asdf_id,shapeName,shapeID,year,pop,tr6_pop,tr100_pop,tr400_pop,ntl,tr6_ntl,tr100_ntl,tr400_ntl,NTL,t6NTL,t100NTL,t400NTL,ln_NTLpc,ln_t6NTLpc,ln_t100NTLpc,ln_t400NTLpc
209,Palos Blancos,BOL-ADM3-33444609B83015549,2017,30285.559,30310.982,30337.559,30352.201,86.81995391845703,72.405144,70.069801,69.919876,8681995264,7240514560,7006980096,6991987712,12.566091,12.383693,12.350031,12.347406
209,Palos Blancos,BOL-ADM3-33444609B83015549,2018,31396.953,31400.885,31417.061,31437.92,99.64131927490234,83.897446,80.910698,80.721405,9964132352,8389744640,8091069952,8072140288,12.667791,12.495685,12.45892,12.455914
209,Palos Blancos,BOL-ADM3-33444609B83015549,2019,32556.543,32534.727,32535.564,32562.414,86.90206909179688,93.826546,93.167435,93.125511,8690206720,9382654976,9316743168,9312550912,12.494729,12.572065,12.56499,12.563715
209,Palos Blancos,BOL-ADM3-33444609B83015549,2020,33714.109,33710.117,33694.082,33727.098,96.46726989746094,103.72072,107.1682,107.40681,9646727168,10372071424,10716819456,10740680704,12.564213,12.636829,12.670003,12.671247
210,Apolo,BOL-ADM3-33444609B25123274,2012,20768.486,20826.652,20864.266,20878.297,20.39220428466797,20.959024,21.281693,21.342505,2039220480,2095902464,2128169216,2134250496,11.494641,11.519261,11.532735,11.534916
210,Apolo,BOL-ADM3-33444609B25123274,2013,21572.148,21621.334,21666.951,21682.496,26.51461029052734,23.989067,24.171637,24.199314,2651461120,2398906624,2417163776,2419931392,11.719218,11.616843,11.622317,11.622745
210,Apolo,BOL-ADM3-33444609B25123274,2014,22412.264,22466.813,22504.961,22519.367,24.1229190826416,27.336922,27.442293,27.435385,2412291840,2733692160,2744229376,2743538432,11.586479,11.709125,11.711275,11.710383
210,Apolo,BOL-ADM3-33444609B25123274,2015,23419.148,23360.941,23379.484,23390.166,31.78486442565918,31.378481,31.157698,31.104259,3178486528,3137848064,3115769856,3110425856,11.818361,11.807982,11.800128,11.797955
210,Apolo,BOL-ADM3-33444609B25123274,2016,24314.66,24291.488,24290.725,24295.799,36.07888793945313,35.976498,35.350704,35.256432,3607888896,3597649664,3535070464,3525643264,11.907554,11.905665,11.888149,11.88527
210,Apolo,BOL-ADM3-33444609B25123274,2017,25276.859,25254.045,25239.189,25237.361,43.22282028198242,40.941494,40.055378,39.948486,4322281984,4094149376,4005537792,3994848512,12.049405,11.996083,11.974791,11.972191
210,Apolo,BOL-ADM3-33444609B25123274,2018,26266.402,26247.309,26225.516,26215.912,43.85459518432617,45.974464,45.3092,45.244518,4385459712,4597446656,4530919936,4524451840,12.025515,12.073448,12.059703,12.05864
210,Apolo,BOL-ADM3-33444609B25123274,2019,27250.504,27273.602,27250.67,27232.666,57.89575958251953,51.085537,51.184143,51.22448,5789576192,5108553728,5118414336,5122447872,12.266498,12.140508,12.143277,12.144726
210,Apolo,BOL-ADM3-33444609B25123274,2020,28331.176,28338.781,28316.035,28288.936,50.81366729736328,55.904167,57.747005,57.975674,5081366528,5590416896,5774700544,5797567488,12.097128,12.192333,12.225569,12.230478
211,Puerto Menor de Rurrenabaque,BOL-ADM3-33444609B4331330,2012,18917.398,18901.855,18886.09,18879.967,20.6394214630127,23.237656,31.277081,32.633064,2063942144,2323765504,3127708160,3263306496,11.600046,11.71944,12.017385,12.06015
211,Puerto Menor de Rurrenabaque,BOL-ADM3-33444609B4331330,2013,19501.457,19498.76,19480.396,19473.82,33.56669616699219,41.560143,45.635048,46.260426,3356669696,4156014336,4563504640,4626042368,12.055971,12.269716,12.364193,12.378141
211,Puerto Menor de Rurrenabaque,BOL-ADM3-33444609B4331330,2014,20142.293,20107.109,20091.641,20085.625,67.54299163818359,72.932671,66.307861,65.503487,6754299392,7293266944,6630786048,6550348800,12.722868,12.801389,12.70693,12.695024
211,Puerto Menor de Rurrenabaque,BOL-ADM3-33444609B4331330,2015,20698.004,20727.717,20720.307,20715.979,219.3456268310547,119.08208,95.255035,92.464798,21934563328,11908207616,9525504000,9246479360,13.873537,13.261267,13.038369,13.008848
211,Puerto Menor de Rurrenabaque,BOL-ADM3-33444609B4331330,2016,21357.273,21367.48,21367.543,21365.586,189.3296203613281,169.44647,134.34061,129.877,18932961280,16944647168,13434060800,12987700224,13.695023,13.583592,13.351431,13.317732
211,Puerto Menor de Rurrenabaque,BOL-ADM3-33444609B4331330,2017,22017.328,22029.092,22034.281,22035.207,196.007568359375,217.02441,186.24577,181.57607,19600756736,21702440960,18624577536,18157606912,13.699249,13.800571,13.647393,13.621959
211,Puerto Menor de Rurrenabaque,BOL-ADM3-33444609B4331330,2018,22713.988,22713.766,22721.436,22725.596,244.7308959960938,263.03467,255.02267,252.9821,24473090048,26303467520,25502267392,25298210816,13.890103,13.96224,13.930969,13.922752
211,Puerto Menor de Rurrenabaque,BOL-ADM3-33444609B4331330,2019,23433.406,23420.77,23429.771,23437.482,270.2682495117188,312.03687,346.7048,351.75781,27026825216,31203686400,34670481408,35175780352,13.958178,14.102424,14.207392,14.221532
211,Puerto Menor de Rurrenabaque,BOL-ADM3-33444609B4331330,2020,24146.191,24149.273,24160.053,24171.6,372.2586669921875,370.45612,470.24719,488.76712,37225865216,37045612544,47024717824,48876711936,14.248387,14.243406,14.481483,14.519633
212,San Buenaventura,BOL-ADM3-33444609B85439426,2012,9001.0391,9003.3789,9017.9619,9024.7842,4.382110595703125,6.362535,10.263574,11.034102,438211072,636253504,1026357376,1103410304,10.793116,11.165752,11.642308,11.713942
212,San Buenaventura,BOL-ADM3-33444609B85439426,2013,9277.8135,9287.2813,9305.4922,9312.7803,19.98636436462402,14.170473,16.679613,17.092005,1998636416,1417047296,1667961344,1709200512,12.28035,11.93544,12.096508,12.120149
212,San Buenaventura,BOL-ADM3-33444609B85439426,2014,9551.5234,9587.5391,9604.1123,9610.7646,18.24949645996094,29.732187,26.876835,26.414715,1824949632,2973218816,2687683584,2641471488,12.160362,12.644691,12.541999,12.523963
212,San Buenaventura,BOL-ADM3-33444609B85439426,2015,9923.1572,9905.1152,9914.2256,9919.0586,73.9130859375,58.498295,42.654266,40.650322,7391308800,5849829376,4265426688,4065032192,13.520945,13.288872,12.972082,12.923474
212,San Buenaventura,BOL-ADM3-33444609B85439426,2016,10251.085,10234.89,10235.699,10237.838,160.5144653320313,99.357224,65.970413,62.117252,16051446784,9935722496,6597041152,6211725312,14.263926,13.785845,13.37625,13.315859
212,San Buenaventura,BOL-ADM3-33444609B85439426,2017,10573.301,10574.08,10568.454,10567.275,148.7118530273438,139.22557,98.930801,94.125168,14871185408,13922556928,9893080064,9412516864,14.156604,14.090615,13.749473,13.699789
212,San Buenaventura,BOL-ADM3-33444609B85439426,2018,10941.201,10922.208,10912.494,10907.583,196.1259307861328,166.09271,144.4005,141.5762,19612592128,16609270784,14440049664,14157620224,14.399147,14.234674,14.095608,14.076305
212,San Buenaventura,BOL-ADM3-33444609B85439426,2019,11269.529,11278.625,11267.842,11258.97,157.0045471191406,175.92479,206.77,211.83981,15700454400,17592479744,20677001216,21183981568,14.147098,14.260073,14.42258,14.447591
212,San Buenaventura,BOL-ADM3-33444609B85439426,2020,11640.194,11645.772,11634.827,11621.72,129.3335876464844,177.18558,293.66034,316.26712,12933358592,17718558720,29366034432,31626711040,13.920856,14.23518,14.741346,14.816637
213,Santa Ana,BOL-ADM3-33444609B23560373,2012,19937.76,19884.477,19901.93,19922.115,148.7665557861328,147.79327,142.25969,141.60483,14876655616,14779327488,14225969152,14160482304,13.522689,13.518801,13.479763,13.474135
213,Santa Ana,BOL-ADM3-33444609B23560373,2013,19747.619,19610.914,19643.371,19663.895,170.9368133544922,145.28537,144.29724,144.13577,17093681152,14528536576,14429723648,14413577216,13.671186,13.515539,13.507061,13.504897
213,Santa Ana,BOL-ADM3-33444609B23560373,2014,18994.799,19346.688,19392.313,19411.037,112.9844741821289,142.96992,146.42932,146.72987,11298447360,14296992768,14642931712,14672987136,13.296011,13.513039,13.534592,13.535677
213,Santa Ana,BOL-ADM3-33444609B23560373,2015,19281.6,19119.412,19150.436,19163.826,143.3535308837891,144.70294,148.97801,149.47125,14335352832,14470294528,14897801216,14947125248,13.519088,13.536904,13.564399,13.567005
213,Santa Ana,BOL-ADM3-33444609B23560373,2016,18892.973,18899.945,18915.326,18921.441,152.360387802124,149.04536,151.89548,152.35072,15236038656,14904536064,15189548032,15235072000,13.600384,13.578017,13.596146,13.598815
213,Santa Ana,BOL-ADM3-33444609B23560373,2017,18728.404,18685.688,18686.043,18683.424,163.2064514160156,154.35281,155.07137,155.34164,16320645120,15435281408,15507136512,15534163968,13.6779,13.624409,13.629034,13.630916
213,Santa Ana,BOL-ADM3-33444609B23560373,2018,18472.752,18473.1,18461.406,18449.279,152.1752014160156,159.34639,158.39249,158.41576,15217520640,15934639104,15839248384,15841575936,13.621661,13.66769,13.662319,13.663123
213,Santa Ana,BOL-ADM3-33444609B23560373,2019,18209.133,18265.51,18240.74,18218.592,182.2509155273438,164.04092,161.81683,161.56149,18225090560,16404091904,16181683200,16156149760,13.816386,13.708027,13.695733,13.695369
213,Santa Ana,BOL-ADM3-33444609B23560373,2020,18101.844,18065.973,18023.484,17991.061,157.2648391723633,167.22307,165.23358,164.75082,15726483456,16722307072,16523358208,16475082752,13.674843,13.738224,13.72861,13.727485
214,San Borja,BOL-ADM3-33444609B36751060,2012,37221.633,37089.727,37027.844,37044.617,143.9946136474609,161.19212,181.26775,184.4615,14399461376,16119212032,18126774272,18446149632,12.865811,12.982183,13.101231,13.118243
214,San Borja,BOL-ADM3-33444609B36751060,2013,37814.793,37717.914,37638.07,37643.168,213.0978546142578,199.06165,206.40749,207.58443,21309786112,19906164736,20640749568,20758441984,13.241977,13.176405,13.214762,13.220312
214,San Borja,BOL-ADM3-33444609B36751060,2014,38300.617,38325.66,38256.719,38252.559,242.6446380615234,241.43036,234.49335,233.46111,24264464384,24143036416,23449333760,23346110464,13.359057,13.353387,13.326034,13.321731
214,San Borja,BOL-ADM3-33444609B36751060,2015,38886.637,38929.391,38883.898,38872.629,284.9134826660156,285.5296,265.26205,262.25519,28491347968,28552960000,26526205952,26225518592,13.50446,13.505522,13.433064,13.421953
214,San Borja,BOL-ADM3-33444609B36751060,2016,39500.293,39542.512,39520.156,39503.426,344.8963012695313,327.19711,298.29449,294.12167,34489630720,32719712256,29829449728,29412167680,13.679861,13.626112,13.534196,13.520532
214,San Borja,BOL-ADM3-33444609B36751060,2017,40133.551,40172.227,40166.059,40144.957,362.4034423828125,360.87784,333.15005,329.24048,36240343040,36087783424,33315006464,32924047360,13.71347,13.708289,13.628496,13.617217
214,San Borja,BOL-ADM3-33444609B36751060,2018,40819.465,40819.25,40822.129,40797.262,412.1216125488281,383.75699,369.73047,367.91409,41212162048,38375698432,36973047808,36791410688,13.825085,13.753781,13.716475,13.71216
214,San Borja,BOL-ADM3-33444609B36751060,2019,41547.027,41477.957,41488.402,41460.199,410.6441040039063,394.40793,408.29767,410.5788,41064411136,39440793600,40829767680,41057878016,13.803826,13.765149,13.799508,13.805759
214,San Borja,BOL-ADM3-33444609B36751060,2020,42111.145,42142.27,42165.023,42133.91,349.943603515625,397.2186,449.75751,457.88348,34994360320,39721861120,44975751168,45788348416,13.630385,13.756361,13.880043,13.898687
215,Reyes,BOL-ADM3-33444609B13357475,2012,12878.809,12793.771,12794.198,12802.412,20.70855522155762,20.058416,27.785906,29.2076,2070855552,2005841664,2778590464,2920760064,11.987889,11.962616,12.288463,12.337721
215,Reyes,BOL-ADM3-33444609B13357475,2013,13008.664,13012.643,13003.686,13007.866,23.80026817321777,33.575191,38.27298,38.960461,2380026880,3357519104,3827298048,3896046080,12.117006,12.460792,12.592437,12.609919
215,Reyes,BOL-ADM3-33444609B13357475,2014,13208.027,13233.202,13217.146,13217.31,43.88447570800781,56.488003,52.563301,51.925362,4388447744,5648800256,5256330240,5192536064,12.713661,12.964225,12.893429,12.881206
215,Reyes,BOL-ADM3-33444609B13357475,2015,13458.022,13455.985,13434.085,13430.574,152.474609375,90.869415,71.426048,69.000572,15247461376,9086941184,7142604800,6900057088,13.940349,13.422925,13.183793,13.149507
215,Reyes,BOL-ADM3-33444609B13357475,2016,13709.295,13677.443,13653.894,13647.449,170.4272308349609,127.6926,95.123947,91.191315,17042722816,12769259520,9512394752,9119131648,14.03316,13.746803,13.454082,13.412333
215,Reyes,BOL-ADM3-33444609B13357475,2017,13912.479,13894.104,13876.135,13867.773,167.1854095458984,155.57085,123.92335,119.7981,16718540800,15557084160,12392334336,11979809792,13.999243,13.928562,13.702418,13.669166
215,Reyes,BOL-ADM3-33444609B13357475,2018,14087.1,14107.549,14100.958,14091.548,155.4781799316406,170.80185,158.54361,156.60033,15547817984,17080184832,15854360576,15660033024,13.914171,14.00672,13.932713,13.921047
215,Reyes,BOL-ADM3-33444609B13357475,2019,14312.781,14322.51,14328.863,14318.863,160.3984375,177.68477,200.57585,204.07555,16039843840,17768476672,20057585664,20407554048,13.929434,14.031104,14.151842,14.169838
215,Reyes,BOL-ADM3-33444609B13357475,2020,14540,14540.649,14560.257,14549.833,161.3394775390625,181.4099,252.61661,265.6124,16133947392,18140989440,25261660160,26561239040,13.919533,14.036736,14.366503,14.417384
216,Puerto Gonzalo Moreno,BOL-ADM3-33444609B85003487,2012,8749.9063,8846.2549,8826.0723,8830.6279,17.15509414672852,20.442137,21.913818,22.14356,1715509376,2044213632,2191381760,2214355968,12.186177,12.35053,12.422333,12.432246
216,Puerto Gonzalo Moreno,BOL-ADM3-33444609B85003487,2013,9255.5615,9334.3877,9366.5068,9377.2148,28.35394477844238,21.000641,21.339777,21.407328,2835394560,2100064128,2133977728,2140732800,12.632467,12.323773,12.336358,12.338376
216,Puerto Gonzalo Moreno,BOL-ADM3-33444609B85003487,2014,9832.9951,9873.8125,9943.7217,9959.0967,18.77854537963867,20.977703,20.729944,20.682392,1877854592,2097770368,2072994432,2068239232,12.159897,12.2665,12.247563,12.243722
216,Puerto Gonzalo Moreno,BOL-ADM3-33444609B85003487,2015,10406.203,10476.974,10562.268,10579.103,19.34542274475098,20.786482,20.096212,19.970501,1934542336,2078648192,2009621248,1997050112,12.132979,12.198049,12.156169,12.148301
216,Puerto Gonzalo Moreno,BOL-ADM3-33444609B85003487,2016,11166.974,11151.446,11226.172,11239.97,18.44318008422852,20.477962,19.430311,19.2687,1844317952,2047796224,1943031168,1926870016,12.01466,12.120706,12.061512,12.051931
216,Puerto Gonzalo Moreno,BOL-ADM3-33444609B85003487,2017,11930.618,11892.998,11938.101,11944.204,24.93501281738281,19.873188,18.718515,18.572811,2493501184,1987318784,1871851520,1857281152,12.250091,12.026347,11.962704,11.954378
216,Puerto Gonzalo Moreno,BOL-ADM3-33444609B85003487,2018,12688.074,12697.999,12700.154,12694.197,20.8948974609375,18.511522,17.940647,17.877522,2089489792,1851152256,1794064768,1787752192,12.011768,11.889874,11.85838,11.855325
216,Puerto Gonzalo Moreno,BOL-ADM3-33444609B85003487,2019,13589.742,13567.472,13514.217,13492.351,13.97220325469971,16.722363,17.130713,17.190973,1397220352,1672236288,1713071232,1719097344,11.54068,11.721997,11.750056,11.755187
216,Puerto Gonzalo Moreno,BOL-ADM3-33444609B85003487,2020,14521.469,14499.938,14381.858,14341.153,15.00133800506592,15.091613,16.343342,16.526815,1500133760,1509161344,1634334208,1652681600,11.545437,11.55292,11.640779,11.654777
217,Puerto Siles,BOL-ADM3-33444609B80291858,2012,970.29028,978.21765,978.44202,978.84985,,51.738911,51.738911,51.738911,,5173891072,5173891072,5173891072,,15.481158,15.480929,15.480513
217,Puerto Siles,BOL-ADM3-33444609B80291858,2013,991.35706,980.58588,976.62878,976.15112,,59.799362,59.799362,59.799362,,5979936256,5979936256,5979936256,,15.623526,15.627569,15.628058
217,Puerto Siles,BOL-ADM3-33444609B80291858,2014,982.42212,981.28235,974.60144,973.43933,,69.115433,69.115433,69.115433,,6911543296,6911543296,6911543296,,15.767598,15.77443,15.775623
217,Puerto Siles,BOL-ADM3-33444609B80291858,2015,990.7218,979.58527,972.18365,970.65643,,79.882843,79.882843,79.882843,,7988284416,7988284416,7988284416,,15.914113,15.921697,15.923269
217,Puerto Siles,BOL-ADM3-33444609B80291858,2016,975.06342,974.97095,969.28094,967.76752,,92.32769,92.32769,92.32769,,9232769024,9232769024,9232769024,,16.063618,16.069469,16.071033
217,Puerto Siles,BOL-ADM3-33444609B80291858,2017,965.39752,968.70105,965.98096,964.78735,,106.71151,106.71151,106.71151,,10671151104,10671151104,10671151104,,16.214853,16.217665,16.218903
217,Puerto Siles,BOL-ADM3-33444609B80291858,2018,956.76379,962.03375,962.42926,961.74847,,123.33596,123.33596,123.33596,,12333595648,12333595648,12333595648,,16.366543,16.366133,16.36684
217,Puerto Siles,BOL-ADM3-33444609B80291858,2019,955.83209,955.67438,958.76355,958.68488,,142.55032,142.55032,142.55032,,14255032320,14255032320,14255032320,,16.517958,16.51473,16.514812
217,Puerto Siles,BOL-ADM3-33444609B80291858,2020,950.20972,949.47467,955.06348,955.61786,,164.75838,164.75838,164.75838,,16475837440,16475837440,16475837440,,16.669252,16.663383,16.662802
218,ExaltaciÃ³n,BOL-ADM3-33444609B10458910,2012,6474.7734,6454.9409,6450.1162,6448.8062,,.026770147,.030863186,.031590085,,2677014.8,3086318.8,3159008.5,,6.0276117,6.1706362,6.1941185
218,ExaltaciÃ³n,BOL-ADM3-33444609B10458910,2013,6447.2734,6445.5474,6433.437,6430.5908,,.056738485,.060339883,.060866807,,5673848.5,6033988.5,6086680.5,,6.7802334,6.8436546,6.8527918
218,ExaltaciÃ³n,BOL-ADM3-33444609B10458910,2014,6455.8447,6431.7622,6415.9385,6412.1885,,.1197544,.11777068,.11722016,,11975440,11777068,11722016,,7.5293646,7.5151243,7.5110235
218,ExaltaciÃ³n,BOL-ADM3-33444609B10458910,2015,6416.6748,6411.5527,6397.3032,6393.4976,,.249253,.22886947,.22547249,,24925300,22886946,22547250,,8.2655373,8.1824455,8.168087
218,ExaltaciÃ³n,BOL-ADM3-33444609B10458910,2016,6384.583,6386.7515,6377.603,6374.5386,,.50338298,.44157499,.43282443,,50338300,44157500,43282444,,8.9722958,8.8427258,8.8231907
218,ExaltaciÃ³n,BOL-ADM3-33444609B10458910,2017,6348.4775,6359.9771,6357.1152,6355.3813,1.066362142562866,.96582955,.84386367,.8286854,106636216,96582952,84386368,82868544,9.7289639,9.6281328,9.4935865,9.475709
218,ExaltaciÃ³n,BOL-ADM3-33444609B10458910,2018,6329.4849,6333.4785,6336.1729,6336.1123,2.239864587783813,1.7261243,1.5958134,1.5820981,223986464,172612432,159581344,158209808,10.474122,10.212955,10.134034,10.125412
218,ExaltaciÃ³n,BOL-ADM3-33444609B10458910,2019,6307.4287,6307.6313,6315.0288,6316.8115,2.850208044052124,2.8623245,2.9904842,3.0131657,285020800,286232448,299048416,301316576,10.71859,10.722799,10.765429,10.772702
218,ExaltaciÃ³n,BOL-ADM3-33444609B10458910,2020,6283.9663,6282.1777,6293.853,6297.5337,,4.5735192,5.5799475,5.7321196,,457351936,557994752,573211968,,11.195492,11.392531,11.418853
219,Riberalta,BOL-ADM3-33444609B93314585,2012,90579.219,90388.289,90384.063,90378.984,687.2897033691406,658.21381,691.04791,697.90668,68728971264,65821380608,69104787456,69790670848,13.539456,13.498341,13.547067,13.556999
219,Riberalta,BOL-ADM3-33444609B93314585,2013,91917.953,91838.492,91797.516,91787.977,763.8504333496094,756.87439,783.85034,787.39569,76385042432,75687436288,78385037312,78739570688,13.630401,13.622091,13.657558,13.662175
219,Riberalta,BOL-ADM3-33444609B93314585,2014,93323.734,93283.492,93229.336,93217.508,794.0871276855469,876.36511,889.06628,888.32556,79408709632,87636508672,88906629120,88832557056,13.654044,13.753065,13.768035,13.767328
219,Riberalta,BOL-ADM3-33444609B93314585,2015,94682.273,94728.828,94679.422,94667.953,848.3487548828125,1030.3656,1008.0361,1002.0399,84834877440,103036559360,100803616768,100203995136,13.70569,13.899576,13.878188,13.872343
219,Riberalta,BOL-ADM3-33444609B93314585,2016,96102.375,96187.008,96148.211,96139.594,1236.276977539063,1221.0482,1140.8567,1129.6921,123627700224,122104823808,114085666816,112969211904,14.067371,14.054096,13.986569,13.976825
219,Riberalta,BOL-ADM3-33444609B93314585,2017,97698.172,97663.727,97636.719,97632.992,2117.025634765625,1403.4357,1284.7687,1271.8804,211702562816,140343574528,128476864512,127188033536,14.58881,14.178074,14.090006,14.079962
219,Riberalta,BOL-ADM3-33444609B93314585,2018,99223.828,99151.008,99144.953,99148.547,1479.869873046875,1508.4003,1436.2487,1429.1819,147986989056,150840033280,143624863744,142918189056,14.215257,14.235086,14.186132,14.181164
219,Riberalta,BOL-ADM3-33444609B93314585,2019,100622.63,100646.16,100674,100686.87,1424.897583007813,1561.0447,1598.0424,1603.9237,142489763840,156104474624,159804243968,160392364032,14.163404,14.254425,14.277573,14.281118
219,Riberalta,BOL-ADM3-33444609B93314585,2020,102123.2,102158.2,102225.55,102248.75,1485.10693359375,1596.8784,1774.8942,1799.1691,148510687232,159687835648,177489412096,179916914688,14.189987,14.262209,14.36724,14.380597
220,Porvenir,BOL-ADM3-33444609B95419155,2012,8070.1885,7982.9443,7970.8335,7969.0093,69.93923187255859,73.817436,73.504547,73.329926,6993923072,7381743616,7350454784,7332992512,13.672376,13.737213,13.734484,13.732334
220,Porvenir,BOL-ADM3-33444609B95419155,2013,8519.3574,8534.8027,8532.0762,8531.6045,78.47193145751953,76.681747,75.600975,75.478508,7847193088,7668174848,7560097280,7547850752,13.733326,13.708437,13.694562,13.692996
220,Porvenir,BOL-ADM3-33444609B95419155,2014,9099.6504,9122.8447,9132.6201,9133.8047,79.40895843505859,78.972206,77.718498,77.681007,7940895744,7897220608,7771849728,7768100864,13.6793,13.67124,13.654166,13.653554
220,Porvenir,BOL-ADM3-33444609B95419155,2015,9707.0859,9757.709,9776.1055,9778.6318,102.0654602050781,80.2342,79.845825,79.936493,10206545920,8023419904,7984582656,7993649152,13.865684,13.619818,13.613082,13.613958
220,Porvenir,BOL-ADM3-33444609B95419155,2016,10431.25,10448.277,10466.218,10469.282,68.84107971191406,80.091393,81.98774,82.248993,6884107776,8009139200,8198773760,8224899072,13.39992,13.549657,13.571342,13.574231
220,Porvenir,BOL-ADM3-33444609B95419155,2017,11232.82,11195.85,11206.244,11208.99,73.11459350585938,81.30394,84.357002,84.673759,7311459328,8130394112,8435700224,8467376128,13.386113,13.495577,13.531512,13.535015
220,Porvenir,BOL-ADM3-33444609B95419155,2018,12002.405,11997.976,11999.292,12001.146,85.05449676513672,84.796913,87.039101,87.234718,8505449472,8479691264,8703909888,8723471360,13.47111,13.468447,13.494435,13.496526
220,Porvenir,BOL-ADM3-33444609B95419155,2019,12867.211,12857.301,12848.88,12849.395,85.99488830566406,90.251389,90.00264,89.924393,8599488512,9025138688,9000263680,8992439296,13.412531,13.461613,13.459508,13.458598
220,Porvenir,BOL-ADM3-33444609B95419155,2020,13770.965,13777.173,13758.738,13757.623,106.3211975097656,97.411324,93.189827,92.728836,10632119296,9741132800,9318982656,9272883200,13.556828,13.468855,13.42589,13.421012
221,Bella Flor,BOL-ADM3-33444609B83803279,2012,4795.3242,4782.1558,4805.3706,4812.3691,35.04272079467773,31.507843,32.784477,33.076099,3504272128,3150784256,3278447616,3307609856,13.501852,13.398271,13.433146,13.440547
221,Bella Flor,BOL-ADM3-33444609B83803279,2013,4888.1201,4953.3867,4994.9272,5006.0244,32.36980819702148,37.494289,38.857082,39.028217,3236980736,3749428992,3885708288,3902821632,13.403344,13.537043,13.564393,13.566568
221,Bella Flor,BOL-ADM3-33444609B83803279,2014,5144.082,5147.9229,5195.3936,5208.5601,46.1382332444191,45.383759,46.085171,46.058193,4613823488,4538375680,4608517120,4605819392,13.70672,13.689487,13.695644,13.692528
221,Bella Flor,BOL-ADM3-33444609B83803279,2015,5323.688,5366.3438,5407.8081,5420.5361,47.39874291419983,55.513783,54.630817,54.344604,4739874304,5551378432,5463081984,5434460672,13.699355,13.84941,13.82568,13.818076
221,Bella Flor,BOL-ADM3-33444609B83803279,2016,5615.0674,5608.6099,5632.7793,5642.376,74.30632209777832,68.357788,64.654831,64.090042,7430632448,6835778560,6465483264,6409004032,14.095668,14.013378,13.953385,13.942909
221,Bella Flor,BOL-ADM3-33444609B83803279,2017,5923.0576,5867.0703,5870.0083,5874.27,76.37734985351563,82.300781,76.196396,75.495499,7637734912,8230077952,7619639808,7549550080,14.069758,14.153951,14.076384,14.066417
221,Bella Flor,BOL-ADM3-33444609B83803279,2018,6151.292,6133.6147,6118.8857,6116.2954,128.9442291259766,95.364288,89.315353,88.801849,12894423040,9536429056,8931534848,8880185344,14.555643,14.256845,14.193719,14.188376
221,Bella Flor,BOL-ADM3-33444609B83803279,2019,6396.6147,6408.2515,6379.1787,6368.6323,120.9408264160156,103.4388,104.01035,104.27493,12094083072,10343879680,10401035264,10427493376,14.452458,14.294319,14.304377,14.308572
221,Bella Flor,BOL-ADM3-33444609B83803279,2020,6687.0469,6694.062,6650.8994,6631.5127,80.65374183654785,107.20316,120.6364,122.31665,8065374208,10720316416,12063639552,12231664640,14.002918,14.28643,14.410954,14.427706
222,San Pedro,BOL-ADM3-33444609B11509981,2012,3383.9194,3479.4905,3584.02,3643.2419,11.3004903793335,9.2779036,10.048887,10.221922,1130049024,927790336,1004888704,1022192192,12.718737,12.493675,12.543902,12.544586
222,San Pedro,BOL-ADM3-33444609B11509981,2013,3663.8953,3701.4265,3820.2629,3884.3257,7.683633327484131,10.101754,10.819012,10.909462,768363328,1010175424,1081901184,1090946176,12.253491,12.516916,12.553911,12.545607
222,San Pedro,BOL-ADM3-33444609B11509981,2014,3987.1689,3976.5461,4087.5012,4148.2329,12.82679653167725,11.35134,11.661828,11.646157,1282679680,1135134080,1166182784,1164615680,12.68138,12.561848,12.561313,12.545219
222,San Pedro,BOL-ADM3-33444609B11509981,2015,4265.2817,4304.4351,4388.918,4436.8896,6.742112636566162,13.00445,12.556786,12.427929,674211264,1300444928,1255678592,1242792832,11.970791,12.618571,12.564104,12.542918
222,San Pedro,BOL-ADM3-33444609B11509981,2016,4741.2568,4685.6904,4726.9106,4751.9009,22.26898956298828,15.300791,13.488434,13.252141,2226898944,1530079104,1348843392,1325214080,13.059818,12.696317,12.561486,12.53854
222,San Pedro,BOL-ADM3-33444609B11509981,2017,5143.437,5112.3301,5102.457,5094.3857,26.02499771118164,16.766628,14.346674,14.093303,2602499840,1676662784,1434667392,1409330304,13.134261,12.700661,12.546721,12.530486
222,San Pedro,BOL-ADM3-33444609B11509981,2018,5592.4741,5582.2593,5516.1719,5465.2803,20.3708610534668,16.477871,15.07165,14.938653,2037086080,1647787136,1507164928,1493865344,12.805609,12.59535,12.518057,12.518462
222,San Pedro,BOL-ADM3-33444609B11509981,2019,6102.2754,6097.1699,5968.4551,5865.4199,10.51809215545654,15.005276,15.692466,15.797243,1051809216,1500527616,1569246592,1579724288,12.057361,12.413503,12.479618,12.503687
222,San Pedro,BOL-ADM3-33444609B11509981,2020,6663.3828,6660.0967,6459.8306,6295.7441,12.73650932312012,13.532396,16.298609,16.693872,1273650944,1353239680,1629860864,1669387264,12.16077,12.221878,12.438402,12.488093
223,Puerto Rico,BOL-ADM3-33444609B55981723,2012,6191.0928,6153.8169,6145.1021,6145.1021,,5.8290486,6.5280943,6.6264272,,582904832,652809408,662642688,,11.458707,11.573385,11.588336
223,Puerto Rico,BOL-ADM3-33444609B55981723,2013,6411.9756,6415.2041,6405.4775,6404.4575,,7.8490582,8.0283756,8.0607281,,784905792,802837568,806072832,,11.714648,11.738754,11.742935
