asdf_id,imds,rank_imds,poblacion_2020,urbano_2012,sdg1_1_ee,sdg1_1_nbi,sdg1_2_pm,sdg1_4_ssb,sdg2_2_dm,sdg2_2_smu,sdg2_4_su,sdg2_4_t,sdg3_1_p,sdg3_2_mi,sdg3_2_mn,sdg3_3_c,sdg3_3_d,sdg3_3_m,sdg3_3_t,sdg3_3_vih,sdg3_7_fa,sdg4_1_ash,sdg4_1_asm,sdg4_4_es,sdg4_6_alfab,sdg4_c_pci,sdg4_c_pcs,sdg5_1_paes,sdg5_1_pej,sdg5_1_ppm,sdg5_5_pp,sdg6_1_ca,sdg6_2_cs,sdg6_3_tar,sdg7_1_cee,sdg7_1_cep,sdg7_1_elc,sdg7_3_ecep,sdg8_4_mcc,sdg8_5_ph,sdg8_5_pm,sdg8_6_hnn,sdg8_6_mnn,sdg8_10_b,sdg8_11_mm,sdg9_1_rutas,sdg9_5_c,sdg9_5_pt,sdg9_c_crdm,sdg9_c_rb,sdg10_2_egini,sdg10_2_ge,sdg10_2_nhe,sdg11_1_h,sdg11_1_sss,sdg11_2_atc,sdg13_1_vcc,sdg13_2_ectp,sdg13_2_td,sdg15_1_ap,sdg15_5_pb,sdg16_1_vh,sdg16_6_ce,sdg16_9_nrc,sdg17_1_il,sdg17_5_ip,sdg1_1_ee_abs,sdg1_1_nbi_abs,sdg1_2_pm_abs,sdg1_4_ssb_abs,sdg2_2_dm_abs,sdg2_2_smu_abs,sdg2_4_su_abs,sdg2_4_t_abs,sdg3_1_p_abs,sdg3_2_mi_abs,sdg3_2_mn_abs,sdg3_3_c_abs,sdg3_3_d_abs,sdg3_3_m_abs,sdg3_3_t_abs,sdg3_3_vih_abs,sdg3_7_fa_abs,sdg4_1_ash_abs,sdg4_1_asm_abs,sdg4_4_es_abs,sdg4_6_alfab_abs,sdg4_c_pci_abs,sdg4_c_pcs_abs,sdg6_1_ca_abs,sdg6_2_cs_abs,sdg7_1_cee_abs,sdg7_1_cep_abs,sdg7_1_elc_abs,sdg7_3_ecep_abs,sdg8_4_mcc_abs,sdg8_5_ph_abs,sdg8_5_pm_abs,sdg8_6_hnn_abs,sdg8_6_mnn_abs,sdg8_10_b_abs,sdg9_1_rutas_abs,sdg9_5_c_abs,sdg9_5_pt_abs,sdg9_c_crdm_abs,sdg9_c_rb_abs,sdg10_2_nhe_abs,sdg11_1_h_abs,sdg11_1_sss_abs,sdg11_2_atc_abs,sdg13_2_ectp_abs,sdg13_2_td_abs,sdg15_1_ap_abs,sdg15_5_pb_abs,sdg16_1_vh_abs,sdg16_6_ce_abs,sdg16_9_nrc_abs,sdg17_5_ip_abs,sdg1_1_ee_norm,sdg1_1_nbi_norm,sdg1_2_pm_norm,sdg1_4_ssb_norm,sdg2_2_dm_norm,sdg2_2_smu_norm,sdg2_4_su_norm,sdg2_4_t_norm,sdg3_1_p_norm,sdg3_2_mi_norm,sdg3_2_mn_norm,sdg3_3_c_norm,sdg3_3_d_norm,sdg3_3_m_norm,sdg3_3_t_norm,sdg3_3_vih_norm,sdg3_7_fa_norm,sdg4_1_ash_norm,sdg4_1_asm_norm,sdg4_4_es_norm,sdg4_6_alfab_norm,sdg4_c_pci_norm,sdg4_c_pcs_norm,sdg5_1_paes_norm,sdg5_1_pej_norm,sdg5_1_ppm_norm,sdg5_5_pp_norm,sdg6_1_ca_norm,sdg6_2_cs_norm,sdg6_3_tar_norm,sdg7_1_cee_norm,sdg7_1_cep_norm,sdg7_1_elc_norm,sdg7_3_ecep_norm,sdg8_4_mcc_norm,sdg8_5_ph_norm,sdg8_5_pm_norm,sdg8_6_hnn_norm,sdg8_6_mnn_norm,sdg8_10_b_norm,sdg8_11_mm_norm,sdg9_1_rutas_norm,sdg9_5_c_norm,sdg9_5_pt_norm,sdg9_c_crdm_norm,sdg9_c_rb_norm,sdg10_2_egini_norm,sdg10_2_ge_norm,sdg10_2_nhe_norm,sdg11_1_h_norm,sdg11_1_sss_norm,sdg11_2_atc_norm,sdg13_1_vcc_norm,sdg13_2_ectp_norm,sdg13_2_td_norm,sdg15_1_ap_norm,sdg15_5_pb_norm,sdg16_1_vh_norm,sdg16_6_ce_norm,sdg16_9_nrc_norm,sdg17_1_il_norm,sdg17_5_ip_norm,indice_ods1,indice_ods2,indice_ods3,indice_ods4,indice_ods5,indice_ods6,indice_ods7,indice_ods8,indice_ods9,indice_ods10,indice_ods11,indice_ods13,indice_ods15,indice_ods16,indice_ods17
126,42.900002,306,11199,0,,97.900002,.405,.2,52.599998,12.2,22.799999,6.5,34.599998,25.700001,30.1,0,0,0,9.8000002,0,43.5,9.8999996,4.5999999,8.8999996,95.5,0,16.700001,2.3,.89999998,.89999998,.89999998,8.8000002,5.1999998,0,19.9,5,11.1,0,37.5,73.699997,69.699997,11.4,18.799999,0,0,2,.5,18.200001,12.5,1.4,.34,,11.9,30.9,97.599998,0,2,0,0,0,0,0,68,89.099998,0,841,,8427,2661,3255,520,310,87272,25,46,4,5,0,0,0,1,0,17,9,4,487,280,2,14,9337,9709,7069,45239,2900,398,30,904,1115,88,151,0,2,12,2,2854,14,981,995,3147,0,398,0,0,0,0,26392134,113,8608602,0,0,0,.18000001,.029999999,95.709999,75.790001,.97000003,22.370001,71.459999,90.730003,100,100,100,93.849998,100,72.239998,0,52.599998,17.84,85.019997,0,16.67,100,68.089996,79.43,99.040001,0,0,0,0,0,4.6300001,99.5,4.1199999,57.41,87.57,89.379997,66.239998,0,.16,100,7.2399998,22.73,4.46,9.9799995,64.709999,0,78.699997,53.619999,0,0,32.66,99.919998,100,0,100,100,50.869999,78.190002,0,20.379999,.059999999,43.130001,83.400002,28.690001,86.639999,0,26.030001,43.560001,28.879999,71.709999,17.870001,77.529999,50,76.349998,10.19
129,48.900002,207,11598,0,77.699997,84.5,.139,6.5999999,31.5,19.5,6.4000001,23.799999,35,41.700001,53.599998,0,0,0,8.1999998,0,49.099998,2.3,4.5,5.5,93,62.5,65.5,.60000002,.69999999,.80000001,.80000001,75.400002,8.8000002,0,81.099998,41,50.099998,.2,18.1,72.599998,60.099998,10,22.1,0,.40000001,4,2.8,15.3,47.599998,2.7,.40000001,39,14.6,30.799999,90.5,72.699997,1.4,.2,0,0,0,0,76.400002,89.199997,1.6,918,2521,10727,956,3230,386,557,21603,80,70,9,11,0,0,0,1,0,31,12,21,414,608,2,28,3000,11130,2501,502519,1725,2046,330,1431,2005,124,251,0,4,104,9,1812,34,1774,1057,3105,887,2046,0,0,0,0,32450406,166,11200370,18.08,12.67,64.550003,6.6500001,40.02,61.73,20.26,3.53,22.91,38.130001,48,100,100,100,94.830002,100,68.669998,76.07,53.240002,7.9699998,76.169998,62.5,65.519997,57.139999,33.400002,44.93,76.830002,65.650002,3.25,0,74.599998,5.6900001,48,97.940002,54.07,52.509998,66.129997,93.720001,55.889999,0,2.8699999,100,43.330002,19.07,42.830002,21.99,49.610001,87.029999,73.300003,53.759998,4.8200002,8.6199999,51.849998,99.389999,100,0,100,100,63.880001,78.300003,4.04,22.65,25.49,31.389999,74.730003,56.91,53.080002,22.969999,56.560001,46.459999,45.439999,69.980003,22.4,83.75,50,80.730003,13.34
330,51.099998,160,31259,44.799999,72.599998,73.099998,.148,25,31.5,19.5,6,24.4,39.099998,45.599998,58.400002,0,0,0,39.700001,75.699997,72.099998,3.9000001,2,10.1,90.400002,66.699997,58.299999,2.0999999,.80000001,1.2,.80000001,75.900002,31.700001,0,72.400002,68,50.099998,1.5,23.299999,68,56.599998,22.6,22.5,26.200001,2.5999999,3,4.6999998,12.5,40.299999,2.7,.44999999,59,22.6,20.200001,72,123.4,1.5,1.5,0,0,0,1.1,75.599998,89.800003,4.0999999,705,7282,19779,2843,7253,1065,1316,42727,174,442,29,37,0,0,0,12,9,101,76,36,1616,1802,8,79,7286,20614,7936,2036841,4820,43951,1150,3616,4691,671,560,8,3,435,9,5775,81,5985,1922,6844,3726,43951,0,0,0,1,74658136,387,21283973,23.5,24.370001,62.099998,24.99,40.02,61.73,18.799999,3.6199999,27.780001,30,39.27,100,100,100,74.959999,81.839996,53.990002,59.450001,79.239998,21.33,67.099998,66.669998,58.330002,100,60.919998,100,77.959999,66.300003,27.6,0,62.970001,10.68,48,81.610001,40.759998,31.15,58.400002,54.23,54.580002,43.669998,19.77,100,72.82,15.63,34.799999,21.719999,34.630001,77.989998,57.59,77.260002,25.48,14.62,50.509998,93.870003,100,0,100,86.559998,62.5,79.57,10.09,16.41,33.740002,31.040001,67.540001,58.689999,84.720001,31.299999,50.82,43.220001,48.990002,56.740002,39.119999,81.459999,50,76.209999,13.25
1,50.5,171,4474,0,88.300003,73.599998,.15000001,19.299999,31.5,19.5,7.6999998,87.400002,41,48.599998,64.599998,0,0,0,23,0,55.599998,1.4,.80000001,12.1,94.800003,33.299999,25,2,.89999998,1.2,.89999998,60.5,25.200001,0,64.599998,27,49.099998,.2,18.1,78.699997,67.400002,6.8000002,14.7,0,.1,2,3.0999999,18.200001,45,2.8,.34999999,30,16.700001,22.4,77.199997,0,2.2,.2,0,0,0,0,53.700001,90.099998,0,443,1428,2873,477,1255,147,165,12404,141,32,4,5,0,0,0,1,0,8,2,1,307,148,1,14,1716,3253,1462,115901,791,726,76,364,496,24,39,0,2,33,2,855,12,635,341,1174,0,726,0,0,0,0,8825648,51,1927686,6.9099998,23.940001,61.66,19.290001,40.02,61.73,24.549999,12.98,30,23.75,28,100,100,100,85.5,100,64.519997,86.07,92.07,27.360001,82.550003,33.330002,25,100,67.75,100,82.360001,44.869999,20.639999,0,52.439999,3.25,46.869999,97.889999,54.02,80.089996,82.449997,100,79.18,0,.47999999,100,48.029999,22.73,39.970001,22.469999,61.830002,91.269997,69.169998,72.370003,19.67,0,26.940001,99.370003,100,0,100,100,28.940001,80.230003,0,8.7700005,27.950001,34.82,70.199997,57.73,87.529999,21.84,50.110001,56.599998,46.639999,74.089996,30.68,75.440002,50,69.720001,4.3800001
114,46.400002,266,9329,0,88.800003,91.199997,.25299999,3.0999999,52.599998,12.2,66.099998,.40000001,26,29,35.799999,0,0,0,21.299999,0,81.199997,3.5999999,2.7,10.5,93.900002,75.699997,62.200001,1.3,.89999998,.89999998,.69999999,47,4.5,0,48.200001,27,16.1,.1,34.200001,68.800003,51.200001,26.799999,27.200001,10.7,.5,2,2,17.200001,29.9,4.4000001,.31999999,24,12.3,26.1,95.5,0,3,.1,0,0,0,0,64.099998,92.300003,0,568,2804,8073,1588,3075,492,222,165663,1,59,4,5,0,0,0,2,0,28,8,6,624,405,1,22,4978,8964,4897,253449,2661,1272,446,1242,1721,221,175,1,2,45,5,2225,41,1077,807,2956,0,1272,0,0,0,0,23808009,84,5333586,6.3899999,5.6599998,35.34,3.0599999,.029999999,95.709999,100,.059999999,12.21,64.580002,80.360001,100,100,100,86.57,100,48.18,63.34,71.879997,22.440001,79.389999,75.68,62.189999,100,74.230003,81.57,60.98,25.91,0,0,30.33,3.24,10.22,98.309998,12.62,35.07,46.110001,41.189999,39.950001,17.790001,3.97,100,30.459999,21.549999,23.42,36.59,70.760002,94.230003,77.82,64.300003,0,0,.67000002,99.510002,100,0,100,100,44.970001,84.540001,0,12.42,12.61,48.950001,76.879997,62.490002,79.199997,8.6400003,35.52,28.1,42.400002,80.940002,21.43,66.730003,50,76.510002,6.21
309,47,253,1946,0,91.699997,90.099998,.26100001,6.4000001,52.599998,12.2,150.3,13.4,26.4,32.200001,38.700001,0,0,0,0,0,34.900002,0,2,18.9,95.300003,80,60.400002,0,.89999998,1.1,.89999998,45.200001,18.799999,0,47.900002,19,16.9,0,39.099998,69.599998,60.099998,6.4000001,13.2,0,0,1,0,0,25.799999,3.7,.30000001,18,6.9000001,37,82.300003,0,2,0,0,0,0,17.4,83,93.5,0,2118,480,1628,257,483,97,53,56058,5,7,0,1,0,0,0,0,0,3,0,1,215,60,0,4,1054,1563,984,37141,429,68,84,232,293,10,20,0,1,0,0,383,7,122,182,405,0,68,0,0,0,1,6909810,14,4075879,3.3599999,6.7800002,33.310001,6.4000001,.029999999,95.709999,100,1.99,12.75,57.919998,75.089996,100,100,100,100,100,77.730003,100,79.379997,47.139999,84.349998,80,60.380001,0,67.110001,100,83.860001,23.49,13.85,0,29.950001,1.87,11.05,99.559998,.079999998,38.369999,66.220001,100,83.879997,0,.13,50,0,0,18.969999,30.209999,77.169998,97.029999,88.510002,40.02,13.98,0,32.32,99.93,100,0,100,0,73.919998,86.980003,.12,57.75,12.46,49.43,80.389999,75.209999,62.740002,12.45,35.610001,41.240002,19.84,87.57,18,77.419998,50,53.630001,28.93
308,54.700001,89,3435,0,66.099998,72.900002,.14399999,29,31.5,19.5,320.60001,4.4000001,29,50.099998,62.5,0,0,0,26.6,0,98.900002,1.1,1.9,9.8999996,93.599998,100,40,.69999999,.80000001,.80000001,.89999998,80.300003,38.5,0,70.300003,82,39.200001,.2,17.299999,62.200001,55.200001,40.599998,26.799999,0,.5,3,5.5,13.6,43.299999,4.9000001,.38,20,8.6999998,17.9,63.700001,0,2,.2,0,34.799999,0,0,61.200001,94.800003,.1,1149,808,2803,396,962,111,162,289136,4,53,2,3,0,0,0,1,0,18,2,3,253,194,0,20,739,2309,1288,315409,824,714,150,683,732,231,89,0,3,61,3,768,19,344,239,850,0,714,0,982,0,0,12576112,24,4313635,30.33,24.629999,63.040001,29,40.02,61.73,100,.66000003,15.79,20.629999,31.82,100,100,100,83.209999,100,36.889999,88.669998,80.050003,20.799999,78.169998,100,40,66.669998,48.240002,42.950001,88.120003,72.5,34.759998,0,60.049999,13.13,35.84,97.690002,56.18,4.7199998,55.16,0,41.23,0,3.8900001,100,83.970001,17.049999,38.119999,41.669998,54.779999,95.919998,85.099998,82.410004,34.810001,0,32.66,99.300003,100,69.589996,100,100,40.48,89.68,.17,29.41,36.75,50.599998,65.370003,67.949997,61.490002,35.75,51.68,23.030001,56.16,78.599998,39.07,77.32,84.800003,76.720001,14.79
66,50.5,176,5812,0,92.400002,80.5,.18799999,18.1,31.5,19.5,441.29999,2.0999999,30.700001,41,54.799999,0,0,0,0,90.5,80.400002,2.4000001,2.0999999,11.5,95.5,100,40,1.3,.80000001,1,.80000001,61,47.299999,0,61.200001,19,26.6,3.5999999,28.5,74.400002,61.799999,13.8,18.9,0,.30000001,2,3.8,33.299999,40.900002,4,.31999999,23,6,31,70,0,2.0999999,3.5999999,0,.5,0,0,36.099998,94,.40000001,452,1508,4029,589,1274,173,239,423629,2,24,4,5,0,0,0,0,2,16,4,3,372,166,0,19,2196,2967,2060,107786,1142,19793,122,555,777,55,70,0,2,53,3,920,22,297,471,1062,0,19793,0,25,0,0,19672772,37,2545153,2.5999999,16.799999,51.919998,18.120001,40.02,61.73,100,.31,17.74,39.580002,45.82,100,100,100,100,78.290001,48.689999,74.860001,78.82,25.49,84.900002,100,40,100,62.279999,96.940002,77.629997,45.48,44.07,0,47.799999,1.87,21.870001,55.509998,27.309999,60.470001,70.050003,81.82,65.879997,0,2.2,100,58.43,41.669998,35.450001,32.939999,71.68,94.629997,90.269997,53.23,27.76,0,30.639999,85.050003,100,1.02,100,100,1.92,87.970001,.88,9.0299997,22.360001,50.52,70.010002,67.339996,84.209999,29.85,31.76,43.959999,53.700001,85.519997,27,71.900002,50.509998,63.299999,4.9499998
9,61.299999,23,1011,0,61.799999,22.299999,.0099999998,69.300003,19.200001,20.6,.2,0,57.900002,35,53,0,0,0,0,0,0,5.0999999,0,21.700001,97.099998,33.299999,52.200001,1,1,.40000001,,96.599998,77,0,95.099998,189,88.300003,.30000001,24,36.5,51.5,71.099998,25,0,.2,1,2.3,50,63,6.9000001,.25,45,5,7.3000002,26.799999,0,2,.30000001,0,0,0,0,89.699997,91.5,.60000002,2526,325,141,7,107,16,38,60,0,4,0,0,0,0,0,0,0,0,2,0,145,24,1,5,34,232,51,190877,41,330,126,381,133,251,17,0,1,8,1,129,7,48,24,88,0,330,0,0,0,0,4475619,8,2548295,34.889999,76.959999,97.510002,69.339996,63.5,56.830002,0,0,50.049999,52.080002,49.09,100,100,100,100,100,100,47.130001,100,55.439999,90.610001,33.330002,52.169998,100,98.5,0,0,95.290001,75.620003,0,93.349998,32.450001,90.290001,95.910004,38.919998,0,46.799999,0,46.880001,0,1.28,50,35.419998,62.5,59.650002,59.669998,91.370003,84.410004,92.339996,100,76.120003,0,32.66,98.699997,100,0,100,100,84.160004,82.980003,1.4400001,69.650002,69.68,30.08,83.470001,63.119999,66.169998,56.970001,78,19.120001,53.450001,89.379997,58.709999,77.120003,50,89.050003,35.540001
310,49.099998,203,4463,0,,90.5,.259,4.3000002,52.599998,12.2,32.799999,.80000001,28.9,14.7,15.7,0,0,0,0,0,43.5,8.6999998,0,15.5,96.900002,0,42.900002,1,1,1,.69999999,41.099998,5.3000002,0,52.900002,1,13.9,0,,71,53.099998,9.6999998,20.299999,0,.1,1,.30000001,100,28.700001,1.8,.23,,8.1999998,55,94.699997,75.699997,2,0,0,0,0,0,92.300003,87,3.5999999,1219,,3790,571,1036,248,141,40967,1,1,1,1,0,0,0,0,0,8,2,0,413,93,1,3,2608,4190,2026,6529,932,137,,500,794,39,80,0,1,3,1,771,8,325,592,1020,335,137,0,0,0,0,10393557,71,5395456,0,6.4200001,33.59,4.25,.029999999,95.709999,100,.12,15.7,94.379997,100,100,100,100,100,100,72.239998,10.35,100,37.389999,89.959999,0,42.860001,100,93.879997,100,61.810001,17.68,0,0,36.75,0,7.73,99.610001,0,44.939999,50.400002,94.830002,61.549999,0,.38999999,50,4.25,100,22.209999,13.65,95.330002,0,86.010002,.07,.1,8.9700003,32.66,99.949997,100,0,100,100,88.199997,73.989998,8.9499998,31.450001,14.75,48.970001,86.919998,46.759998,88.919998,5.8899999,36.02,42.02,38.02,90.669998,3.05,77.540001,50,87.400002,20.200001
109,45.200001,283,3280,0,,89.300003,.207,4.8000002,31.5,19.5,11.6,0,35.599998,43.099998,54.700001,0,0,0,0,0,26,0,0,10.5,97.199997,0,47.099998,1,1,1.1,.60000002,83.800003,5.8000002,0,48,10,25,0,,69.800003,39.200001,19.5,42.900002,0,0,1,0,,25.5,3.5999999,.28,,4.8000002,53.5,94,62.900002,2,0,0,0,0,0,54.099998,80,3.9000001,1003,,1743,245,556,101,133,6289,0,1,3,3,0,0,0,0,0,2,0,0,128,38,0,0,437,2545,1022,26227,438,123,,236,474,33,75,0,1,0,,435,9,88,312,548,170,123,0,0,0,0,9628675,54,2709930,0,7.6100001,46.950001,4.79,40.02,61.73,37.639999,0,23.639999,35.209999,46,100,100,100,100,100,83.410004,100,100,22.559999,90.870003,0,47.060001,100,88.660004,100,26.559999,77.419998,.15000001,0,30.08,.23999999,20.09,99.389999,0,39.549999,19.18,63.98,0,0,.28,50,0,0,18.68,29.280001,82.040001,0,92.68,3.3,.89999998,7.4499998,32.66,99.879997,100,0,100,100,29.559999,60,9.6199999,25.120001,19.790001,34.849998,76.470001,60.080002,78.800003,25.860001,37.450001,20.5,24.49,87.360001,3.8800001,77.510002,50,63.189999,17.370001
108,50.5,170,546,0,96.599998,92.400002,.16500001,1.2,31.5,19.5,,,30.799999,27.700001,29.200001,0,0,0,0,0,0,0,0,4.5,100,100,48.700001,1,.89999998,1.3,.69999999,76.300003,1.5,0,49.900002,7,7.0999999,0,,72.900002,50.299999,15.1,33.299999,0,0,1,0,,27.200001,11.3,.25999999,10,5.0999999,43.5,98.800003,0,2,0,0,0,0,0,44.099998,88.5,0,1974,166,473,59,167,17,27,,,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,127,527,262,3932,157,14,,58,96,8,15,0,1,0,,123,6,25,73,166,0,14,0,0,0,0,3506453,7,1056307,0,4.46,57.669998,1.1799999,40.02,61.73,0,0,17.879999,67.290001,92.360001,100,100,100,100,100,100,100,100,4.9099998,100,100,48.720001,100,65.879997,100,50.84,66.849998,0,0,32.66,0,.22,99.669998,0,53.66,44.080002,77.830002,20.83,0,0,50,0,0,20.540001,98.900002,86.93,100,92.089996,25.66,0,0,32.66,99.970001,100,0,100,100,14.26,77.050003,0,53.529999,15.83,50.880001,86.389999,75.599998,79.18,22.280001,33.139999,32.73,42.360001,93,8.5500002,77.540001,50,63.77,26.77
0,53.200001,108,2854,0,,78.300003,.1,10.8,19.200001,20.6,47.099998,0,43.200001,28.700001,34.700001,0,0,0,0,0,14,0,0,11.8,97.800003,40,53.599998,1,1,.60000002,.60000002,95.5,15,0,82.400002,2,37,.1,,68.5,43.900002,14.7,26.200001,0,0,1,0,,52,.40000001,.28,,8.1000004,44.099998,87.699997,552.5,2,.1,0,0,0,0,82.900002,86.699997,10.7,1082,,2086,143,641,74,154,38567,0,0,2,3,0,0,0,0,0,2,0,0,187,39,0,0,126,2405,487,5084,453,180,,326,586,41,74,0,1,0,,345,1,200,316,629,1563,180,0,0,0,0,6602831,57,3060969,0,19.049999,74.360001,10.85,63.5,56.830002,100,0,32.580002,65.209999,82.360001,100,100,100,100,100,91.07,100,100,26.41,93.169998,40,53.57,100,92.470001,0,41.650002,93.779999,9.8500004,0,76.300003,0,33.400002,99.199997,0,33.450001,29.790001,79.080002,43,0,.18000001,50,0,0,47.619999,.49000001,81.639999,0,86.239998,24.280001,7.9200001,65.480003,32.32,99.809998,100,0,100,100,73.699997,73.489998,26.35,27.440001,34.759998,55.080002,85.690002,68.860001,58.529999,34.540001,52.23,30.92,24.530001,83.940002,32.560001,77.379997,50,82.400002,26.889999
63,51.299999,154,8032,48.299999,,52.900002,.115,25.5,19.200001,20.6,3.8,5.5,53.799999,37.900002,49.5,0,0,0,12.7,0,77.199997,4.4000001,3,13.1,92.199997,66.699997,33.299999,1.8,.89999998,.69999999,.69999999,80.900002,33.099998,0,76.599998,2,46.700001,.40000001,,69.800003,49.200001,18.700001,25.299999,0,.30000001,2,2.9000001,8.3000002,43.200001,9.1000004,.37,,13.7,18.6,72.699997,0,1.9,.40000001,0,0,0,0,72.800003,96.099998,.40000001,857,,3768,679,2116,141,355,9491,14,20,5,7,0,0,0,1,0,24,11,6,650,434,3,19,1503,5263,1812,14394,1512,3320,,966,1554,133,155,0,2,54,1,1613,71,986,521,2034,0,3320,0,0,0,0,20399143,33,6742061,0,45.330002,70.639999,25.469999,63.5,56.830002,11.23,.81999999,45.139999,46.040001,55.450001,100,100,100,91.989998,100,50.73,54.639999,68.760002,30.129999,73.589996,66.669998,33.330002,100,85.459999,9.4499998,53.790001,73.309998,29.030001,0,68.559998,0,44.220001,94.690002,0,39.66,41.810001,66.629997,45.98,0,2.01,100,44.869999,10.42,37.970001,79.080002,56.119999,0,75.160004,80.839996,24.75,0,35.689999,98.290001,100,0,100,100,58.349998,92.25,1.04,20.870001,47.150002,33.099998,76.599998,54.52,62.169998,34.110001,51.869999,32.68,54.470001,65.639999,35.200001,77.989998,50,83.529999,10.95
11,54.299999,92,6054,0,79.099998,59.700001,.097000003,13.1,19.200001,20.6,8.3999996,24.4,47.200001,32.599998,41.400002,0,0,0,32.900002,0,57.799999,2.2,1.5,13.4,92.599998,100,50,1.5,1,.89999998,.80000001,86.5,15.4,0,83.5,37,64.300003,1.4,20.200001,73.699997,55.900002,11,24.9,0,.2,2,4.8000002,20,58.200001,2.5,.34999999,39,9.8999996,17.700001,84,0,2,1.4,0,0,0,0,67.699997,91.599998,.5,890,1723,3495,433,1899,126,271,14062,41,31,3,4,0,0,0,2,0,13,6,4,502,310,0,24,822,5137,1004,222228,779,8367,144,627,1038,49,104,0,2,70,3,913,15,554,380,1805,0,8367,0,0,0,0,17960624,66,5400264,16.690001,38.25,75.099998,13.09,63.5,56.830002,26.889999,3.6300001,37.310001,57.080002,70.18,100,100,100,79.239998,100,63.110001,76.830002,84.080002,31.200001,74.739998,100,50,100,96.040001,72.519997,63.950001,81.089996,10.27,0,77.870003,4.9699998,63.759998,82.800003,48.650002,57.18,56.740002,90.739998,47.25,0,1.4,100,74.519997,25,54.380001,19.52,61.959999,87.220001,82.639999,82.93,12.1,0,32.66,94.269997,100,0,100,100,50.509998,83.120003,1.25,21.809999,35.779999,37.709999,78.550003,69.480003,83.129997,30.450001,57.349998,43.139999,54.68,77.269997,31.68,75.639999,50,77.879997,11.53
110,51.5,150,3070,0,,50.099998,.077,29.700001,19.200001,20.6,5.9000001,4.1999998,58.099998,35.5,45.299999,0,0,0,0,0,93.800003,2.9000001,1.5,16.700001,95,0,35.700001,2.5,1,.69999999,.60000002,88.099998,31.6,0,86.599998,0,58.200001,4.6999998,,70.300003,45.200001,9,26.200001,31.799999,.1,0,1,12.5,60.799999,3.4000001,.34,,11.6,21.799999,68.400002,0,2,4.6999998,0,0,0,0,76.5,92.400002,0,2100,,1591,183,814,73,146,4224,3,16,2,3,0,0,0,0,0,12,5,2,312,105,3,8,378,2170,450,196,484,15042,,390,655,20,61,1,0,9,1,454,11,355,246,772,0,15042,0,0,0,0,18922999,36,6666432,0,48.150002,80.239998,29.709999,63.5,56.830002,18.5,.62,50.34,51.040001,63.09,100,100,100,100,100,40.139999,69.68,84.260002,40.82,83.199997,0,35.709999,100,100,19.700001,42.200001,83.370003,27.5,0,81.980003,0,56.939999,41.439999,0,41.52,32.779999,96.849998,43.189999,53.029999,.82999998,0,15.27,15.63,57.200001,28.16,64.849998,0,79.279999,73.800003,29.59,0,32.66,80.300003,100,0,100,100,63.939999,84.709999,0,57.220001,52.700001,34.860001,78.290001,52.279999,65.470001,36.959999,45.09,44.700001,23.25,72.059998,34.459999,70.989998,50,82.879997,28.610001
8,56.799999,59,27975,82.400002,46.799999,24,.041999999,45.200001,19.200001,20.6,1.3,1.8,74.699997,38.299999,49.799999,0,0,0,85.800003,181,55.599998,5.6999998,2.4000001,16.5,95.900002,40,48.299999,2.5999999,1,.5,.5,95.599998,50.900002,0,96.5,180,85.599998,.80000001,8.3999996,69.400002,35,12.1,26,18.4,.80000001,2,4.8000002,24,76.300003,.40000001,.31,117,10.3,17.799999,53.200001,75.099998,1,.80000001,0,0,0,0,78.300003,96.199997,.30000001,1309,3554,5781,620,3940,616,1298,3430,5,68,21,27,0,0,0,23,19,66,90,35,2293,660,22,104,1189,13172,873,4746063,1038,21807,431,3033,5878,283,574,5,2,386,6,1705,11,2381,1270,3798,2012,21807,0,0,0,0,79019170,134,35079859,50.73,75.139999,89.290001,45.189999,63.5,56.830002,2.8099999,.27000001,70.010002,45.209999,54.91,100,100,100,45.93,56.57,64.519997,41.200001,75.57,40.119999,86.290001,40,48.330002,100,96.129997,0,15.92,93.800003,47.889999,0,95.309998,30.790001,87.300003,89.690002,79.120003,37.400002,9.8199997,87.300003,43.720001,30.65,6.3099999,100,74.529999,30,74.110001,1.05,74.910004,51.080002,81.779999,82.68,46.57,8.8999996,65.660004,96.599998,100,0,100,100,66.660004,92.480003,.80000001,34.07,65.089996,30.85,70.790001,55.25,53.009998,47.23,75.769997,42.049999,55.939999,69.25,46.049999,87.419998,50,86.379997,17.43
