asdf_id,shapeName,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015,pop2016,pop2017,pop2018,pop2019,pop2020,tr100_pop2001,tr100_pop2002,tr100_pop2003,tr100_pop2004,tr100_pop2005,tr100_pop2006,tr100_pop2007,tr100_pop2008,tr100_pop2009,tr100_pop2010,tr100_pop2011,tr100_pop2012,tr100_pop2013,tr100_pop2014,tr100_pop2015,tr100_pop2016,tr100_pop2017,tr100_pop2018,tr100_pop2019,tr100_pop2020,tr400_pop2001,tr400_pop2002,tr400_pop2003,tr400_pop2004,tr400_pop2005,tr400_pop2006,tr400_pop2007,tr400_pop2008,tr400_pop2009,tr400_pop2010,tr400_pop2011,tr400_pop2012,tr400_pop2013,tr400_pop2014,tr400_pop2015,tr400_pop2016,tr400_pop2017,tr400_pop2018,tr400_pop2019,tr400_pop2020,tr6_pop2001,tr6_pop2002,tr6_pop2003,tr6_pop2004,tr6_pop2005,tr6_pop2006,tr6_pop2007,tr6_pop2008,tr6_pop2009,tr6_pop2010,tr6_pop2011,tr6_pop2012,tr6_pop2013,tr6_pop2014,tr6_pop2015,tr6_pop2016,tr6_pop2017,tr6_pop2018,tr6_pop2019,tr6_pop2020
20,San Pedro de Curahuara,8253.665,8382.834,8479.0957,8537.8447,8566.5957,8623.9912,8742.1338,8781.2344,8854.0391,8929.9258,9008.9424,9105.5586,9188.3525,9273.5557,9303.8691,9363.9004,9413.002,9482.9434,9548.9863,9640.6455,8297.7666,8368.9346,8440.2617,8511.4346,8582.5107,8653.834,8725.584,8797.6436,8870.0693,8942.7422,9015.3906,9087.5898,9158.8389,9228.8154,9297.4639,9365.2119,9432.5459,9499.9463,9567.7461,9636.0674,8305.2725,8374.1719,8443.5146,8513.1875,8583.1738,8653.4961,8724.1689,8795.1182,8866.2969,8937.6348,9009.0479,9080.3906,9151.5313,9222.4189,9293.0586,9363.6045,9434.2461,9505.166,9576.5186,9648.3799,8285.3281,8368.3682,8447.0664,8518.418,8584.5244,8650.748,8719.6943,8789.6758,8862.6279,8939.1523,9018.4785,9098.3174,9174.7402,9244.8389,9307.8887,9367.7666,9427.833,9490.9082,9557.459,9626.7168
21,Sicaya,2059.2927,2111.9146,2205.8826,2313.5063,2435.3538,2506.9087,2614.0889,2738.2996,2822.522,2880.8887,3115.0923,3332.0154,3445.7061,3569.1572,3513.5991,3903.2271,4113.7363,4285.1553,4481.3271,4678.9878,2040.395,2126.0371,2215.4775,2308.9526,2406.6125,2508.658,2615.6113,2728.0403,2846.5652,2971.991,3104.9573,3245.1663,3392.3176,3546.9468,3710.209,3883.6775,4066.9319,4259.6128,4461.7251,4673.4805,2032.4849,2119.9368,2211.2231,2306.5691,2406.2041,2510.387,2619.4832,2733.8782,2853.9834,2980.2603,3113.1318,3252.7759,3399.3647,3553.271,3715.0134,3885.1963,4063.9194,4251.2852,4447.502,4652.8369,2045.5464,2128.6226,2217.4475,2312.0188,2410.2771,2510.0339,2613.0483,2720.8367,2835.3352,2961.8076,3104.1965,3252.717,3397.4688,3540.4546,3692.4749,3871.2786,4065.749,4267.957,4476.6211,4693.2085
22,Puerto Quijarro,12584.379,12928.837,13288.913,13622.697,13829.948,14228.215,14567.832,14902.033,15235.854,15597.102,15892.757,16228.074,16652.111,17069.848,17455.322,17888.799,18274.828,18719.854,19159.529,19605.055,12639.824,12940.963,13248.695,13562.427,13881.919,14207.528,14539.097,14876.673,15220.576,15571.436,15930.094,16297.713,16675.166,17062.664,17460.199,17867.762,18285.326,18713.061,19151.002,19599.246,12648.735,12945.69,13249.441,13559.943,13877.193,14201.378,14532.567,14870.856,15216.483,15569.758,15931.066,16300.837,16679.525,17067.336,17464.43,17871.018,18287.229,18713.258,19149.285,19595.51,12611.059,12930.835,13254.231,13576.183,13896.953,14224.638,14556.869,14891.662,15228.664,15569.238,15916.108,16276.853,16655.873,17049.717,17453.973,17867.166,18287.838,18718.076,19157.869,19607.604
23,Capinota,17072.771,17328.709,17746.371,17706.025,17781.73,18034.318,18211.828,18606.883,18952.232,19163.297,19120.014,19365.395,19627.906,19975.002,20480.787,20470.789,20663.131,20945.201,21195.461,21485.049,17119.385,17316.609,17515.635,17716.105,17919.998,18129.297,18344.607,18565.646,18790.709,19018.428,19249.055,19484.297,19724.615,19969.27,20216.496,20464.5,20714.102,20966.189,21221.184,21479.361,17103.85,17305.598,17509.641,17715.971,17925.229,18137.996,18354.549,18574.873,18798.65,19025.576,19255.701,19489.482,19727.043,19968.127,20212.293,20459.055,20708.553,20961.053,21216.611,21475.305,17134.82,17339.596,17536.645,17713.572,17891.582,18091.49,18317.057,18562.92,18806.074,19029.531,19239.383,19463.85,19712.881,19980.758,20247.445,20490.922,20726.156,20965.51,21211.674,21464.086
24,Arque,11470.388,11336.98,11181.129,11133.493,11053.118,10964.313,10829.248,10756.262,10659.726,10604.678,10480.115,10327.212,10237.01,10147.284,10045.912,9969.5898,9871.7617,9774.0898,9691.2051,9617.5342,11443.757,11341.529,11240.484,11140.816,11042.128,10943.969,10846.01,10748.128,10650.063,10551.615,10452.712,10353.777,10255.516,10158.331,10062.433,9967.9043,9874.6797,9782.6992,9691.8809,9602.0615,11450.165,11346.571,11243.969,11142.368,11041.633,10941.6,10842.152,10743.22,10644.723,10546.586,10448.805,10351.507,10254.88,10159.058,10064.121,9970.1104,9877.043,9784.9102,9693.7109,9603.3887,11446.977,11336.058,11229.887,11132.129,11038.643,10945.639,10851.752,10758.578,10664.13,10566.096,10461.598,10353.896,10249.063,10148.696,10052.467,9959.8271,9869.2285,9780.7031,9694.6729,9610.5166
25,Corocoro,11494.135,11391.432,11306.539,11175.263,11135.901,11069.518,10935.752,10866.971,10844.348,10810.912,10755.354,10643.098,10583.786,10508.183,10440.115,10384.547,10330.722,10280.603,10225.231,10186.295,11459.549,11376.541,11294.48,11213.823,11135.166,11058.684,10984.561,10913.077,10844.034,10776.774,10710.668,10645.423,10581.212,10518.17,10456.451,10396.115,10337.055,10279.055,10221.848,10165.163,11442.437,11365.166,11288.547,11212.765,11138.033,11064.485,10992.241,10921.428,10852.021,10783.869,10716.809,10650.754,10585.683,10521.601,10458.476,10396.264,10334.847,10274.105,10213.916,10154.156,11486.07,11390.351,11296.688,11206.489,11122.632,11043.022,10967.697,10900.876,10841.625,10783.663,10721.296,10653.253,10583.654,10514.96,10449.553,10388.682,10332.106,10278.927,10228.04,10178.628
26,San Benito,15267.447,15162.219,15187.422,15096.611,16103.813,15935.863,15935.754,15975.705,15700.406,16063.873,16072.213,16400.871,16350.432,16329.773,16188.867,16827.883,17035.471,17177.547,17306.832,17418.18,15160.008,15264.695,15371.189,15479.563,15588.047,15690.841,15787.158,15878.676,15968.607,16061.191,16158.088,16260.98,16370.725,16489.637,16619.9,16762.158,16912.615,17068.035,17226.313,17386.391,15159.357,15260.037,15361.664,15464.276,15567.441,15669.83,15771.357,15872.635,15974.715,16078.908,16185.88,16296.252,16410.396,16528.951,16652.441,16780.871,16913.066,17047.928,17184.635,17322.688,15127.499,15218.661,15332.962,15484.494,15664.212,15798.545,15881.871,15931.006,15971.958,16038.232,16119.733,16210.349,16296.158,16393.566,16528.146,16716.104,16918.502,17112.873,17294.84,17470.375
27,Sapahaqui,11715.309,11718.91,11746.246,11825.547,11919.656,11936.486,11968.406,12089.656,12155.924,12179.111,12239.822,12371.357,12424.682,12505.119,12451.763,12599.787,12732.358,12762.826,12833.637,12918.258,11669.364,11723.62,11778.601,11834.719,11892.08,11950.699,12010.89,12072.776,12136.117,12200.802,12266.907,12334.336,12402.655,12471.853,12542.105,12613.945,12686.972,12760.676,12834.967,12909.777,11657.418,11715.707,11774.423,11833.748,11893.747,11954.506,12016.171,12078.812,12142.427,12207.017,12272.605,12339.171,12406.606,12474.851,12543.924,12613.922,12684.673,12756.003,12827.845,12900.128,11689.48,11730.867,11776.567,11828.862,11885.209,11942.462,12002.988,12068.229,12134.08,12199.766,12268.065,12338.465,12405.861,12470.33,12535.039,12608.798,12687.116,12763.962,12840.428,12917.474
28,Cairoma,12416.503,12453.873,12562.246,12696.771,12585.742,12719.504,12782.109,12782.891,12873.642,12945.47,12941.258,12772.475,12751.387,12921.588,13078.381,12880.938,12910.924,12909.771,12974.033,13039.533,12461.01,12511.881,12562.504,12611.841,12658.836,12703.256,12744.16,12780.723,12812.514,12839.129,12860.783,12878.739,12895.085,12910.86,12925.669,12939.187,12952.644,12966.671,12981.494,12996.768,12499.418,12538.613,12577.717,12616.315,12653.936,12690.287,12724.947,12757.524,12787.794,12815.556,12840.868,12864.083,12885.841,12906.515,12926.187,12944.926,12963.234,12981.42,12999.669,13018.005,12418.159,12485.063,12552.062,12613.825,12666.576,12719.827,12770.171,12814.09,12849.945,12871.065,12874.589,12869.568,12875.706,12897.151,12918.028,12926.31,12935.473,12951.742,12977.472,13008.25
29,Colquiri,17349.82,17488.52,17641.441,17754.539,17781.434,17986.549,18115.992,18191.004,18291.145,18443.676,18432.467,18328.082,18583.352,18764.746,18987.395,18994.041,18918.275,19143.404,19227.918,19344.729,17399.66,17510.174,17620.887,17731.047,17840.145,17947.824,18053.193,18155.699,18255.41,18352.764,18448.559,18544.553,18642.346,18741.404,18840.559,18938.863,19036.828,19135.539,19234.887,19334.863,17421.744,17524.641,17627.963,17731.453,17834.82,17937.916,18040.389,18142.008,18242.758,18342.736,18442.137,18541.441,18641.137,18741.119,18841.188,18941.158,19041.277,19141.836,19242.906,19344.49,17364.566,17490.781,17615.527,17735.969,17853.42,17972.215,18085.141,18187.102,18277.9,18357.979,18429.971,18510.328,18616.229,18735.613,18850.82,18948.512,19037.047,19132.346,19231.348,19332.799
30,Ichoca,6315.9395,6450.9824,6597.373,6720.3203,6661.207,6838.5049,6992.606,7008.8193,7095.3018,7209.0459,7227.2104,7150.4946,7210.5166,7446.1489,7652.4482,7680.5078,7718.3809,7769.4844,7849.7246,7955.4624,6386.3066,6473.9473,6562.0713,6649.6758,6736.0981,6821.3467,6904.6646,6985.4414,7063.936,7140.6699,7216.5093,7293.0571,7372.0903,7453.9907,7537.499,7621.2007,7704.7964,7788.5732,7872.9761,7958.2705,6407.0171,6486.8145,6567.374,6648.3628,6729.5229,6810.7515,6891.7769,6972.3765,7052.5869,7132.5435,7212.4707,7292.8276,7374.1221,7456.5151,7539.749,7623.5415,7707.8608,7792.8452,7878.6392,7965.3545,6343.5552,6454.3315,6562.459,6662.5361,6754.5986,6848.1885,6937.9385,7016.6152,7085.5874,7145.0771,7196.9492,7253.4717,7332.2646,7434.7939,7542.5684,7637.9434,7720.2642,7795.8706,7871.0991,7948.2056
31,La Guardia,39557.707,42348.09,45479.785,48536.945,52453.57,56002.672,60170.801,64787.891,70213.031,75473.555,81067.703,86212.758,92819.758,99513.523,106350.62,114988.8,123966.32,133134.77,143111.58,153883.36,39415.594,42318.027,45435.871,48787.246,52392.762,56272.195,60447.762,64940.352,69768.898,74950.891,80508.477,86470.57,92875.164,99761.93,107174.38,115157.89,123753.09,133000.63,142945.44,153636.2,39387.523,42301.039,45430.586,48792.828,52406.055,56289.32,60463.27,64949.453,69770.031,74948.172,80509.555,86483.023,92901.563,99799.992,107216.09,115190.07,123762.66,132977.16,142879.88,153521.08,39509.645,42354.809,45413.648,48711.094,52288.039,56161.004,60376.953,64962.152,69905.969,75155.023,80690.109,86541.688,92815.398,99583.797,106934.15,114958.63,123657.66,133024.08,143092.61,153917.78
32,Moromoro,3309.8738,3255.6445,3210.5752,3162.2324,3106.062,3056.5474,3013.6306,2962.2671,2913.4758,2865.8259,2813.0588,2763.615,2724.2263,2677.9951,2636.4285,2584.3604,2539.9834,2497.9619,2458.9644,2414.9756,3313.7063,3261.1189,3209.3262,3158.2327,3107.751,3057.843,3008.4551,2959.5264,2911.0449,2863.0298,2815.5222,2768.5876,2722.2617,2676.5308,2631.4001,2586.8884,2543.063,2499.9585,2457.5789,2415.9097,3317.0894,3263.446,3210.6548,3158.6633,3107.425,3056.907,3007.0669,2957.8728,2909.3047,2861.3552,2814.0283,2767.3364,2721.2922,2675.8928,2631.1465,2587.0623,2543.6646,2500.9673,2458.9714,2417.675,3309.8848,3258.8494,3208.5979,3158.6213,3108.7439,3059.3713,3010.4526,2961.5154,2912.604,2863.8777,2815.6243,2768.4082,2722.3655,2676.8743,2631.6448,2586.5776,2542.3198,2499.1326,2456.8982,2415.321
33,El Torno,36806.586,37719.379,38717.98,39742.734,40726.684,41819.668,42859.773,43893.43,44937,45969.266,47240.055,48336.641,49505.492,50742.223,52049.781,53198.305,54593.68,55950,57308.492,58744.352,36844.32,37778.25,38735.445,39715.453,40717.539,41741.207,42785.793,43851.586,44939.473,46050.922,47187.473,48349.953,49539.656,50758.004,52006.063,53284.711,54595.473,55938.961,57315.781,58726.656,36874.41,37798.645,38745.863,39716.211,40709.852,41726.797,42767.23,43831.52,44920.148,46033.973,47173.793,48340.316,49534.461,50757.129,52009.289,53291.777,54605.73,55951.926,57331.25,58744.578,36798.25,37749.293,38726.359,39726.516,40745.234,41780.035,42825.188,43880.957,44953.531,46051.758,47182.566,48339.719,49525.816,50743.289,51991.285,53268.555,54583.551,55933.785,57318.02,58737.578
34,Samaipata,9583.9277,9685.0947,9730.001,9749.873,9830.4883,9896.1875,9973.2773,10046.581,10153.986,10306.618,10345.807,10505.406,10521.881,10633.164,10736.379,10822.785,10917,10981.414,11077.648,11171.677,9568.5586,9637.7217,9707.5322,9778.6416,9851.9346,9928.0488,10007.404,10090.117,10175.958,10264.253,10354.073,10444.899,10536.101,10627.631,10719.313,10811.002,10902.737,10994.685,11087.143,11180.283,9552.4746,9627.4873,9703.1729,9779.7607,9857.5547,9936.8018,10017.688,10100.274,10184.561,10270.363,10357.432,10445.606,10534.674,10624.601,10715.266,10806.61,10898.61,10991.288,11084.69,11178.875,9597.9502,9656.6006,9713.3291,9770.4287,9832.9365,9902.6787,9981.1553,10068.883,10165.104,10265.428,10363.469,10459.293,10550.116,10640.531,10730.696,10819.573,10907.021,10993.416,11080.779,11169.231
35,San Lucas,32348.729,32391.99,32382.689,32500.619,32575.453,32528.563,32564.113,32595.898,32749.439,32823.73,33037.336,33032.695,33017.109,33141.57,33194.898,33132.133,33218.074,33234.098,33284.414,33305.328,32315.113,32367.73,32420.775,32474.836,32530.072,32587.018,32646.555,32709.008,32773.953,32839.719,32904.426,32966.051,33023.789,33077.625,33127.41,33173.602,33217.414,33259.605,33300.93,33341.953,32312.094,32368.41,32424.949,32481.805,32539.07,32596.809,32655.211,32714.311,32773.859,32833.395,32892.281,32949.988,33006.191,33060.91,33114.082,33165.945,33216.875,33267.156,33317.129,33367.02,32343.91,32383.973,32424.857,32468.611,32510.533,32551.082,32601.006,32667.639,32752.363,32845.105,32935.191,33008.332,33066.652,33116.133,33154.781,33184.863,33214.879,33245.082,33276.137,33306.934
36,Culpina,17739.633,17773.398,17786.646,17843.609,17901.42,17911.262,17966.084,18022.773,18065.111,18051.814,18113.906,18096.488,18100.107,18120.861,18113.643,18131.064,18188.598,18212.229,18240.975,18266.398,17743.869,17780.695,17817.547,17854.322,17890.576,17925.793,17959.52,17991.199,18020.287,18046.582,18070.332,18091.852,18111.842,18131.111,18150.35,18170.094,18190.57,18211.59,18232.965,18254.471,17761.918,17793.826,17825.723,17857.541,17889.023,17919.963,17950.119,17979.295,18007.248,18033.92,18059.34,18083.623,18107.023,18129.781,18152.168,18174.408,18196.66,18218.938,18241.262,18263.611,17732.924,17769.033,17806.303,17846.508,17888.289,17929.844,17971.426,18010.305,18042.865,18067.506,18086.176,18098.289,18107.75,18118.166,18131.924,18151.855,18177.893,18206.59,18236.217,18265.963
37,Incahuasi,13485.111,13829.532,14161.293,14262.202,14500.713,14682.258,14965.767,15121.156,15358.262,15606.824,15902.465,16459.486,16866.361,17028.031,17553.063,17837.416,18109.848,18524.691,18918.238,19336.211,13553.608,13776.398,14002.142,14230.676,14463.505,14702.499,14950.075,15208.577,15480.686,15768.335,16072.347,16391.908,16724.363,17067.482,17420.348,17781.527,18150.816,18528.572,18914.768,19309.268,13498.09,13732.953,13971.862,14215.118,14463.491,14717.944,14979.603,15249.577,15528.978,15818.687,16119.21,16430.488,16751.898,17082.838,17422.906,17771.559,18128.502,18493.566,18866.576,19247.311,13559.361,13809.046,14050.967,14275.409,14490.247,14701.714,14918.187,15145.326,15396.981,15683.943,16011.519,16372.629,16741.293,17103.654,17465.428,17820.25,18175.795,18543.279,18923.807,19315.457
38,San Juan,9769.9316,9700.582,9648.7275,9670.3945,9919.1055,9894.3486,9903.9746,9911.9307,9855.7256,9896.3975,9983.9775,10247.768,10408.273,10224.568,10178.242,10392.209,10532.104,10536.568,10620.282,10675.038,9670.2578,9700.7305,9732.3008,9765.9766,9801.9365,9839.3994,9878.7393,9920.8848,9967.0586,10018.396,10074.953,10135.513,10197.963,10261.209,10326.295,10393.875,10463.134,10533.207,10603.921,10675.099,9639.1641,9679.2266,9719.7793,9761.209,9803.7314,9847.3408,9892.3145,9939.0479,9987.9824,10039.494,10093.64,10150.109,10208.297,10267.855,10328.904,10391.477,10455.194,10519.715,10584.835,10650.43,9708.5781,9713.8203,9728.8672,9761.4697,9806.5742,9844.2988,9872.5137,9897.1084,9929.0908,9982.0215,10057.895,10144.903,10218.836,10271.411,10324.542,10393.082,10468.384,10541.417,10613.218,10684.071
39,Tinguipaya,20874.648,21245.277,21699.049,22101.734,22498.291,22950.773,23415.914,23819.98,24309.484,24833.559,25289.629,25948.953,26419.465,26970.133,27567.664,28024.717,28534.002,29027.607,29639.953,30234.707,20846.066,21252.576,21667.281,22090.627,22523.34,22966.324,23420.322,23885.914,24363.689,24853.557,25354.869,25866.689,26387.279,26915.627,27450.992,27993.109,28542.883,29101.678,29670.732,30250.801,20834.4,21245.564,21664.967,22092.84,22529.592,22975.613,23431.27,23896.873,24372.684,24858.818,25355.184,25861.607,26377.719,26903.361,27438.404,27982.939,28537.357,29102.178,29677.922,30264.969,20867.926,21267.479,21675.797,22090.543,22513.033,22946.555,23392.174,23851.746,24331.182,24831.57,25350.469,25885.518,26423.92,26962.41,27496.715,28023.533,28551.105,29088.58,29642.959,30211.59
40,San Pedro,28597.75,28756.199,29127.797,29417.012,29564.91,29840.85,30068.334,30359.547,30741.975,30854.98,31128.902,31481.523,31772.994,32048.477,32234.727,32484.236,32869.309,33120.625,33374.648,33658.379,28582.57,28833.051,29085.863,29340.416,29596.492,29854.717,30115.338,30378.467,30643.779,30910.758,31179.795,31450.846,31723.193,31996.525,32270.98,32547.264,32825.66,33105.934,33388.156,33672.621,28586.523,28835.992,29087.666,29341.395,29597.113,29854.973,30114.994,30377.193,30641.529,30907.781,31176.08,31446.406,31718.594,31992.559,32268.426,32546.332,32826.477,33108.777,33393.348,33680.328,28577.201,28831.07,29090.523,29346.881,29597.141,29849.65,30107.814,30373.688,30642.932,30908.842,31180.48,31458.555,31735.297,32006.475,32273.781,32545.836,32825.223,33104.484,33383.156,33663.406
41,Villa Ancoraimes,14899.811,14688.095,14495.215,14260.076,14074.879,13940.02,13784.365,13569.646,13421.337,13273.186,13089.949,12873.85,12762.889,12630.518,12499.172,12323.445,12116.221,11999.11,11850.197,11696.891,14867.481,14674.986,14485.301,14298.817,14115.986,13936.902,13761.219,13588.618,13419.052,13252.297,13088.114,12926.531,12767.553,12610.687,12455.402,12301.42,12148.854,11998.067,11849.062,11701.861,14857.348,14668.858,14482.87,14299.485,14118.854,13940.997,13765.839,13593.31,13423.378,13255.963,13090.947,12928.319,12768.016,12609.868,12453.68,12299.332,12146.827,11996.202,11847.435,11700.511,14890.029,14684.395,14483.119,14288.186,14103.338,13927.761,13756.232,13585.663,13417.555,13250.78,13084.882,12922.933,12768.601,12617.748,12465.503,12309.235,12151.683,11997.679,11846.282,11696.817
42,"Colcha ""K""",9522.4707,9807.4785,10215.602,10499.692,10740.893,11037.988,11477.785,11786.548,12101.596,12488.952,12764.172,12933.126,13408.037,13960.383,14384.795,14668.587,14977.024,15401.725,15850.199,16279.27,9570.6758,9858.6641,10154.796,10458.236,10768.628,11086.022,11410.17,11740.269,12076.116,12417.994,12766.47,13122.922,13488.851,13863.899,14246.78,14637.066,15035.736,15444.159,15863.283,16293.626,9595.25,9875.8184,10164.388,10460.819,10765.044,11077.071,11396.837,11724.168,12059.037,12401.579,12752.05,13110.938,13478.808,13855.811,14241.89,14637.262,15042.506,15458.335,15885.355,16324.063,9535.7998,9841.2012,10154.117,10466.537,10779.899,11101.479,11432.794,11764.759,12094.787,12423.763,12753.838,13098.428,13474.143,13871.332,14267.883,14654.079,15038.934,15434.927,15845.441,16268.581
43,Puerto Mayor de Carabuco,13503.342,13556.068,13528.764,13533.408,13510.221,13414.481,13434.699,13367.445,13238.189,13202.053,13191.245,13119.052,13084.857,13179.934,13116.779,13103.538,13089.625,13070.697,13063.754,13055.846,13581.091,13549.228,13516.652,13482.69,13446.749,13408.767,13369.324,13329.031,13289.151,13251.312,13216.616,13185.659,13158.789,13135.693,13115.315,13097.054,13080.315,13064.582,13049.44,13034.527,13576.157,13541.864,13507.478,13472.845,13437.877,13402.643,13367.387,13332.362,13298.013,13264.841,13233.215,13203.326,13175.276,13148.941,13123.985,13100.152,13077.159,13054.73,13032.65,13010.731,13540.018,13538.081,13530.271,13513.611,13484.902,13444.158,13395.423,13338.009,13277.472,13223.941,13181.146,13149.268,13130.17,13120.882,13111.213,13100.414,13088.663,13076.586,13064.993,13053.747
44,Sabaya,4708.6934,4936.2861,5184.1021,5444.5313,5727.7217,5993.8613,6312.0513,6611.2935,6945.1611,7310.8735,7688.376,8097.1699,8532.8223,8963.6279,9386.0635,9853.2188,10349.136,10854.056,11395.017,11974.556,4700.2363,4936.3062,5184.3267,5445.001,5719.0933,6007.4009,6310.8867,6630.4375,6967.019,7321.4551,7694.3325,8086.1392,8497.209,8927.9316,9379.0479,9851.6621,10347.075,10866.665,11411.998,11984.585,4697.8296,4934.9316,5184.0254,5445.7593,5720.8169,6009.9165,6313.8364,6633.3657,6969.3252,7322.5234,7693.7383,8083.7412,8493.2959,8923.2158,9374.4609,9848.1016,10345.328,10867.411,11415.71,11991.639,4705.7573,4939.7109,5185.8101,5444.6533,5716.563,6001.8008,6302.5444,6619.9175,6956.8213,7315.0757,7694.6411,8094.5264,8512.2217,8945.0195,9393.1729,9860.2061,10349.039,10861.847,11401.066,11968.081
45,Loreto,5244.0059,5216.9727,5183.9541,5125.5845,5380.311,5340.5928,5325.4126,5448.5317,5544.519,5209.856,5339.0356,5659.7354,5346.292,5473.5234,5721.1699,5766.0615,5776.0317,5845.3838,5818.0229,5914.6934,5185.8149,5208.0386,5230.936,5255.2017,5281.0508,5307.3857,5334.0815,5361.3408,5389.2793,5418.9028,5452.7749,5491.3765,5534.0396,5581.7695,5633.6763,5687.7256,5742.6875,5798.0811,5853.7407,5909.98,5165.8882,5193.2485,5220.9482,5249.2461,5278.3218,5308.0288,5338.4834,5369.8813,5402.3906,5436.3828,5472.5977,5511.1978,5552.0234,5595.2749,5640.6274,5687.4434,5735.2603,5783.7935,5832.8599,5882.4214,5204.6675,5209.7871,5221.1973,5246.4185,5287.1279,5325.2832,5357.334,5382.1245,5393.3462,5395.2905,5416.2368,5454.4287,5495.6152,5557.9146,5635.5303,5708.4893,5769.7231,5821.2681,5866.3203,5912.1333
46,Tomave,12972.702,13157.285,13352.265,13544.944,13775.75,13937.566,14178.564,14398.582,14622.283,14839.538,15105.243,15363.92,15596.555,15821.504,16031.691,16227.729,16529.496,16746.484,16996.445,17238.094,12956.078,13153.043,13353.18,13556.737,13764.027,13975.181,14190.521,14409.961,14633.298,14860.182,15090.137,15322.423,15556.459,15791.992,16029.195,16268.565,16510.645,16755.59,17003.746,17255.416,12955.732,13153.971,13355.281,13559.775,13767.546,13978.646,14193.187,14411.116,14632.405,14856.951,15084.597,15315.191,15548.568,15784.689,16023.647,16265.648,16510.879,16759.488,17011.662,17267.564,12968.081,13158.638,13352.76,13551.063,13754.121,13961.553,14176.493,14398.285,14626.615,14861.159,15100.862,15341.021,15577.317,15809.02,16038.462,16270.241,16508.109,16748.975,16993.129,17240.48
47,Porco,5976.7515,6296.5654,6639.396,6992.0371,7407.23,7809.8184,8232.4775,8665.9365,9139.2402,9645.0996,10170.17,10740.017,11317.605,11904.68,12526.793,13282.505,14045.436,14831.371,15659.51,16540.246,5973.21,6299.7622,6644.2114,7007.5405,7390.7378,7794.6665,8220.3965,8669.1982,9142.5547,9642.0605,10169.371,10726.328,11314.91,11937.417,12596.395,13294.247,14032.781,14813.729,15638.896,16510.344,5971.1196,6297.7798,6642.3296,7005.7563,7389.1025,7793.4399,8219.9189,8669.8262,9144.5605,9645.5742,10174.454,10732.846,11322.498,11945.332,12603.316,13298.508,14032.822,14808.234,15626.806,16490.754,5972.2417,6298.3447,6643.0645,7008.0215,7394.3965,7800.5488,8226.5928,8674.127,9145.9902,9644.0098,10169.003,10721.92,11303.866,11919.182,12575.342,13278.573,14027.39,14820.13,15657.491,16541.896
48,Villa Montes,23619.641,24550.932,25782.254,26864.947,28336.207,29512.301,30818.563,32333.412,33713.066,34987.223,36883.188,38533.902,39968.512,41557.285,43006.832,45702.484,48020.07,50237.512,52554.109,55077.449,23592.375,24666.119,25789.027,26962.436,28187.49,29464.186,30793.891,32178.355,33619.711,35121.84,36689.969,38328.477,40044.32,41847.43,43748.164,45755.125,47869.492,50091.453,52421.949,54863.02,23602.525,24670.26,25786.322,26952.668,28171.23,29443.764,30772.488,32159.855,33608.555,35121.941,36703.863,38358.059,40089.023,41902.141,43802.938,45796.422,47885.84,50074.066,52364.289,54760.043,23560.381,24635.135,25769.26,26962.514,28216.375,29515.145,30860.654,32254.459,33690.805,35176.48,36723.328,38311.887,39946.863,41672.199,43543.125,45604.266,47812.918,50133.797,52559.715,55099.445
49,Yocalla,9841.5879,9768.623,10027.524,9803.0996,10061.25,10237.013,10444.583,10169.486,10163.139,10520.213,10362.307,10979.984,10904.713,11086.724,11185.664,11300.141,11677.354,11604.502,11737.061,11932.691,9752.0996,9824.332,9897.9951,9973.4766,10052.438,10134.895,10220.932,10311.651,10410.491,10519.544,10638.451,10766.872,10901.572,11041.338,11184.933,11331.486,11480.124,11629.58,11780.533,11933.434,9699.9619,9786.4219,9874.0107,9963.0674,10054.308,10148.086,10244.782,10345.022,10449.941,10560.283,10676.097,10797.298,10923.021,11052.79,11186.096,11322.455,11461.374,11602.273,11745.096,11889.789,9793.2373,9848.9287,9912.7412,9979.6328,10062.912,10147.399,10217.141,10270.235,10341.166,10449.004,10584.421,10749.522,10909.602,11065.488,11217.214,11368.353,11517.485,11651.883,11784.264,11920.137
50,Urmiri,1848.7551,1895.2971,1970.5999,2036.0829,2088.1519,2154.292,2222.137,2283.5273,2343.7144,2409.4272,2486.8586,2557.4587,2630.167,2716.5037,2795.0227,2882.0908,2960.1128,3042.5181,3127.9026,3215.1997,1851.6931,1908.2269,1966.455,2026.2588,2087.541,2150.2961,2214.5205,2280.25,2347.6003,2416.7368,2487.7969,2560.8547,2635.9739,2713.1917,2792.4756,2873.8257,2957.2593,3042.8845,3130.8381,3221.2759,1854.3474,1909.9921,1967.2916,2026.2395,2086.8354,2149.0979,2213.0481,2278.7207,2346.1733,2415.4778,2486.7058,2559.9172,2635.1721,2712.5305,2792.0361,2873.7461,2957.729,3044.0718,3132.8811,3224.2571,1846.58,1905.4846,1966.6398,2028.7822,2091.1545,2154.1487,2217.7014,2281.7695,2347.0596,2414.6589,2485.2134,2558.5479,2634.7385,2713.6768,2794.4524,2876.521,2959.3669,3043.3577,3129.0354,3216.8582
