,poly_id,asdf_id,mun,mun_id,dep,dep_id,dep_mun,shapeID,imds,rank_imds,population_2020,urbano_2012,sdg1_1_eepr,sdg1_1_ubn,sdg1_2_mpi,sdg1_4_abs,sdg2_2_cmc,sdg2_2_oww,sdg2_4_pual,sdg2_4_td,sdg3_1_idca,sdg3_2_imr,sdg3_2_mrc,sdg3_3_cdir,sdg3_3_di,sdg3_3_imr,sdg3_3_ti,sdg3_3_hivi,sdg3_7_afr,sdg4_1_ssdrm,sdg4_1_ssdrf,sdg4_4_phe,sdg4_6_lr,sdg4_c_qti,sdg4_c_qts,sdg5_1_gpsd,sdg5_1_gpyp,sdg5_1_gpmpi,sdg5_5_gpop,sdg6_1_dwc,sdg6_2_sc,sdg6_3_wwt,sdg7_1_ec,sdg7_1_rec,sdg7_1_cce,sdg7_3_co2epc,sdg8_4_rem,sdg8_5_oprm,sdg8_5_ofrm,sdg8_6_mlm,sdg8_6_wlm,sdg8_10_dbb,sdg8_11_idi,sdg9_1_routes,sdg9_5_cd,sdg9_5_eutf,sdg9_c_mnc,sdg9_c_drb,sdg10_2_gcye,sdg10_2_iec,sdg10_2_nssp,sdg11_1_hocr,sdg11_1_hno,sdg11_2_samt,sdg13_1_ccvi,sdg13_2_tco2e,sdg13_2_dra,sdg15_1_pa,sdg15_5_blr,sdg16_1_rhr,sdg16_6_pbec,sdg16_9_cr,sdg17_1_pmtax,sdg17_5_pipc,index_sdg1,index_sdg2,index_sdg3,index_sdg4,index_sdg5,index_sdg6,index_sdg7,index_sdg8,index_sdg9,index_sdg10,index_sdg11,index_sdg13,index_sdg15,index_sdg16,index_sdg17,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015,pop2016,pop2017,pop2018,pop2019,pop2020,ln_NTLpc2012,ln_NTLpc2013,ln_NTLpc2014,ln_NTLpc2015,ln_NTLpc2016,ln_NTLpc2017,ln_NTLpc2018,ln_NTLpc2019,ln_NTLpc2020,ln_t400NTLpc2012,ln_t400NTLpc2013,ln_t400NTLpc2014,ln_t400NTLpc2015,ln_t400NTLpc2016,ln_t400NTLpc2017,ln_t400NTLpc2018,ln_t400NTLpc2019,ln_t400NTLpc2020,co2015,co2016,co2017,co2018,co2019,co2020,tr400_co2015,tr400_co2016,tr400_co2017,tr400_co2018,tr400_co2019,tr400_co2020,airTemp2012.mean,airTemp2013.mean,airTemp2014.mean,airTemp2015.mean,airTemp2016.mean,airTemp2017.mean,airTemp2012.min,airTemp2013.min,airTemp2014.min,airTemp2015.min,airTemp2016.min,airTemp2017.min,airTemp2012.max,airTemp2013.max,airTemp2014.max,airTemp2015.max,airTemp2016.max,airTemp2017.max,distancedistanceCoast2017mean,distancedistanceCoast2017max,distancedistanceCoast2017min,distanceDia2017min,distanceDia2017mean,distanceDia2017max,drugCult_count2017,drugCult_none2017,drugCult_coca_bush2017,distanceDrug2017mean,distanceDrug2017max,distanceDrug2017min,esaLandCover2012_grassland,esaLandCover2012_count,esaLandCover2012_sparse_vegetation,esaLandCover2012_bare_areas,esaLandCover2012_shrubland,esaLandCover2012_no_data,esaLandCover2012_rainfed_cropland,esaLandCover2012_water_bodies,esaLandCover2012_forest,esaLandCover2012_wetland,esaLandCover2012_mosaic_cropland,esaLandCover2012_irrigated_cropland,esaLandCover2012_snow_ice,esaLandCover2012_urban,esaLandCover2013_grassland,esaLandCover2013_count,esaLandCover2013_sparse_vegetation,esaLandCover2013_bare_areas,esaLandCover2013_shrubland,esaLandCover2013_no_data,esaLandCover2013_rainfed_cropland,esaLandCover2013_water_bodies,esaLandCover2013_forest,esaLandCover2013_wetland,esaLandCover2013_mosaic_cropland,esaLandCover2013_irrigated_cropland,esaLandCover2013_snow_ice,esaLandCover2013_urban,esaLandCover2014_grassland,esaLandCover2014_count,esaLandCover2014_sparse_vegetation,esaLandCover2014_bare_areas,esaLandCover2014_shrubland,esaLandCover2014_no_data,esaLandCover2014_rainfed_cropland,esaLandCover2014_water_bodies,esaLandCover2014_forest,esaLandCover2014_wetland,esaLandCover2014_mosaic_cropland,esaLandCover2014_irrigated_cropland,esaLandCover2014_snow_ice,esaLandCover2014_urban,esaLandCover2015_grassland,esaLandCover2015_count,esaLandCover2015_sparse_vegetation,esaLandCover2015_bare_areas,esaLandCover2015_shrubland,esaLandCover2015_no_data,esaLandCover2015_rainfed_cropland,esaLandCover2015_water_bodies,esaLandCover2015_forest,esaLandCover2015_wetland,esaLandCover2015_mosaic_cropland,esaLandCover2015_irrigated_cropland,esaLandCover2015_snow_ice,esaLandCover2015_urban,esaLandCover2016_grassland,esaLandCover2016_count,esaLandCover2016_sparse_vegetation,esaLandCover2016_bare_areas,esaLandCover2016_shrubland,esaLandCover2016_no_data,esaLandCover2016_rainfed_cropland,esaLandCover2016_water_bodies,esaLandCover2016_forest,esaLandCover2016_wetland,esaLandCover2016_mosaic_cropland,esaLandCover2016_irrigated_cropland,esaLandCover2016_snow_ice,esaLandCover2016_urban,modis_agriculture_2012,modis_total_area_2012,modis_urban_2012,modis_agriculture_2013,modis_total_area_2013,modis_urban_2013,modis_agriculture_2014,modis_total_area_2014,modis_urban_2014,modis_agriculture_2015,modis_total_area_2015,modis_urban_2015,modis_agriculture_2016,modis_total_area_2016,modis_urban_2016,ghsl2015
10,194,10,Huari,41401,Oruro,5,Oruro-Huari,BOL-ADM3-33444609B12212981,50.599998,169,16633,31.700001,82.599998,73.300003,0.183,19.799999,31.5,19.5,3.2,16.0,43.0,28.0,33.799999,0.0,0.0,0.0,6.4000001,0.0,53.900002,4.6999998,4.0,12.5,91.300003,79.199997,45.299999,1.4,1.0,1.2,0.80000001,76.300003,28.299999,0.0,64.199997,32,40.700001,0.60000002,16.9,73.5,56.299999,13.5,25.5,6.3000002,0.30000001,3,1.7,23.799999,37.900002,2.2,0.38,40.0,21.700001,22.4,78.900002,1.8,1.6,0.60000002,0.0,0.0,0.0,0.0,59.299999,90.900002,1.3,820,27.549999,28.360001,82.739998,55.529999,88.580002,30.299999,46.330002,44.599998,41.110001,66.889999,30.190001,81.489998,50.0,73.129997,11.52,10122.455,10412.156,10695.973,11005.893,11307.682,11630.251,11953.505,12288.588,12642.961,13022.521,13372.785,13726.535,14102.0,14513.48,14922.045,15360.563,15800.41,16274.927,16737.682,17209.066,13.009224,13.189469,13.454541,13.720776,13.752002,14.019753,13.930296,13.721118,13.829017,13.206909,13.31461,13.421779,13.527602,13.631344,13.732757,13.83189,13.929516,14.026648,397.98145,402.04752,404.10184,406.38586,407.85489,410.36188,398.97119,401.28363,403.60696,405.94067,408.28531,410.64273,10.3396220347,9.72379686789,9.76289407863,10.4681004888,10.3098329028,9.4431297263,9.73333333333,8.85833333333,8.78333333333,9.73333333333,9.25,8.21666666667,14.6833333333,14.3083333333,14.4916666667,14.9083333333,14.975,14.2416666667,382983.756329,421073.774818,346022.71184,487193.129277,518495.442472,554663.073996,2063,2063,0,212385.719262,235348.194066,179054.838015,9675,26738,7798,7161,1304,0,112,426,113,0,148,0,0,1,9669,26738,7795,7170,1304,0,112,426,113,0,148,0,0,1,9634,26738,7830,7170,1304,0,112,426,113,0,148,0,0,1,9634,26738,7830,7170,1304,0,112,426,113,0,148,0,0,1,9264,26738,8192,7237,1308,0,112,362,113,1,148,0,0,1,736.426958218321,2411.68343979835,2.1400355625,833.800109882169,2411.68343979835,2.1400355625,913.2092126432598,2411.68343979835,2.1400355625,923.2522189534928,2411.68343979835,2.1400355625,777.6122486080882,2411.68343979835,2.1400355625,2342352.2156862747
11,180,11,Pazña,40602,Oruro,5,Oruro-Pazña,BOL-ADM3-33444609B81698958,54.299999,92,6054,0.0,79.099998,59.700001,0.097000003,13.1,19.200001,20.6,8.3999996,24.4,47.200001,32.599998,41.400002,0.0,0.0,0.0,32.900002,0.0,57.799999,2.2,1.5,13.4,92.599998,100.0,50.0,1.5,1.0,0.89999998,0.80000001,86.5,15.4,0.0,83.5,37,64.300003,1.4,20.200001,73.699997,55.900002,11.0,24.9,0.0,0.2,2,4.8000002,20.0,58.200001,2.5,0.34999999,39.0,9.8999996,17.700001,84.0,0.0,2.0,1.4,0.0,0.0,0.0,0.0,67.699997,91.599998,0.5,890,35.779999,37.709999,78.550003,69.480003,83.129997,30.450001,57.349998,43.139999,54.68,77.269997,31.68,75.639999,50.0,77.879997,11.53,5430.0513,5455.1973,5476.2148,5524.4194,5598.1021,5607.6641,5648.5283,5686.8164,5743.0469,5792.9189,5846.2734,5955.1514,5969.627,5996.5151,6057.3325,6086.46,6157.2905,6188.9307,6241.3457,6290.1748,13.507306,13.617607,13.512738,13.562443,13.369541,13.758463,13.765905,13.893813,14.000477,13.440675,13.495484,13.550511,13.606252,13.663116,13.721396,13.780654,13.840544,13.900681,398.97421,402.51083,404.81644,407.13623,409.99063,411.33441,399.62732,402.0762,404.53857,407.01367,409.50177,412.00351,9.55720074378,9.39893826921,9.62850405556,9.91309508036,10.3192418445,9.75414729821,7.80833333333,7.83333333333,8.08333333333,8.20833333333,8.80833333333,8.29166666667,10.425,10.2416666667,10.5666666667,10.75,11.3083333333,10.9916666667,358700.45543,379741.342368,338567.774323,435691.299328,451392.55445,473821.927328,636,636,0,187900.746053,207158.835131,169636.03442,2709,8272,1247,1621,532,0,10,1734,54,53,278,0,0,34,2685,8272,1265,1627,532,0,10,1734,54,53,278,0,0,34,2680,8272,1270,1627,532,0,10,1734,54,53,278,0,0,34,2680,8272,1270,1627,532,0,10,1734,54,53,278,0,0,34,2671,8272,1292,1839,532,0,10,1509,54,53,278,0,0,34,431.30076138927706,749.9858802342457,1.069952921875,430.4843073590074,749.9858802342457,1.069952921875,430.3794026219363,749.9858802342457,1.069952921875,432.15424286568623,749.9858802342457,1.069952921875,412.661623005576,749.9858802342457,1.069952921875,990041.7529411764
12,157,12,Villa Rivero,31402,Cochabamba,3,Cochabamba-Villa Rivero,BOL-ADM3-33444609B39428862,52.5,130,9034,0.0,54.700001,67.300003,0.061000001,32.299999,11.0,24.700001,1.3,22.200001,57.0,19.700001,25.700001,1.5,0.0,0.0,33.799999,0.0,66.699997,2.4000001,3.2,13.6,89.900002,50.0,35.299999,0.80000001,0.80000001,0.80000001,0.69999999,93.099998,52.400002,0.0,90.599998,118,67.900002,0.30000001,19.700001,66.199997,44.900002,12.9,22.700001,11.2,0.5,1,4.1999998,23.5,61.299999,0.2,0.44999999,47.0,23.4,18.0,62.299999,47.400002,1.0,0.30000001,0.0,0.0,0.0,0.0,67.800003,91.400002,1.2,388,47.349998,30.74,83.75,54.150002,58.310001,46.639999,67.669998,37.919998,40.209999,58.060001,41.419998,88.349998,50.0,77.779999,5.1199999,5217.2646,5348.1548,5396.8838,5620.0249,5760.0884,5984.6372,6080.9717,6232.7954,6458.4668,6629.2017,6858.7886,7272.1484,7447.4521,7698.5122,7916.8301,8084.5303,8325.0244,8533.9395,8767.5234,9018.5586,13.85072,13.915825,13.877556,14.07085,14.260408,14.491925,14.428947,14.4482,14.490512,13.842456,13.934018,14.025763,14.117776,14.209771,14.301347,14.392225,14.482606,14.572782,398.74548,400.55893,404.3255,404.75528,408.48355,411.33661,398.50424,400.96152,403.43439,405.92267,408.42844,410.95065,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,12.3083333333,12.4833333333,12.5583333333,12.7333333333,13.275,12.8083333333,480016.936163,486958.545284,474206.819588,377346.358684,385154.14202,392545.446776,86,86,0,32586.7861327,40104.081925,24705.097259,538,1101,28,402,29,0,99,0,0,0,0,0,0,5,538,1101,28,402,29,0,99,0,0,0,0,0,0,5,541,1101,25,402,29,0,99,0,0,0,0,0,0,5,541,1101,25,402,29,0,99,0,0,0,0,0,0,5,541,1101,25,402,29,0,99,0,0,0,0,0,0,5,99.1518748976716,101.21688211544593,0.85584590625,98.80618141697308,101.21688211544593,0.85584590625,99.44806699509807,101.21688211544593,0.85584590625,99.44554981035542,101.21688211544593,0.85584590625,99.44806699509807,101.21688211544593,0.85584590625,2467081.768627451
13,191,13,Santiago de Andamarca,41201,Oruro,5,Oruro-Santiago de Andamarca,BOL-ADM3-33444609B55151365,46.0,274,5380,0.0,90.0,88.400002,0.236,4.8000002,52.599998,12.2,45.400002,6.5999999,26.299999,43.599998,55.299999,0.0,0.0,0.0,0.0,0.0,32.599998,2.5,2.0,14.1,93.800003,42.099998,52.5,1.3,0.89999998,0.89999998,0.80000001,53.0,21.5,0.0,48.099998,38,19.299999,0.2,35.599998,70.900002,55.900002,13.1,23.4,0.0,0.2,0,3.0999999,16.700001,24.799999,4.6999998,0.34,26.0,19.4,25.0,94.199997,8.0,2.4000001,0.2,0.0,0.0,0.0,0.0,63.900002,91.599998,0.1,470,14.49,49.18,74.529999,60.139999,77.400002,17.02,36.580002,35.419998,25.030001,74.400002,22.77,72.32,50.0,75.93,4.9200001,4679.6909,4731.1484,4782.6084,4830.0195,4881.4873,4947.7832,5018.8589,5071.6055,5125.6768,5182.3599,5234.333,5290.7349,5339.0718,5424.5234,5494.8477,5548.4131,5609.7476,5667.1367,5732.7847,5807.0449,12.475634,12.596403,12.598006,12.942039,13.156141,13.519964,13.544935,13.406496,13.893617,12.419456,12.596004,12.772676,12.949611,13.126506,13.303045,13.478982,13.654616,13.830409,400.30893,401.77783,404.38974,405.95758,409.8587,410.61893,399.98096,402.16574,404.36307,406.57315,408.79611,411.03003,8.22299628833,8.0512925896,8.26313471158,8.60561028159,9.01869567334,8.48351325236,7.94166666667,7.85,8.08333333333,8.34166666667,8.80833333333,8.29166666667,8.59166666667,8.33333333333,8.55,8.90833333333,9.375,8.90833333333,305247.646653,337831.476212,271106.008207,444811.599677,477480.182056,502320.769086,2000,2000,0,237401.826111,261413.01248,209049.146755,1133,25889,1215,19533,139,0,321,3450,0,15,83,0,0,0,1133,25889,1215,19533,139,0,321,3450,0,15,83,0,0,0,1133,25889,1215,19533,139,0,321,3450,0,15,83,0,0,0,1133,25889,1215,19533,139,0,321,3450,0,15,83,0,0,0,1078,25889,1258,19614,139,0,321,3374,0,22,83,0,0,0,159.2865819253064,2336.0060062059665,1.070008859375,176.13277856832104,2336.0060062059665,1.070008859375,183.6948305587009,2336.0060062059665,1.070008859375,172.21623431329652,2336.0060062059665,1.070008859375,146.95527504289217,2336.0060062059665,1.070008859375,788297.0
14,112,14,Chacarilla,21803,La Paz,4,La Paz-Chacarilla,BOL-ADM3-33444609B33779243,43.099998,302,2282,0.0,91.800003,96.800003,0.252,0.1,38.5,13.6,24.4,4.0,22.4,27.700001,34.099998,0.0,0.0,0.0,0.0,0.0,51.0,8.3000002,13.5,5.3000002,93.099998,85.699997,64.099998,0.89999998,0.69999999,0.89999998,0.89999998,12.7,10.5,0.0,62.700001,17,11.6,0.1,36.400002,76.199997,68.400002,14.2,18.700001,0.0,0.0,0,1.3,10.0,34.5,3.3,0.33000001,17.0,11.9,27.200001,95.400002,0.0,2.0999999,0.1,0.0,0.0,0.0,0.0,28.799999,91.0,0.0,290,9.7200003,49.470001,80.690002,41.34,71.949997,1.71,38.970001,43.950001,17.629999,81.040001,20.6,76.949997,50.0,60.630001,2.1400001,1586.0592,1619.4778,1645.2491,1681.016,1729.1342,1755.2041,1794.1758,1841.4492,1881.1864,1924.7014,1967.7828,2007.5176,2045.1378,2100.6909,2139.1533,2182.1929,2227.0889,2273.6318,2326.2979,2374.2493,12.200444,13.137618,12.999252,13.428953,13.075991,13.826432,13.714197,13.697814,13.914568,12.637315,12.814082,12.989806,13.164207,13.337021,13.508654,13.678851,13.848159,14.017213,400.13889,402.64944,404.90283,409.15918,413.2233,412.59103,400.1185,402.89014,405.68097,408.49075,411.31705,414.15878,5.85053739298,5.86561227047,6.02127394531,6.22617410865,6.72617410865,6.18889568548,4.19166666667,4.29166666667,4.44166666667,4.53333333333,5.03333333333,4.55833333333,6.63333333333,6.60833333333,6.76666666667,7.025,7.525,6.95833333333,247850.267265,266118.688009,233196.387097,318756.116728,333446.119514,347935.646987,308,308,0,106338.179036,120748.387271,92131.8843802,85,4010,1498,2390,13,0,0,24,0,0,0,0,0,0,85,4010,1516,2372,13,0,0,24,0,0,0,0,0,0,85,4010,1516,2372,13,0,0,24,0,0,0,0,0,0,85,4010,1516,2372,13,0,0,24,0,0,0,0,0,0,85,4010,1516,2372,13,0,0,24,0,0,0,0,0,0,26.290776453615187,362.5382749323568,0.0,25.058211077879893,362.5382749323568,0.0,22.74496562806372,362.5382749323568,0.0,22.414387226531865,362.5382749323568,0.0,17.822256403676466,362.5382749323568,0.0,186718.2901960784
15,126,15,Arbieto,30403,Cochabamba,3,Cochabamba-Arbieto,BOL-ADM3-33444609B65270572,50.900002,165,23940,20.5,59.599998,58.5,0.138,42.700001,18.1,23.4,1.2,34.599998,61.700001,33.0,41.900002,1.7,0.0,0.0,23.299999,37.0,66.900002,4.8000002,3.0999999,10.2,93.599998,87.5,67.800003,1.6,0.89999998,1.0,0.60000002,70.699997,54.900002,0.0,82.0,125,64.400002,0.2,19.9,69.199997,41.700001,9.3000002,25.200001,4.5,0.89999998,2,1.0,18.200001,58.0,0.69999999,0.40000001,93.0,13.8,20.799999,50.400002,22.200001,1.0,0.2,0.0,0.0,0.0,8.1000004,67.400002,90.699997,4.1999998,283,46.040001,29.209999,77.550003,62.360001,74.160004,37.080002,64.529999,38.240002,39.18,62.240002,42.799999,88.870003,50.0,44.740002,7.2199998,9873.2871,10350.146,10982.25,11390.994,12068.503,12650.874,13375.626,14042.314,14758.996,15506.116,16325.072,17093.061,17839.953,18958.461,19876.848,21081.154,22281.617,23464.406,24769.832,26144.529,14.28063,14.418004,14.425545,14.725285,14.781401,14.911775,14.849732,15.007871,15.215886,14.288041,14.400168,14.512058,14.623709,14.7349,14.84567,14.956166,15.06671,15.17735,397.8739,401.00247,403.42477,405.90387,408.84491,411.3175,398.09647,400.72623,403.37302,406.03687,408.71793,411.4165,15.054409303,15.3394864088,15.3677857789,15.5344478559,16.1711448148,15.6961677624,7.93333333333,8.35833333333,8.325,8.48333333333,9.175,8.74166666667,18.35,18.625,18.6583333333,18.825,19.475,18.9833333333,460153.214206,470602.006591,451489.98036,356125.557018,365889.070834,375795.231404,127,127,0,41732.3964637,51524.4588767,35343.4582615,1075,1628,27,233,19,0,62,88,14,2,97,0,0,11,1074,1628,27,233,19,0,62,88,14,2,97,0,0,12,1072,1628,27,232,19,0,62,88,14,2,97,0,0,15,1070,1628,27,232,19,0,62,88,14,2,96,0,0,18,1070,1628,27,232,19,0,62,88,14,2,96,0,0,18,137.36054018204655,148.9709877573002,3.211085100612745,137.90760735821078,148.9709877573002,3.211085100612745,137.47968931133576,148.9709877573002,3.211085100612745,136.93262347892156,148.9709877573002,3.211085100612745,138.20883203676468,148.9709877573002,3.211085100612745,5384263.827450981
16,111,16,Papel Pampa,21802,La Paz,4,La Paz-Papel Pampa,BOL-ADM3-33444609B96301403,50.299999,178,7402,0.0,88.199997,94.0,0.2,21.9,23.1,21.700001,25.0,29.4,24.5,30.9,37.700001,0.0,0.0,0.0,13.7,0.0,57.400002,2.3,4.1999998,8.0,93.599998,94.699997,62.0,0.60000002,0.80000001,0.80000001,0.80000001,62.200001,52.599998,0.0,55.299999,24,18.799999,0.1,23.5,77.199997,65.5,14.8,21.200001,0.0,1.1,0,2.9000001,20.0,36.200001,1.4,0.34,23.0,13.0,27.9,55.0,0.0,2.3,0.1,0.0,8.3000002,0.0,0.0,85.800003,94.5,0.0,608,20.15,48.799999,78.080002,63.82,59.360001,32.32,38.790001,48.290001,21.98,78.93,34.91,74.699997,58.310001,89.089996,6.7800002,5466.7915,5537.415,5609.5356,5713.7207,5759.0474,5840.9736,5942.1094,6056.5249,6127.9478,6156.6406,6231.1289,6343.0171,6441.1235,6508.6563,6579.8809,6692.3779,6788.1182,6856.4106,6951.834,7031.2046,10.97025,11.605027,12.018225,12.15944,11.96717,12.427043,12.382975,12.301307,11.613662,11.546482,11.650993,11.754092,11.854224,11.950495,12.042769,12.13096,12.215937,12.299198,401.60245,403.3389,404.43015,405.70145,410.5137,411.31091,401.07932,403.09055,405.11343,407.14954,409.1994,411.2598,7.60833333333,7.63333333333,7.775,7.89166666667,8.475,7.81666666667,7.60833333333,7.63333333333,7.775,7.89166666667,8.475,7.81666666667,7.60833333333,7.63333333333,7.775,7.89166666667,8.475,7.81666666667,287794.776936,310115.258094,266071.639319,326941.012761,344259.859262,365474.517494,731,731,0,110383.354757,132366.80197,91796.9018665,304,9494,236,8768,10,0,18,0,0,0,158,0,0,0,304,9494,236,8768,10,0,18,0,0,0,158,0,0,0,304,9494,236,8768,10,0,18,0,0,0,158,0,0,0,304,9494,236,8768,10,0,18,0,0,0,158,0,0,0,303,9494,236,8755,10,0,30,0,0,0,160,0,0,0,179.76452008125014,863.0396647045781,0.21396734375,196.39093850612755,863.0396647045781,0.21396734375,199.27651523468148,863.0396647045781,0.21396734375,200.93707066200992,863.0396647045781,0.21396734375,157.34692947395845,863.0396647045781,0.21396734375,460554.5843137255
17,95,17,Umala,21302,La Paz,4,La Paz-Umala,BOL-ADM3-33444609B33786797,51.200001,157,8103,0.0,82.5,85.800003,0.199,19.9,23.1,21.700001,15.0,58.200001,24.0,30.6,37.599998,0.0,0.0,0.0,11.8,0.0,36.700001,3.0,2.8,6.5,92.400002,61.099998,64.300003,1.2,0.80000001,0.89999998,0.89999998,52.400002,37.5,0.0,61.900002,44,37.700001,0.1,35.5,81.300003,74.800003,6.9000001,10.6,0.0,0.30000001,2,3.0,21.200001,37.400002,0.89999998,0.36000001,37.0,11.8,19.299999,64.300003,6.4000001,2.0,0.1,0.0,0.0,0.0,3.9000001,81.300003,90.5,0.0,660,23.32,41.439999,79.699997,58.32,79.669998,22.389999,46.939999,56.380001,42.049999,76.040001,38.110001,77.419998,50.0,68.540001,7.5500002,9212.2266,9275.9023,9280.2607,9245.9209,9008.3672,8997.8369,8944.9531,8883.5029,8830.3047,8670.3525,8626.4502,8631.8545,8579.4863,8542.6338,8551.9131,8463.1924,8349.4854,8322.9355,8286.04,8196.3838,12.430891,12.562643,12.898828,13.028442,12.888318,14.134199,14.144353,14.040092,14.185773,12.365579,12.616412,12.867352,13.118449,13.369837,13.621416,13.871886,14.121234,14.37012,399.93509,402.5925,404.35153,407.68973,411.44693,411.77933,399.95673,402.47269,405.0043,407.552,410.11456,412.6911,4.61810500243,4.72044613988,4.85696855648,4.92272488707,5.46703287616,4.92471124847,3.76666666667,3.90833333333,4.025,4.03333333333,4.61666666667,4.04166666667,7.60833333333,7.63333333333,7.775,7.89166666667,8.475,7.81666666667,271384.771144,288840.192566,254090.17666,299495.7922,314722.178498,329801.565874,742,742,0,85958.4670885,99280.1629094,71272.5599301,580,9604,746,7787,26,0,5,15,0,0,445,0,0,0,601,9604,763,7749,26,0,5,15,0,0,445,0,0,0,647,9604,721,7745,26,0,5,15,0,0,445,0,0,0,647,9604,721,7745,26,0,5,15,0,0,445,0,0,0,647,9604,721,7692,26,0,5,15,0,0,498,0,0,0,370.7536428316176,872.5374654169203,0.855813203125,431.37320683174033,872.5374654169203,0.855813203125,458.7443400197305,872.5374654169203,0.855813203125,474.4587222594977,872.5374654169203,0.855813203125,419.3494678689953,872.5374654169203,0.855813203125,1685819.8980392157
18,164,18,Oruro,40101,Oruro,5,Oruro-Oruro,BOL-ADM3-33444609B89522171,67.400002,9,302643,100.0,21.6,24.9,0.028999999,72.199997,19.200001,20.6,,,80.0,22.200001,27.9,0.0,0.0,0.0,46.299999,317.5,43.700001,3.7,1.9,36.599998,97.599998,0.0,40.599998,2.0,0.89999998,0.60000002,0.69999999,99.900002,69.400002,0.0,95.599998,304,97.599998,1.7,7.4000001,61.900002,45.099998,12.0,19.9,35.799999,10.8,4,5.0,25.5,80.300003,5.5,0.25,54.0,5.3000002,21.9,26.9,697.40002,1.0,1.7,0.0,0.0,0.0,4.9000001,86.800003,92.300003,21.9,780,79.080002,60.169998,79.610001,62.32,60.91,55.810001,81.43,58.41,66.940002,87.330002,77.379997,86.370003,50.0,68.360001,36.32,196906.25,201842.13,208394.59,212934.69,217298.03,222941.16,228529.38,235709.95,241315.89,246890.06,253135.72,260075.77,267011.22,273951.72,281573.38,287548.44,294769.22,302054.19,309750.5,317430.88,15.179578,15.309381,15.494772,15.610171,15.799557,15.882572,15.83716,15.796591,15.738008,15.313829,15.394498,15.474856,15.554368,15.632542,15.709028,15.783896,15.857648,15.930915,400.28693,402.77014,405.21191,406.55618,409.1196,411.40256,400.48306,402.63144,404.79077,406.96106,409.14322,411.33725,9.46688110799,9.44282913602,9.62209526219,9.76281390082,10.3205815218,9.70165200569,9.05,9.00833333333,9.10833333333,9.26666666667,9.78333333333,9.0,10.2333333333,10.2416666667,10.5666666667,10.675,11.3083333333,10.9916666667,344764.425539,353962.703089,335395.010947,366766.292724,376648.556365,388084.304454,216,216,0,140314.807409,151934.614596,130394.014991,91,2866,452,1804,120,0,3,20,0,38,4,0,0,334,91,2866,453,1780,120,0,3,20,0,38,4,0,0,357,91,2866,453,1764,120,0,3,20,0,38,4,0,0,373,91,2866,452,1747,120,0,3,20,0,38,4,0,0,391,87,2866,456,1747,120,0,3,20,0,38,4,0,0,391,119.66878302236522,257.84554051879803,42.15246334375,120.77974102769612,257.84554051879803,42.15246334375,124.61944968363971,257.84554051879803,42.15246334375,126.14241386164218,257.84554051879803,42.15246334375,106.17512477113966,257.84554051879803,42.15246334375,128874317.69411768
19,198,19,Huayllamarca,41601,Oruro,5,Oruro-Huayllamarca,BOL-ADM3-33444609B49437729,47.5,241,5715,0.0,87.5,91.0,0.28,4.3000002,52.599998,12.2,15.9,4.8000002,33.099998,28.1,33.099998,0.0,0.0,0.0,17.6,0.0,71.800003,1.4,4.6999998,10.9,93.699997,100.0,50.0,0.30000001,0.89999998,1.0,0.80000001,50.599998,13.3,0.0,36.799999,28,16.9,0.1,25.700001,78.199997,62.900002,14.1,19.1,0.0,0.2,1,3.2,31.299999,19.0,2.5999999,0.34,22.0,10.2,22.0,92.900002,0.0,2.4000001,0.1,0.0,0.0,0.0,0.0,93.800003,88.300003,0.2,399,11.57,37.220001,79.489998,65.050003,69.040001,13.03,32.189999,47.540001,34.09,81.07,25.16,73.330002,50.0,89.040001,3.97,5822.3477,5784.3071,5771.5146,5761.4287,5722.6021,5692.6758,5688.2686,5657.8984,5642.3765,5613.2695,5586.9546,5560.1597,5535.457,5514.3237,5493.6211,5483.959,5468.2134,5447.0879,5426.9238,5402.3086,12.617414,13.060987,13.396778,13.521523,13.454311,13.860125,13.860334,13.72103,13.854123,12.92739,13.069546,13.210887,13.35061,13.488375,13.624271,13.758303,13.891064,14.023402,401.0231,403.2468,404.53751,406.11389,411.36865,411.70416,400.69147,402.92856,405.17911,407.44476,409.72562,412.01843,7.69584495792,7.70027960155,7.86021578125,8.02830232107,8.59334021241,7.9955388209,6.63333333333,6.60833333333,6.76666666667,7.025,7.525,6.95833333333,8.41666666667,8.39166666667,8.59166666667,8.825,9.38333333333,8.9,269969.516736,293261.397582,248883.341851,350522.672913,370603.371025,387334.617734,772,772,0,137965.275714,153015.965032,120482.877995,3058,9982,2673,1470,2630,0,74,0,45,0,32,0,0,0,3058,9982,2669,1470,2634,0,74,0,45,0,32,0,0,0,3086,9982,2652,1459,2634,0,74,0,45,0,32,0,0,0,3086,9982,2652,1459,2634,0,74,0,45,0,32,0,0,0,3085,9982,2653,1459,2634,0,74,0,45,0,32,0,0,0,480.770776491973,916.7321426144532,0.0,523.274575251164,916.7321426144532,0.0,547.6303158633579,916.7321426144532,0.0,552.8285279659929,916.7321426144532,0.0,495.078997592647,916.7321426144532,0.0,552619.5098039216
