asdf_id,population_2020,urbano_2012,sdg1_1_eepr,sdg1_1_ubn,sdg1_2_mpi,sdg1_4_abs,sdg2_2_cmc,sdg2_2_oww,sdg2_4_pual,sdg2_4_td,sdg3_1_idca,sdg3_2_imr,sdg3_2_mrc,sdg3_3_cdir,sdg3_3_di,sdg3_3_imr,sdg3_3_ti,sdg3_3_hivi,sdg3_7_afr,sdg4_1_ssdrm,sdg4_1_ssdrf,sdg4_4_phe,sdg4_6_lr,sdg4_c_qti,sdg4_c_qts,sdg5_1_gpsd,sdg5_1_gpyp,sdg5_1_gpmpi,sdg5_5_gpop,sdg6_1_dwc,sdg6_2_sc,sdg6_3_wwt,sdg7_1_ec,sdg7_1_rec,sdg7_1_cce,sdg7_3_co2epc,sdg8_4_rem,sdg8_5_oprm,sdg8_5_ofrm,sdg8_6_mlm,sdg8_6_wlm,sdg8_10_dbb,sdg8_11_idi,sdg9_1_routes,sdg9_5_cd,sdg9_5_eutf,sdg9_c_mnc,sdg9_c_drb,sdg10_2_gcye,sdg10_2_iec,sdg10_2_nssp,sdg11_1_hocr,sdg11_1_hno,sdg11_2_samt,sdg13_1_ccvi,sdg13_2_tco2e,sdg13_2_dra,sdg15_1_pa,sdg15_5_blr,sdg16_1_rhr,sdg16_6_pbec,sdg16_9_cr,sdg17_1_pmtax,sdg17_5_pipc
92,15595,0.0,39.099998,56.099998,0.097000003,47.900002,14.2,27.5,4.9000001,90.699997,66.5,16.299999,19.9,0.2,0.0,0.0,32.099998,0.0,66.699997,2.7,4.0,9.1999998,90.900002,21.4,36.799999,0.60000002,1.0,0.80000001,0.69999999,86.400002,62.0,0.0,79.0,172,47.5,0.2,10.6,81.300003,59.200001,7.3000002,21.200001,32.099998,0.2,2,31.9,48.900002,54.599998,3.3,0.43000001,91.0,2.0,23.5,37.900002,61.5,1.0,0.2,0.0099999998,10.7,0.001,0.0,67.5,91.599998,0.5,1569
93,1660,0.0,,85.599998,0.32800001,16.200001,49.200001,11.3,0.89999998,0.0,20.700001,38.0,46.0,0.0,0.0,0.0,0.0,0.0,83.300003,0.0,0.0,8.6999998,95.699997,76.900002,48.599998,1.0,0.89999998,0.69999999,0.40000001,51.0,35.900002,0.0,38.900002,12,5.9000001,0.0,,68.0,24.4,19.799999,46.200001,0.0,0.0,0,1.1,16.700001,17.6,1.4,0.33000001,,8.3999996,20.5,70.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,41.5,81.800003,0.0,358
94,103723,69.599998,24.0,34.400002,0.045000002,80.699997,14.2,27.5,45.0,92.0,80.300003,18.799999,23.200001,2.8,2.5,0.60000002,116.5,15.0,62.299999,4.4000001,2.4000001,16.5,94.599998,32.400002,54.299999,2.0,1.0,1.3,0.69999999,96.599998,86.699997,117.2,94.199997,249,81.800003,1.3,3.9000001,69.800003,46.299999,11.0,22.799999,21.5,4.9000001,3,0.0,0.0,75.400002,3.5,0.37,100.0,5.1999998,30.6,13.8,152.0,1.0,2.9000001,0.92000002,4.9000001,0.61199999,2.7,82.800003,87.800003,8.3999996,1118
95,5621,0.0,,68.900002,0.13600001,55.200001,23.299999,26.0,6.6999998,2.9000001,31.700001,21.299999,26.799999,0.60000002,0.0,0.0,17.6,0.0,111.5,9.3000002,10.2,7.3000002,85.599998,32.299999,57.900002,1.2,0.89999998,0.69999999,0.69999999,84.800003,78.199997,0.0,82.0,108,25.200001,0.0,,78.199997,56.0,7.5999999,25.9,0.0,0.1,1,0.0,7.6999998,48.700001,1.8,0.5,,1.3,20.799999,26.0,2.5,2.0999999,0.0,0.0,16.0,0.0,0.0,56.400002,91.699997,0.1,2257
96,17279,23.1,36.599998,43.200001,0.048999999,75.0,14.2,27.5,39.700001,21.0,66.5,16.1,18.299999,1.9,0.0,0.0,71.0,0.0,91.699997,3.3,2.2,17.5,94.5,30.799999,43.5,1.6,1.0,1.1,0.60000002,92.099998,84.5,0.0,88.099998,186,46.0,0.89999998,8.1999998,82.0,45.599998,8.6000004,28.700001,11.7,0.5,3,36.599998,28.299999,63.099998,3.5,0.37,95.0,3.0999999,25.700001,15.9,128.7,1.0,17.6,0.25999999,23.200001,0.21699999,0.0,82.400002,89.599998,0.89999998,2407
97,25796,14.3,35.200001,50.200001,0.107,55.299999,14.2,27.5,4.5999999,14.9,61.700001,15.1,18.200001,1.0,0.0,0.1,19.6,0.0,58.200001,6.0999999,2.8,15.6,86.099998,23.0,65.5,2.4000001,1.0,1.1,0.69999999,88.599998,66.0,0.0,80.699997,227,55.599998,0.2,17.6,76.099998,53.400002,7.8000002,21.0,11.7,0.60000002,1,24.0,30.1,59.700001,3.8,0.44999999,111.0,1.9,22.4,35.599998,28.5,1.0,0.2,0.0,11.1,0.001,1.3,67.400002,90.599998,0.30000001,2123
98,16977,30.9,67.800003,84.599998,0.23999999,25.0,20.9,19.5,120.6,161.39999,70.699997,16.799999,19.9,0.0,0.0,0.0,18.4,94.0,131.39999,5.1999998,3.3,6.4000001,94.300003,41.700001,61.099998,1.6,0.89999998,0.89999998,0.5,63.799999,39.5,0.0,47.599998,70,31.1,0.1,5.0999999,79.599998,37.400002,8.5,40.400002,6.0,0.80000001,1,2.5999999,12.8,20.799999,2.3,0.41,142.0,9.5,35.400002,39.5,0.0,1.9,151.5,1.8,0.0,0.85100001,2.0999999,68.099998,78.800003,7.9000001,529
99,11088,0.0,85.900002,88.699997,0.30899999,15.3,49.200001,11.3,3.8,2.0999999,22.5,44.400002,59.799999,1.4,0.0,0.0,44.900002,0.0,119.6,7.9000001,11.1,6.3000002,80.300003,66.699997,60.0,0.80000001,0.80000001,1.0,0.69999999,74.099998,20.700001,0.0,35.299999,29,17.299999,0.1,27.9,70.699997,47.700001,10.5,32.599998,0.0,0.30000001,0,2.5999999,10.9,18.200001,0.60000002,0.5,33.0,46.700001,25.6,79.199997,0.0,2.0,0.1,0.0,14.5,0.0,0.0,72.300003,77.300003,0.89999998,1025
100,1712,0.0,50.0,71.599998,0.17,23.9,29.5,18.0,22.4,33.200001,19.200001,58.400002,80.0,0.0,0.0,0.0,0.0,0.0,97.599998,3.7,0.0,8.8000002,93.599998,91.199997,66.400002,1.0,0.89999998,1.0,0.69999999,84.900002,32.299999,0.0,72.300003,51,12.1,0.0,14.7,70.5,52.0,11.5,31.9,0.0,0.0,0,3.3,25.0,18.0,5.1999998,0.34999999,56.0,7.9000001,12.8,74.199997,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.5,90.599998,0.1,787
101,268387,87.400002,30.799999,22.700001,0.026000001,85.099998,14.2,27.5,7.0999999,35.299999,85.900002,11.8,14.4,1.1,0.0,0.0,46.200001,209.2,47.700001,3.9000001,2.5,31.299999,95.900002,47.200001,58.599998,1.6,1.0,0.89999998,0.69999999,97.800003,88.800003,124.7,95.300003,316,88.800003,1.2,5.5999999,69.099998,51.400002,11.2,17.200001,41.700001,7.4000001,2,31.5,39.700001,81.800003,7.5,0.31,160.0,1.7,24.1,12.7,151.60001,0.5,1.2,0.0,16.1,0.0020000001,1.5,72.300003,93.800003,16.9,717
102,1441,0.0,91.5,69.0,0.094999999,6.5,18.0,18.9,9.8000002,51.299999,33.799999,54.0,64.400002,0.0,0.0,0.0,0.0,0.0,114.3,4.3000002,6.0,20.299999,97.099998,94.5,81.300003,0.69999999,0.89999998,0.89999998,0.80000001,81.099998,8.1000004,0.0,77.199997,25,43.400002,0.1,41.0,72.300003,57.0,7.4000001,18.700001,0.0,0.0,0,2.5999999,7.0999999,45.700001,5.5999999,0.25,20.0,4.4000001,19.0,91.900002,0.0,3.0,0.1,0.0,0.0,0.0,0.0,63.599998,89.699997,3.0,3994
103,4118,0.0,77.5,82.0,0.19599999,16.6,29.5,18.0,0.89999998,3.0999999,32.599998,59.200001,78.5,0.0,0.0,0.0,0.0,0.0,101.9,7.3000002,3.2,11.7,95.099998,89.900002,66.199997,2.7,0.80000001,1.0,0.69999999,80.300003,21.6,0.0,81.800003,39,20.1,0.1,21.4,70.300003,51.599998,15.2,32.700001,0.0,0.30000001,0,2.3,23.1,21.799999,2.9000001,0.37,24.0,10.4,25.9,82.0,0.0,2.9000001,0.1,0.0,45.200001,0.0,0.0,60.5,91.5,0.0,556
104,4412,0.0,71.599998,71.800003,0.176,36.0,24.299999,27.1,2.7,33.799999,58.599998,19.5,23.1,12.6,0.0,0.0,68.900002,0.0,100.6,1.5,2.8,11.0,89.300003,50.0,58.299999,1.0,1.0,1.0,0.69999999,74.699997,55.200001,0.0,64.5,45,26.299999,0.1,17.9,78.199997,52.799999,8.1999998,24.0,22.799999,0.1,2,1.9,0.0,34.400002,1.6,0.41999999,39.0,1.2,25.299999,48.200001,0.0,2.0,0.1,0.0,0.0,0.0,0.0,54.799999,91.199997,0.5,466
105,4022,0.0,74.0,75.599998,0.21799999,26.700001,24.299999,27.1,1.7,7.9000001,55.299999,18.700001,21.5,0.80000001,0.0,0.0,0.0,132.10001,96.599998,5.6999998,2.9000001,13.3,90.0,100.0,57.900002,1.5,0.89999998,0.89999998,0.60000002,63.900002,35.299999,0.0,47.400002,47,28.0,0.1,19.4,81.0,45.5,6.0999999,27.700001,51.099998,0.0,1,2.8,0.0,36.900002,5.5,0.43000001,38.0,0.89999998,26.5,67.199997,0.0,2.0,0.1,0.0,0.0,0.0,0.0,76.699997,94.300003,1.5,841
106,13009,0.0,89.699997,92.5,0.30899999,16.4,30.200001,14.7,3.3,1.2,29.0,45.099998,58.799999,0.0,0.0,0.0,45.900002,19.0,70.800003,4.5999999,5.0999999,2.0999999,84.5,66.699997,72.699997,1.1,0.69999999,1.0,0.69999999,52.0,36.700001,0.0,46.700001,20,16.9,0.0,17.700001,78.0,53.299999,6.5999999,28.4,0.0,0.40000001,1,1.6,8.8999996,27.700001,1.1,0.49000001,23.0,44.700001,21.200001,69.800003,34.5,2.0,0.1,0.0,93.800003,0.0,0.0,73.5,79.5,0.40000001,461
107,891,0.0,94.900002,97.599998,0.26300001,1.2,52.599998,12.2,6.3000002,0.0,34.5,31.299999,38.599998,0.0,0.0,0.0,0.0,0.0,76.900002,0.0,0.0,11.4,98.300003,83.300003,62.0,1.0,1.0,0.80000001,0.69999999,33.099998,4.5999999,0.0,51.099998,11,12.2,0.0,36.400002,65.599998,47.299999,17.299999,26.4,0.0,0.0,0,0.0,,25.700001,8.0,0.28999999,13.0,4.0,49.599998,95.5,63.799999,2.0,0.0,0.0,0.0,0.0,0.0,56.799999,80.199997,1.5,3941
108,546,0.0,96.599998,92.400002,0.16500001,1.2,31.5,19.5,,,30.799999,27.700001,29.200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,100.0,100.0,48.700001,1.0,0.89999998,1.3,0.69999999,76.300003,1.5,0.0,49.900002,7,7.0999999,0.0,,72.900002,50.299999,15.1,33.299999,0.0,0.0,1,0.0,,27.200001,11.3,0.25999999,10.0,5.0999999,43.5,98.800003,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44.099998,88.5,0.0,1974
109,3280,0.0,,89.300003,0.207,4.8000002,31.5,19.5,11.6,0.0,35.599998,43.099998,54.700001,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,10.5,97.199997,0.0,47.099998,1.0,1.0,1.1,0.60000002,83.800003,5.8000002,0.0,48.0,10,25.0,0.0,,69.800003,39.200001,19.5,42.900002,0.0,0.0,1,0.0,,25.5,3.5999999,0.28,,4.8000002,53.5,94.0,62.900002,2.0,0.0,0.0,0.0,0.0,0.0,54.099998,80.0,3.9000001,1003
110,3070,0.0,,50.099998,0.077,29.700001,19.200001,20.6,5.9000001,4.1999998,58.099998,35.5,45.299999,0.0,0.0,0.0,0.0,0.0,93.800003,2.9000001,1.5,16.700001,95.0,0.0,35.700001,2.5,1.0,0.69999999,0.60000002,88.099998,31.6,0.0,86.599998,0,58.200001,4.6999998,,70.300003,45.200001,9.0,26.200001,31.799999,0.1,0,1.0,12.5,60.799999,3.4000001,0.34,,11.6,21.799999,68.400002,0.0,2.0,4.6999998,0.0,0.0,0.0,0.0,76.5,92.400002,0.0,2100
111,699,0.0,95.599998,82.800003,0.153,17.6,23.1,21.700001,22.6,0.0,29.799999,34.700001,35.200001,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,6.4000001,97.599998,75.0,71.400002,1.0,0.89999998,0.80000001,0.69999999,87.5,79.599998,0.0,39.5,24,38.099998,0.1,25.4,74.599998,55.0,3.8,25.4,0.0,0.0,1,2.2,100.0,15.9,1.5,0.28999999,22.0,19.799999,16.299999,55.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,33.599998,96.900002,0.0,1904
112,15427,0.0,90.699997,91.199997,0.28,10.3,38.5,13.6,25.4,3.0999999,20.1,34.599998,44.299999,0.0,0.0,0.0,0.0,0.0,51.299999,3.2,3.5,8.8999996,94.800003,42.900002,58.299999,1.2,0.80000001,1.0,0.89999998,42.0,38.200001,0.0,44.0,23,17.5,0.0,30.0,75.5,66.5,11.4,18.4,6.5,0.30000001,2,2.5999999,15.2,20.5,0.89999998,0.33000001,19.0,14.1,27.0,63.799999,0.0,2.0,0.0,0.0,0.0,0.0,0.0,52.900002,95.400002,0.2,335
113,2127,0.0,94.099998,89.900002,0.17299999,2.3,31.5,19.5,39.900002,2.3,31.5,27.9,30.200001,0.0,0.0,0.0,0.0,0.0,72.699997,6.0,4.5,11.1,94.5,90.5,65.099998,2.0,0.89999998,1.0,0.80000001,72.5,32.400002,0.0,68.300003,24,13.3,0.0,39.099998,71.0,60.0,9.6000004,20.0,0.0,0.0,0,2.5999999,40.0,24.5,8.1000004,0.31999999,22.0,14.4,28.799999,97.400002,0.0,3.0,0.0,0.0,0.0,0.0,0.0,37.599998,91.599998,0.1,783
114,9329,0.0,88.800003,91.199997,0.25299999,3.0999999,52.599998,12.2,66.099998,0.40000001,26.0,29.0,35.799999,0.0,0.0,0.0,21.299999,0.0,81.199997,3.5999999,2.7,10.5,93.900002,75.699997,62.200001,1.3,0.89999998,0.89999998,0.69999999,47.0,4.5,0.0,48.200001,27,16.1,0.1,34.200001,68.800003,51.200001,26.799999,27.200001,10.7,0.5,2,2.0,17.200001,29.9,4.4000001,0.31999999,24.0,12.3,26.1,95.5,0.0,3.0,0.1,0.0,0.0,0.0,0.0,64.099998,92.300003,0.0,568
115,10332,0.0,70.5,81.099998,0.171,24.0,29.5,18.0,2.0999999,3.3,28.200001,31.4,38.700001,1.6,0.0,0.0,18.9,0.0,56.200001,7.8000002,4.1999998,6.1999998,82.400002,81.0,52.299999,2.2,0.89999998,0.69999999,0.60000002,73.900002,41.400002,0.0,83.0,44,17.200001,0.0,19.700001,66.400002,43.099998,9.8000002,28.799999,9.5,0.40000001,1,3.3,17.0,37.799999,1.9,0.41999999,31.0,21.700001,10.4,69.800003,5.0999999,2.2,0.0,0.0,0.0,0.0,0.0,75.5,90.300003,0.2,633
116,12313,0.0,75.099998,76.800003,0.121,27.799999,23.1,21.700001,1.1,10.2,26.4,29.200001,37.0,1.1,0.0,0.0,25.200001,0.0,46.0,3.4000001,3.0,5.3000002,91.800003,100.0,76.900002,1.3,0.80000001,0.80000001,0.80000001,76.5,38.200001,0.0,77.699997,55,28.1,0.1,18.1,81.5,67.800003,8.8000002,14.7,16.6,0.30000001,0,3.5999999,23.1,42.0,0.89999998,0.36000001,40.0,13.9,14.5,63.900002,21.700001,1.8,0.1,0.0,0.0,0.0,0.0,85.300003,93.199997,0.30000001,907
117,5082,57.0,58.400002,45.200001,0.061999999,36.299999,19.200001,20.6,7.0,10.4,63.599998,39.099998,46.900002,0.0,0.0,0.0,19.9,0.0,49.099998,3.8,3.5999999,21.0,94.300003,0.0,50.0,1.1,0.89999998,0.80000001,0.69999999,82.5,44.700001,0.0,91.5,106,68.400002,0.30000001,11.7,65.400002,47.0,16.0,23.5,19.799999,0.2,3,4.0,27.299999,67.800003,5.5999999,0.31999999,78.0,7.4000001,17.1,60.0,0.0,1.0,0.30000001,0.0,0.0,0.0,0.0,72.099998,91.900002,0.5,710
118,3761,0.0,88.699997,90.099998,0.26800001,13.8,49.200001,11.3,5.5999999,4.3000002,32.099998,50.599998,67.800003,0.5,0.0,0.0,0.0,0.0,143.8,14.1,13.8,8.5,87.699997,42.900002,36.099998,1.8,0.89999998,1.0,0.69999999,88.5,23.4,0.0,47.099998,23,15.3,0.0,33.400002,75.099998,50.0,10.8,31.200001,0.0,0.2,0,0.69999999,6.5,21.799999,2.0,0.47,26.0,38.799999,23.5,80.800003,0.0,2.0,0.0,0.0,0.0,0.0,0.0,111.9,88.0,0.0,1120
119,4508,0.0,73.800003,86.199997,0.23100001,17.700001,30.200001,14.7,2.0999999,11.6,33.299999,44.599998,62.700001,0.0,0.0,0.0,22.1,55.200001,61.900002,6.5999999,6.5,4.6999998,87.0,66.699997,65.900002,1.3,0.69999999,0.80000001,0.69999999,74.199997,32.599998,0.0,52.5,56,17.0,0.2,17.1,74.300003,54.799999,12.5,20.299999,0.0,0.1,1,3.5999999,0.0,26.1,1.5,0.47,33.0,43.5,18.0,71.800003,6.4000001,2.0,0.2,0.0,0.0,0.0060000001,0.0,67.5,88.400002,0.0,1135
120,7415,0.0,86.5,84.599998,0.24600001,16.1,30.200001,14.7,5.5,4.0999999,25.299999,35.599998,46.599998,1.8,0.0,0.0,0.0,67.199997,70.099998,5.0999999,3.0,5.0,82.800003,0.0,58.299999,1.9,0.80000001,1.0,0.69999999,70.800003,27.9,0.0,56.599998,36,20.9,0.1,21.200001,73.199997,47.599998,12.1,30.1,13.5,0.2,1,1.9,5.0,25.0,1.7,0.5,37.0,52.0,14.7,79.5,0.0,2.0,0.1,0.0,0.0,0.0,0.0,67.900002,89.199997,1.4,447
121,7420,0.0,51.200001,61.900002,0.077,43.5,11.0,24.700001,1.3,27.799999,57.099998,26.200001,31.6,0.0,0.0,0.0,0.0,0.0,40.0,13.7,5.5999999,9.0,88.599998,89.5,71.599998,3.0999999,0.89999998,0.80000001,0.69999999,94.199997,58.799999,0.0,90.400002,107,45.599998,0.2,12.6,71.5,48.799999,12.0,21.799999,0.0,0.1,1,2.0999999,7.6999998,56.299999,1.1,0.44,58.0,23.4,13.0,54.599998,0.0,1.0,0.2,0.0,0.0,0.0,0.0,61.099998,91.0,0.5,430
122,2951,0.0,83.800003,77.199997,0.20200001,22.4,18.1,23.4,1.7,8.5,49.200001,28.299999,37.799999,0.0,0.0,0.0,0.0,0.0,50.400002,0.0,0.0,16.799999,92.099998,100.0,33.299999,1.0,0.89999998,0.89999998,0.69999999,75.0,41.900002,0.0,66.099998,26,17.0,0.0,16.5,71.699997,50.5,9.3999996,16.6,0.0,0.0,0,0.0,,31.799999,0.30000001,0.41,34.0,23.700001,27.9,65.699997,0.0,1.0,0.0,0.0,0.0,0.003,0.0,60.5,90.599998,0.0,1945
123,1424,0.0,63.700001,66.5,0.090999998,17.799999,11.0,24.700001,0.89999998,6.8000002,62.299999,26.799999,35.0,2.5,0.0,0.0,0.0,0.0,65.800003,0.0,0.0,25.200001,93.699997,76.0,48.700001,1.0,1.0,0.69999999,0.60000002,76.5,41.200001,0.0,89.699997,66,36.799999,0.1,20.0,68.0,40.799999,7.4000001,21.200001,0.0,0.0,0,0.0,,51.0,0.0,0.34,49.0,18.200001,16.9,76.300003,0.0,1.0,0.1,0.0,0.0,0.0,0.0,49.799999,90.699997,0.0,1634
124,23987,51.400002,26.0,35.299999,0.028000001,76.199997,11.0,24.700001,0.69999999,24.6,72.099998,22.0,26.6,0.69999999,0.0,0.0,46.900002,64.699997,52.799999,4.6999998,3.0999999,20.6,93.300003,78.0,60.200001,1.5,0.89999998,0.80000001,0.69999999,98.699997,70.699997,0.0,96.0,213,82.5,0.89999998,11.5,68.0,46.099998,10.2,19.0,29.6,1.0,1,5.4000001,12.5,73.400002,4.3000002,0.34999999,46.0,12.5,17.799999,22.299999,122.6,0.1,0.89999998,0.0,0.0,0.0,10.0,80.099998,88.5,3.8,1223
125,10582,0.0,94.099998,92.599998,0.23199999,21.4,30.200001,14.7,1.9,0.60000002,15.8,39.099998,52.099998,0.0,0.0,0.0,18.9,23.5,28.1,6.5999999,7.3000002,2.4000001,80.699997,50.0,61.799999,1.3,0.69999999,0.80000001,0.89999998,85.300003,45.599998,0.0,51.099998,13,6.9000001,0.0,16.9,74.400002,64.699997,7.5,14.8,0.0,0.1,1,1.7,10.9,16.200001,0.60000002,0.56,15.0,47.5,18.4,60.700001,17.200001,2.0,0.0,0.0,0.0,0.0,0.0,63.200001,90.599998,0.0,499
126,11199,0.0,,97.900002,0.405,0.2,52.599998,12.2,22.799999,6.5,34.599998,25.700001,30.1,0.0,0.0,0.0,9.8000002,0.0,43.5,9.8999996,4.5999999,8.8999996,95.5,0.0,16.700001,2.3,0.89999998,0.89999998,0.89999998,8.8000002,5.1999998,0.0,19.9,5,11.1,0.0,37.5,73.699997,69.699997,11.4,18.799999,0.0,0.0,2,0.5,18.200001,12.5,1.4,0.34,,11.9,30.9,97.599998,0.0,2.0,0.0,0.0,0.0,0.0,0.0,68.0,89.099998,0.0,841
127,11653,0.0,94.5,92.199997,0.29899999,4.3000002,52.599998,12.2,37.599998,2.9000001,35.799999,32.799999,40.200001,0.0,0.0,0.0,0.0,0.0,57.599998,6.4000001,3.3,10.5,94.199997,0.0,30.0,1.8,0.89999998,0.89999998,0.89999998,42.0,14.2,0.0,42.700001,19,17.700001,0.1,32.900002,75.5,64.900002,11.8,18.200001,8.8000002,0.2,1,0.89999998,18.799999,23.0,0.80000001,0.34999999,20.0,13.1,24.0,94.0,3.8,2.0,0.1,0.0,0.0,0.0,0.0,74.300003,87.800003,0.30000001,475
128,7295,0.0,50.5,56.900002,0.106,43.299999,11.0,24.700001,3.0999999,22.700001,45.799999,36.900002,50.700001,4.6999998,0.0,0.0,42.400002,35.799999,45.200001,3.9000001,2.7,8.3999996,90.900002,92.699997,65.699997,1.4,0.80000001,0.89999998,0.60000002,84.099998,57.5,0.0,77.900002,158,38.200001,0.5,19.0,67.300003,41.700001,20.1,24.9,14.0,0.30000001,1,1.5,17.6,47.200001,3.8,0.41999999,76.0,20.6,12.4,50.599998,14.0,1.0,0.5,0.0,0.0,0.0,0.0,57.900002,94.300003,4.6999998,244
129,11598,0.0,77.699997,84.5,0.139,6.5999999,31.5,19.5,6.4000001,23.799999,35.0,41.700001,53.599998,0.0,0.0,0.0,8.1999998,0.0,49.099998,2.3,4.5,5.5,93.0,62.5,65.5,0.60000002,0.69999999,0.80000001,0.80000001,75.400002,8.8000002,0.0,81.099998,41,50.099998,0.2,18.1,72.599998,60.099998,10.0,22.1,0.0,0.40000001,4,2.8,15.3,47.599998,2.7,0.40000001,39.0,14.6,30.799999,90.5,72.699997,1.4,0.2,0.0,0.0,0.0,0.0,76.400002,89.199997,1.6,918
130,4777,56.400002,82.5,71.300003,0.116,42.299999,14.0,22.799999,6.9000001,34.099998,31.6,26.200001,33.099998,0.0,0.0,0.0,20.4,0.0,37.599998,0.0,2.0999999,7.1999998,97.5,16.700001,70.599998,0.0,0.89999998,0.69999999,0.80000001,89.800003,20.0,0.0,78.099998,26,67.0,0.1,12.9,75.900002,57.099998,6.9000001,18.5,20.6,0.0,1,1.3,16.700001,41.799999,0.0,0.27000001,37.0,9.1999998,25.299999,50.5,84.900002,1.7,0.1,0.0,0.0,0.0,0.0,69.800003,94.199997,2.5999999,617
131,6183,60.799999,28.4,42.400002,0.037999999,68.300003,11.0,24.700001,1.0,14.8,73.099998,21.4,25.700001,1.8,0.0,0.0,83.699997,85.0,41.400002,2.9000001,0.89999998,14.3,94.900002,77.199997,68.599998,3.3,0.80000001,1.0,0.69999999,95.0,44.400002,0.0,96.099998,268,82.199997,1.6,13.5,54.700001,37.599998,41.299999,24.6,16.6,0.80000001,1,4.0999999,12.5,78.400002,6.4000001,0.38,59.0,9.3999996,19.200001,26.299999,18.4,0.60000002,1.6,0.0,0.0,0.0,5.5999999,68.800003,92.099998,7.5999999,511
132,78555,95.400002,38.400002,30.9,0.057,72.400002,9.3999996,29.0,,,84.800003,12.1,15.4,0.0,3.9000001,2.2,123.2,152.3,109.1,5.3000002,4.0,25.6,98.900002,0.0,100.0,1.4,1.0,1.1,0.69999999,92.300003,38.299999,0.0,92.300003,373,87.699997,1.2,3.7,69.5,49.599998,22.0,26.700001,28.299999,5.4000001,2,2.2,11.4,74.699997,6.3000002,0.25,248.0,2.3,29.5,8.8000002,36.299999,1.3,3.3,1.9400001,0.0,0.74000001,2.0999999,74.900002,93.199997,4.9000001,707
133,4972,49.900002,69.199997,66.699997,0.101,16.799999,19.200001,20.6,18.9,84.400002,43.700001,38.299999,48.700001,0.0,0.0,0.0,0.0,0.0,85.199997,3.8,3.5999999,12.8,92.699997,61.099998,59.099998,1.1,0.89999998,1.1,0.80000001,79.900002,14.2,0.0,84.800003,64,64.300003,0.69999999,11.8,71.199997,56.900002,12.4,22.9,19.700001,0.30000001,1,5.8000002,27.299999,55.0,1.4,0.38,39.0,12.2,20.299999,81.0,21.1,2.0,0.69999999,0.0,62.799999,0.0,0.0,80.900002,91.400002,0.40000001,1365
134,6939,0.0,97.0,97.300003,0.38100001,1.0,38.5,13.6,32.0,2.3,18.1,40.599998,56.400002,0.0,0.0,0.0,0.0,0.0,22.1,7.8000002,4.6999998,4.5,90.400002,71.400002,61.5,2.0,0.80000001,0.89999998,0.89999998,21.0,12.5,0.0,15.5,10,6.3000002,0.0,45.400002,77.800003,66.300003,10.4,21.299999,0.0,0.2,1,2.7,13.0,8.8999996,1.8,0.36000001,12.0,20.299999,18.6,88.400002,0.0,2.4000001,0.0,0.0,0.0,0.0,0.0,79.900002,94.800003,0.0,523
135,724126,100.0,13.7,28.5,0.037999999,68.0,11.0,24.700001,,,84.5,15.7,19.5,3.0999999,0.0,0.0,50.400002,486.89999,45.799999,3.5,2.2,33.900002,97.599998,60.0,64.300003,1.7,0.89999998,0.80000001,0.69999999,70.199997,72.5,91.5,97.199997,424,95.599998,1.2,5.6999998,65.300003,48.0,10.6,18.0,45.700001,14.3,3,4.5,21.799999,84.300003,8.0,0.27000001,43.0,4.9000001,19.700001,13.0,200.60001,0.1,1.2,0.0,16.200001,0.0,1.1,84.599998,91.599998,29.799999,787
136,23933,23.200001,67.900002,74.5,0.171,17.0,31.5,19.5,26.9,22.0,42.200001,39.799999,51.0,0.0,0.0,0.0,25.200001,21.0,45.299999,2.8,2.7,15.8,95.099998,100.0,81.800003,1.1,0.89999998,1.1,0.80000001,57.0,29.4,0.0,73.800003,58,49.0,0.80000001,14.2,68.0,52.0,13.0,23.200001,16.799999,2.3,6,3.0999999,22.200001,50.0,2.8,0.34999999,46.0,12.2,28.9,74.0,9.5,1.6,0.80000001,0.0,3.8,0.0,1.4,72.300003,88.599998,0.80000001,632
137,3891,0.0,94.599998,87.400002,0.215,29.200001,23.1,21.700001,0.1,0.0,16.799999,22.1,26.0,0.0,0.0,0.0,0.0,0.0,42.599998,2.4000001,2.5999999,5.4000001,98.199997,52.200001,67.900002,1.0,0.89999998,1.0,0.89999998,77.900002,61.0,0.0,57.799999,10,27.200001,0.0,18.4,70.300003,63.200001,17.0,24.4,0.0,0.0,1,0.89999998,40.0,11.0,2.4000001,0.31,16.0,6.5,38.0,43.700001,0.0,2.0,0.0,0.0,0.0,0.0,0.0,79.5,84.699997,0.0,521
