asdf_id,shapeName,shapeID,year,co,tr6_co,tr100_co,tr400_co
142,Sicasica,BOL-ADM3-33444609B21151286,2016,402.15335,401.93973,401.94833,401.94891
142,Sicasica,BOL-ADM3-33444609B21151286,2017,403.77377,404.20401,404.26068,404.26434
142,Sicasica,BOL-ADM3-33444609B21151286,2018,406.06561,406.5491,406.59155,406.59448
142,Sicasica,BOL-ADM3-33444609B21151286,2019,409.8447,408.95813,408.93997,408.939
142,Sicasica,BOL-ADM3-33444609B21151286,2020,411.048,411.3353,411.29922,411.29648
143,Patacamaya,BOL-ADM3-33444609B32005482,2015,399.56091,399.88388,400.04657,400.05801
143,Patacamaya,BOL-ADM3-33444609B32005482,2016,402.3157,402.36676,402.3566,402.35565
143,Patacamaya,BOL-ADM3-33444609B32005482,2017,404.91486,404.81277,404.67514,404.66531
143,Patacamaya,BOL-ADM3-33444609B32005482,2018,407.64926,407.16022,406.9968,406.98553
143,Patacamaya,BOL-ADM3-33444609B32005482,2019,409.93134,409.36237,409.31827,409.31552
143,Patacamaya,BOL-ADM3-33444609B32005482,2020,410.66687,411.45065,411.64337,411.65649
144,Colquencha,BOL-ADM3-33444609B19082627,2015,400.69479,401.01028,401.0975,401.10342
144,Colquencha,BOL-ADM3-33444609B19082627,2016,403.25287,403.10342,403.08652,403.08536
144,Colquencha,BOL-ADM3-33444609B19082627,2017,405.64627,405.15631,405.08136,405.07614
144,Colquencha,BOL-ADM3-33444609B19082627,2018,406.46161,407.14139,407.07965,407.07501
144,Colquencha,BOL-ADM3-33444609B19082627,2019,409.99783,409.10928,409.0845,409.08295
144,Colquencha,BOL-ADM3-33444609B19082627,2020,410.47162,411.0018,411.09296,411.09921
145,Santiago de Machaca,BOL-ADM3-33444609B96911206,2015,398.79959,398.82645,398.79584,398.79355
145,Santiago de Machaca,BOL-ADM3-33444609B96911206,2016,401.55231,401.34888,401.34506,401.34488
145,Santiago de Machaca,BOL-ADM3-33444609B96911206,2017,403.78146,403.88306,403.91077,403.91269
145,Santiago de Machaca,BOL-ADM3-33444609B96911206,2018,406.3812,406.45761,406.49503,406.49756
145,Santiago de Machaca,BOL-ADM3-33444609B96911206,2019,408.85602,409.08508,409.09875,409.09952
145,Santiago de Machaca,BOL-ADM3-33444609B96911206,2020,411.9971,411.76627,411.72208,411.71893
146,Sena,BOL-ADM3-33444609B58600296,2015,401.40097,400.51801,400.37366,400.36392
146,Sena,BOL-ADM3-33444609B58600296,2016,401.48016,402.6543,402.70401,402.70691
146,Sena,BOL-ADM3-33444609B58600296,2017,405.01282,404.94482,405.05838,405.06628
146,Sena,BOL-ADM3-33444609B58600296,2018,407.53113,407.34491,407.43484,407.44144
146,Sena,BOL-ADM3-33444609B58600296,2019,409.51468,409.82056,409.83151,409.83228
146,Sena,BOL-ADM3-33444609B58600296,2020,412.7131,412.36652,412.2468,412.23834
147,San Lorenzo,BOL-ADM3-33444609B26946399,2015,398.06769,399.08307,399.26581,399.27817
147,San Lorenzo,BOL-ADM3-33444609B26946399,2016,403.25974,402.0484,401.98782,401.98438
147,San Lorenzo,BOL-ADM3-33444609B26946399,2017,404.6861,404.87067,404.71625,404.70584
147,San Lorenzo,BOL-ADM3-33444609B26946399,2018,408.81311,407.57669,407.45154,407.44263
147,San Lorenzo,BOL-ADM3-33444609B26946399,2019,408.53339,410.16385,410.19397,410.19516
147,San Lorenzo,BOL-ADM3-33444609B26946399,2020,413.22256,412.83023,412.95743,412.96689
148,Santa Rosa,BOL-ADM3-33444609B90312020,2015,398.02438,398.51828,398.61066,398.61691
148,Santa Rosa,BOL-ADM3-33444609B90312020,2016,401.72382,401.19028,401.16214,401.16061
148,Santa Rosa,BOL-ADM3-33444609B90312020,2017,404.10336,403.79987,403.72418,403.71881
148,Santa Rosa,BOL-ADM3-33444609B90312020,2018,405.70972,406.35181,406.2962,406.29193
148,Santa Rosa,BOL-ADM3-33444609B90312020,2019,409.63324,408.89941,408.88168,408.88071
148,Santa Rosa,BOL-ADM3-33444609B90312020,2020,410.96143,411.39395,411.4787,411.48459
149,Malla,BOL-ADM3-33444609B20955158,2015,399.95972,400.10971,400.19901,400.20551
149,Malla,BOL-ADM3-33444609B20955158,2016,402.64355,402.58057,402.58096,402.58075
149,Malla,BOL-ADM3-33444609B20955158,2017,404.76208,405.04214,404.97437,404.96933
149,Malla,BOL-ADM3-33444609B20955158,2018,407.67715,407.48032,407.37793,407.37112
149,Malla,BOL-ADM3-33444609B20955158,2019,410.80237,409.83444,409.78754,409.785
149,Malla,BOL-ADM3-33444609B20955158,2020,411.27975,412.07483,412.20218,412.21082
150,Comanche,BOL-ADM3-33444609B91729130,2015,400.39133,400.71133,400.79926,400.80554
150,Comanche,BOL-ADM3-33444609B91729130,2016,403.18414,402.94067,402.92548,402.92453
150,Comanche,BOL-ADM3-33444609B91729130,2017,405.34143,405.1308,405.05896,405.05374
150,Comanche,BOL-ADM3-33444609B91729130,2018,406.83838,407.26797,407.19788,407.19284
150,Comanche,BOL-ADM3-33444609B91729130,2019,410.24481,409.37271,409.34384,409.34207
150,Comanche,BOL-ADM3-33444609B91729130,2020,410.82135,411.39612,411.4942,411.50089
151,Calamarca,BOL-ADM3-33444609B41933053,2015,401.13992,401.30392,401.28955,401.28821
151,Calamarca,BOL-ADM3-33444609B41933053,2016,403.43997,403.13535,403.12247,403.12189
151,Calamarca,BOL-ADM3-33444609B41933053,2017,405.37967,404.94849,404.9624,404.96335
151,Calamarca,BOL-ADM3-33444609B41933053,2018,405.43219,406.7659,406.8107,406.81342
151,Calamarca,BOL-ADM3-33444609B41933053,2019,409.66055,408.67975,408.67371,408.67331
151,Calamarca,BOL-ADM3-33444609B41933053,2020,410.35318,410.56815,410.54306,410.54132
152,Viacha,BOL-ADM3-33444609B85812802,2015,400.86124,400.69281,400.71191,400.71344
152,Viacha,BOL-ADM3-33444609B85812802,2016,402.50137,402.87689,402.89166,402.89243
152,Viacha,BOL-ADM3-33444609B85812802,2017,405.11349,405.1001,405.08502,405.08368
152,Viacha,BOL-ADM3-33444609B85812802,2018,407.25729,407.32956,407.28934,407.28662
152,Viacha,BOL-ADM3-33444609B85812802,2019,410.3067,409.534,409.50253,409.50079
152,Viacha,BOL-ADM3-33444609B85812802,2020,411.16391,411.66928,411.72208,411.7254
153,Villa Libertad Licoma,BOL-ADM3-33444609B79205479,2015,398.89172,399.46213,399.70184,399.71899
153,Villa Libertad Licoma,BOL-ADM3-33444609B79205479,2016,402.86169,402.31708,402.30499,402.30383
153,Villa Libertad Licoma,BOL-ADM3-33444609B79205479,2017,403.93848,405.09952,404.91702,404.90329
153,Villa Libertad Licoma,BOL-ADM3-33444609B79205479,2018,409.41495,407.80316,407.53491,407.51685
153,Villa Libertad Licoma,BOL-ADM3-33444609B79205479,2019,411.24109,410.23233,410.14627,410.14117
153,Villa Libertad Licoma,BOL-ADM3-33444609B79205479,2020,411.02594,412.44812,412.75702,412.77808
154,Quime,BOL-ADM3-33444609B66902866,2015,398.59808,399.26563,399.57529,399.59741
154,Quime,BOL-ADM3-33444609B66902866,2016,402.55582,402.21542,402.19891,402.1972
154,Quime,BOL-ADM3-33444609B66902866,2017,404.14905,405.07864,404.82974,404.81161
154,Quime,BOL-ADM3-33444609B66902866,2018,409.92908,407.79889,407.46146,407.43854
154,Quime,BOL-ADM3-33444609B66902866,2019,410.76532,410.16837,410.08057,410.07507
154,Quime,BOL-ADM3-33444609B66902866,2020,410.86084,412.31775,412.69818,412.72415
155,Huatajata,BOL-ADM3-33444609B98511044,2015,398.09335,399.4686,399.66144,399.67401
155,Huatajata,BOL-ADM3-33444609B98511044,2016,403.97113,402.19931,402.11398,402.10919
155,Huatajata,BOL-ADM3-33444609B98511044,2017,405.19003,404.72513,404.56595,404.55515
155,Huatajata,BOL-ADM3-33444609B98511044,2018,406.33615,407.10413,407.0195,407.0127
155,Huatajata,BOL-ADM3-33444609B98511044,2019,409.46677,409.47052,409.48361,409.48401
155,Huatajata,BOL-ADM3-33444609B98511044,2020,411.75586,411.83752,411.96069,411.96973
156,Laja,BOL-ADM3-33444609B79531063,2015,400.69858,400.36298,400.32346,400.32098
156,Laja,BOL-ADM3-33444609B79531063,2016,402.11633,402.58997,402.61185,402.61301
156,Laja,BOL-ADM3-33444609B79531063,2017,404.92371,404.88379,404.91702,404.91934
156,Laja,BOL-ADM3-33444609B79531063,2018,406.9523,407.22293,407.23807,407.23926
156,Laja,BOL-ADM3-33444609B79531063,2019,410.22986,409.59238,409.57404,409.57306
156,Laja,BOL-ADM3-33444609B79531063,2020,411.66583,411.93298,411.92059,411.91943
157,Mecapaca,BOL-ADM3-33444609B83826918,2015,401.44238,401.36899,401.26144,401.25378
157,Mecapaca,BOL-ADM3-33444609B83826918,2016,403.27255,402.95642,402.9549,402.95508
157,Mecapaca,BOL-ADM3-33444609B83826918,2017,404.66806,404.5621,404.65741,404.66434
157,Mecapaca,BOL-ADM3-33444609B83826918,2018,404.94104,406.24875,406.37408,406.38242
157,Mecapaca,BOL-ADM3-33444609B83826918,2019,408.75623,408.09769,408.10995,408.1109
157,Mecapaca,BOL-ADM3-33444609B83826918,2020,410.13721,409.98026,409.85614,409.84735
158,Palca,BOL-ADM3-33444609B56483619,2015,400.57968,400.82333,400.82849,400.82867
158,Palca,BOL-ADM3-33444609B56483619,2016,403.01373,402.57211,402.5556,402.55484
158,Palca,BOL-ADM3-33444609B56483619,2017,404.41476,404.28922,404.28769,404.28769
158,Palca,BOL-ADM3-33444609B56483619,2018,405.36255,406.00589,406.02679,406.02795
158,Palca,BOL-ADM3-33444609B56483619,2019,408.13879,407.7742,407.77615,407.77634
158,Palca,BOL-ADM3-33444609B56483619,2020,409.49939,409.54315,409.53281,409.53223
159,Achocalla,BOL-ADM3-33444609B1863080,2015,401.23389,400.98523,400.93573,400.93228
159,Achocalla,BOL-ADM3-33444609B1863080,2016,402.4935,402.83194,402.845,402.84576
159,Achocalla,BOL-ADM3-33444609B1863080,2017,404.97351,404.72705,404.76624,404.76895
159,Achocalla,BOL-ADM3-33444609B1863080,2018,406.14322,406.65729,406.69901,406.7019
159,Achocalla,BOL-ADM3-33444609B1863080,2019,409.04324,408.64798,408.64526,408.64526
159,Achocalla,BOL-ADM3-33444609B1863080,2020,410.60577,410.64252,410.60083,410.5979
160,El Alto,BOL-ADM3-33444609B30011805,2015,400.10562,400.10742,400.11658,400.11734
160,El Alto,BOL-ADM3-33444609B30011805,2016,402.10968,402.21158,402.2114,402.2114
160,El Alto,BOL-ADM3-33444609B30011805,2017,404.62555,404.32642,404.31699,404.31622
160,El Alto,BOL-ADM3-33444609B30011805,2018,405.93997,406.43552,406.43222,406.43204
160,El Alto,BOL-ADM3-33444609B30011805,2019,409.08365,408.56985,408.55951,408.55893
160,El Alto,BOL-ADM3-33444609B30011805,2020,410.46829,410.6813,410.6954,410.69638
161,Yanacachi,BOL-ADM3-33444609B40374901,2015,399.19806,399.70261,399.85129,399.86139
161,Yanacachi,BOL-ADM3-33444609B40374901,2016,401.79169,401.71881,401.68701,401.68509
161,Yanacachi,BOL-ADM3-33444609B40374901,2017,404.48361,403.66354,403.5246,403.51517
161,Yanacachi,BOL-ADM3-33444609B40374901,2018,405.65082,405.46573,405.35843,405.35071
161,Yanacachi,BOL-ADM3-33444609B40374901,2019,406.61105,407.18488,407.19244,407.19244
161,Yanacachi,BOL-ADM3-33444609B40374901,2020,408.91428,408.91171,409.03339,409.04218
162,TapacarÃ­,BOL-ADM3-33444609B99579203,2015,399.96457,399.45984,399.39929,399.39548
162,TapacarÃ­,BOL-ADM3-33444609B99579203,2016,401.21411,401.71191,401.74847,401.75061
162,TapacarÃ­,BOL-ADM3-33444609B99579203,2017,403.38797,404.05814,404.11749,404.12115
162,TapacarÃ­,BOL-ADM3-33444609B99579203,2018,406.97388,406.5018,406.50647,406.50723
162,TapacarÃ­,BOL-ADM3-33444609B99579203,2019,409.47046,408.93726,408.9086,408.90723
162,TapacarÃ­,BOL-ADM3-33444609B99579203,2020,410.99307,411.33295,411.32156,411.3204
163,Desaguadero,BOL-ADM3-33444609B26061868,2015,399.60577,400.06812,400.12747,400.13129
163,Desaguadero,BOL-ADM3-33444609B26061868,2016,403.19177,402.60495,402.57501,402.57346
163,Desaguadero,BOL-ADM3-33444609B26061868,2017,405.29507,405.08289,405.0325,405.02902
163,Desaguadero,BOL-ADM3-33444609B26061868,2018,407.30103,407.52032,407.50031,407.49857
163,Desaguadero,BOL-ADM3-33444609B26061868,2019,409.75006,409.97028,409.98239,409.983
163,Desaguadero,BOL-ADM3-33444609B26061868,2020,412.55551,412.45148,412.48059,412.48276
164,JesÃºs de Machaka,BOL-ADM3-33444609B81723104,2015,399.69592,400.09714,400.18106,400.1868
164,JesÃºs de Machaka,BOL-ADM3-33444609B81723104,2016,403.04489,402.59995,402.57828,402.5769
164,JesÃºs de Machaka,BOL-ADM3-33444609B81723104,2017,405.0473,405.05334,404.9848,404.97995
164,JesÃºs de Machaka,BOL-ADM3-33444609B81723104,2018,407.56674,407.46301,407.40045,407.396
164,JesÃºs de Machaka,BOL-ADM3-33444609B81723104,2019,409.88791,409.83347,409.82584,409.82526
164,JesÃºs de Machaka,BOL-ADM3-33444609B81723104,2020,411.99091,412.18646,412.26291,412.26822
165,Puerto Mayor de Guaqui,BOL-ADM3-33444609B3928389,2015,400.06876,400.16733,400.17554,400.17593
165,Puerto Mayor de Guaqui,BOL-ADM3-33444609B3928389,2016,402.73691,402.64987,402.64182,402.64142
165,Puerto Mayor de Guaqui,BOL-ADM3-33444609B3928389,2017,405.33325,405.13196,405.12231,405.12173
165,Puerto Mayor de Guaqui,BOL-ADM3-33444609B3928389,2018,407.46625,407.6113,407.61691,407.61713
165,Puerto Mayor de Guaqui,BOL-ADM3-33444609B3928389,2019,409.9498,410.1181,410.12747,410.12808
165,Puerto Mayor de Guaqui,BOL-ADM3-33444609B3928389,2020,412.78421,412.6604,412.65509,412.65469
166,Tito Yupanqui,BOL-ADM3-33444609B83959891,2015,398.422,399.29626,399.41888,399.42709
166,Tito Yupanqui,BOL-ADM3-33444609B83959891,2016,403.2717,402.02023,401.96924,401.96637
166,Tito Yupanqui,BOL-ADM3-33444609B83959891,2017,404.55817,404.62094,404.52563,404.51907
166,Tito Yupanqui,BOL-ADM3-33444609B83959891,2018,406.85336,407.15518,407.09131,407.08646
166,Tito Yupanqui,BOL-ADM3-33444609B83959891,2019,409.86716,409.67148,409.66913,409.66895
166,Tito Yupanqui,BOL-ADM3-33444609B83959891,2020,411.966,412.17053,412.26056,412.26703
167,Pucarani,BOL-ADM3-33444609B86182822,2015,399.33621,399.93558,400.00116,400.00537
167,Pucarani,BOL-ADM3-33444609B86182822,2016,403.1636,402.2486,402.21255,402.21045
167,Pucarani,BOL-ADM3-33444609B86182822,2017,404.57162,404.478,404.42938,404.42612
167,Pucarani,BOL-ADM3-33444609B86182822,2018,405.92676,406.67261,406.65457,406.65283
167,Pucarani,BOL-ADM3-33444609B86182822,2019,409.46472,408.89709,408.89221,408.89182
167,Pucarani,BOL-ADM3-33444609B86182822,2020,410.86932,411.09744,411.13959,411.14255
168,Combaya,BOL-ADM3-33444609B86015105,2015,399.01331,399.79312,399.88254,399.88828
168,Combaya,BOL-ADM3-33444609B86015105,2016,403.35944,402.29926,402.24783,402.24496
168,Combaya,BOL-ADM3-33444609B86015105,2017,404.89676,404.69446,404.61844,404.6134
168,Combaya,BOL-ADM3-33444609B86015105,2018,406.96701,407.02103,406.9964,406.99426
168,Combaya,BOL-ADM3-33444609B86015105,2019,408.53772,409.35495,409.38696,409.38873
168,Combaya,BOL-ADM3-33444609B86015105,2020,412.15692,411.76486,411.79532,411.79807
169,Coroico,BOL-ADM3-33444609B70122176,2015,398.19809,398.95273,399.09695,399.10666
169,Coroico,BOL-ADM3-33444609B70122176,2016,401.74927,401.0755,401.02768,401.02481
169,Coroico,BOL-ADM3-33444609B70122176,2017,403.60892,403.08768,402.95871,402.95007
169,Coroico,BOL-ADM3-33444609B70122176,2018,405.13489,404.97321,404.88806,404.88168
169,Coroico,BOL-ADM3-33444609B70122176,2019,406.01904,406.80042,406.82022,406.82098
169,Coroico,BOL-ADM3-33444609B70122176,2020,408.84714,408.66495,408.76257,408.76978
170,Coripata,BOL-ADM3-33444609B52332460,2015,397.00681,397.97061,398.28195,398.30362
170,Coripata,BOL-ADM3-33444609B52332460,2016,400.9556,400.59653,400.54514,400.54169
170,Coripata,BOL-ADM3-33444609B52332460,2017,403.63864,403.08344,402.80829,402.78928
170,Coripata,BOL-ADM3-33444609B52332460,2018,406.70117,405.32907,405.06244,405.04388
170,Coripata,BOL-ADM3-33444609B52332460,2019,406.36465,407.31964,407.30664,407.30527
170,Coripata,BOL-ADM3-33444609B52332460,2020,408.90253,409.26224,409.55682,409.57755
171,Quiabaya,BOL-ADM3-33444609B75079070,2015,399.09918,399.57034,399.59436,399.59567
171,Quiabaya,BOL-ADM3-33444609B75079070,2016,402.88318,401.98209,401.95123,401.94968
171,Quiabaya,BOL-ADM3-33444609B75079070,2017,403.9614,404.33203,404.31717,404.31622
171,Quiabaya,BOL-ADM3-33444609B75079070,2018,407.08463,406.68774,406.69629,406.69666
171,Quiabaya,BOL-ADM3-33444609B75079070,2019,408.13586,409.05896,409.08939,409.09094
171,Quiabaya,BOL-ADM3-33444609B75079070,2020,411.98862,411.51892,411.50146,411.50067
172,Aucapata,BOL-ADM3-33444609B51912538,2015,399.09351,399.36499,399.29721,399.29187
172,Aucapata,BOL-ADM3-33444609B51912538,2016,402.44989,401.67282,401.64621,401.64505
172,Aucapata,BOL-ADM3-33444609B51912538,2017,403.85284,403.95007,404.0069,404.01132
172,Aucapata,BOL-ADM3-33444609B51912538,2018,406.26367,406.2774,406.38553,406.3927
172,Aucapata,BOL-ADM3-33444609B51912538,2019,407.27661,408.72183,408.78674,408.79044
172,Aucapata,BOL-ADM3-33444609B51912538,2020,412.40567,411.34961,411.2139,411.20508
173,Ayo Ayo,BOL-ADM3-33444609B77019342,2015,400.49274,400.50006,400.58963,400.59613
173,Ayo Ayo,BOL-ADM3-33444609B77019342,2016,402.14581,402.66003,402.6637,402.6637
173,Ayo Ayo,BOL-ADM3-33444609B77019342,2017,405.43259,404.83054,404.74753,404.74155
173,Ayo Ayo,BOL-ADM3-33444609B77019342,2018,406.68481,406.92712,406.83478,406.82837
173,Ayo Ayo,BOL-ADM3-33444609B77019342,2019,409.75299,408.96085,408.92633,408.92419
173,Ayo Ayo,BOL-ADM3-33444609B77019342,2020,410.2764,410.90442,411.02121,411.02905
174,Azurduy,BOL-ADM3-33444609B52543177,2015,398.69928,398.44455,398.44608,398.44647
174,Azurduy,BOL-ADM3-33444609B52543177,2016,400.34402,400.61887,400.64236,400.64352
174,Azurduy,BOL-ADM3-33444609B52543177,2017,402.1955,402.84595,402.85324,402.85324
174,Azurduy,BOL-ADM3-33444609B52543177,2018,405.77432,405.12405,405.07864,405.07574
174,Azurduy,BOL-ADM3-33444609B52543177,2019,407.83008,407.34491,407.3111,407.30936
174,Azurduy,BOL-ADM3-33444609B52543177,2020,409.04111,409.50412,409.55096,409.55389
175,Tipuani,BOL-ADM3-33444609B93497004,2015,398.58636,399.56442,399.49567,399.48975
175,Tipuani,BOL-ADM3-33444609B93497004,2016,403.90656,401.70099,401.62457,401.62073
175,Tipuani,BOL-ADM3-33444609B93497004,2017,403.39285,403.69089,403.75558,403.76114
175,Tipuani,BOL-ADM3-33444609B93497004,2018,405.37686,405.7276,405.90253,405.91394
175,Tipuani,BOL-ADM3-33444609B93497004,2019,405.64233,407.96149,408.0755,408.08191
175,Tipuani,BOL-ADM3-33444609B93497004,2020,412.24908,410.48846,410.27985,410.26636
176,Nuestra SeÃ±ora de La Paz,BOL-ADM3-33444609B95766629,2015,398.70029,399.47775,399.58807,399.59531
176,Nuestra SeÃ±ora de La Paz,BOL-ADM3-33444609B95766629,2016,402.47153,401.60101,401.55008,401.54721
176,Nuestra SeÃ±ora de La Paz,BOL-ADM3-33444609B95766629,2017,404.19455,403.60986,403.51266,403.50632
176,Nuestra SeÃ±ora de La Paz,BOL-ADM3-33444609B95766629,2018,405.01175,405.51639,405.47617,405.47269
176,Nuestra SeÃ±ora de La Paz,BOL-ADM3-33444609B95766629,2019,407.11267,407.42764,407.44748,407.44843
176,Nuestra SeÃ±ora de La Paz,BOL-ADM3-33444609B95766629,2020,409.5159,409.37097,409.42932,409.43381
177,Sorata,BOL-ADM3-33444609B93873258,2015,399.12109,399.90771,399.93079,399.93155
177,Sorata,BOL-ADM3-33444609B93873258,2016,403.5918,402.23212,402.17496,402.17209
177,Sorata,BOL-ADM3-33444609B93873258,2017,404.5376,404.4425,404.42361,404.42285
177,Sorata,BOL-ADM3-33444609B93873258,2018,406.41431,406.62842,406.68271,406.68579
177,Sorata,BOL-ADM3-33444609B93873258,2019,407.5466,408.89688,408.95929,408.9628
177,Sorata,BOL-ADM3-33444609B93873258,2020,412.22543,411.32217,411.25842,411.2547
178,La Asunta,BOL-ADM3-33444609B25803532,2015,396.43564,398.12454,398.65836,398.69543
178,La Asunta,BOL-ADM3-33444609B25803532,2016,402.28296,401.46661,401.38007,401.37415
178,La Asunta,BOL-ADM3-33444609B25803532,2017,405.34134,404.56152,404.09763,404.06528
178,La Asunta,BOL-ADM3-33444609B25803532,2018,408.99576,407.25827,406.79712,406.76492
178,La Asunta,BOL-ADM3-33444609B25803532,2019,409.05408,409.52948,409.47717,409.47305
178,La Asunta,BOL-ADM3-33444609B25803532,2020,410.47723,411.62885,412.15796,412.1951
179,Chuma,BOL-ADM3-33444609B88180595,2015,398.77728,399.21002,399.25037,399.25287
179,Chuma,BOL-ADM3-33444609B88180595,2016,402.48544,401.75192,401.72473,401.72339
179,Chuma,BOL-ADM3-33444609B88180595,2017,403.98489,404.23987,404.20981,404.20789
179,Chuma,BOL-ADM3-33444609B88180595,2018,407.05002,406.7207,406.7081,406.70712
179,Chuma,BOL-ADM3-33444609B88180595,2019,408.54733,409.20117,409.22067,409.22165
179,Chuma,BOL-ADM3-33444609B88180595,2020,412.02231,411.7417,411.75134,411.75232
180,Guanay,BOL-ADM3-33444609B33390960,2015,397.74051,398.97232,399.04749,399.05167
180,Guanay,BOL-ADM3-33444609B33390960,2016,403.27927,401.38507,401.29761,401.29282
180,Guanay,BOL-ADM3-33444609B33390960,2017,404.08319,403.61255,403.54694,403.54327
180,Guanay,BOL-ADM3-33444609B33390960,2018,405.14227,405.75681,405.80249,405.8046
180,Guanay,BOL-ADM3-33444609B33390960,2019,406.43512,407.99747,408.0759,408.07999
180,Guanay,BOL-ADM3-33444609B33390960,2020,411.47595,410.41937,410.3732,410.37103
181,Teoponte,BOL-ADM3-33444609B45650655,2015,399.64847,399.53433,399.41965,399.41129
181,Teoponte,BOL-ADM3-33444609B45650655,2016,401.78897,401.66879,401.66479,401.66479
181,Teoponte,BOL-ADM3-33444609B45650655,2017,404.17703,403.83298,403.92484,403.93176
181,Teoponte,BOL-ADM3-33444609B45650655,2018,405.28757,406.06552,406.20361,406.21292
181,Teoponte,BOL-ADM3-33444609B45650655,2019,407.91281,408.46097,408.50711,408.51004
181,Teoponte,BOL-ADM3-33444609B45650655,2020,411.74121,410.99063,410.83292,410.82233
182,Mapiri,BOL-ADM3-33444609B90372031,2015,400.00009,400.22705,400.03894,400.02481
182,Mapiri,BOL-ADM3-33444609B90372031,2016,403.31985,402.09213,402.05914,402.0578
182,Mapiri,BOL-ADM3-33444609B90372031,2017,403.53348,403.92908,404.08917,404.1011
182,Mapiri,BOL-ADM3-33444609B90372031,2018,405.91901,405.89886,406.14145,406.15771
182,Mapiri,BOL-ADM3-33444609B90372031,2019,405.45007,408.1012,408.22284,408.22964
182,Mapiri,BOL-ADM3-33444609B90372031,2020,412.68607,410.64154,410.33835,410.31821
183,Charazani,BOL-ADM3-33444609B50407902,2015,398.73544,399.05777,399.05054,399.04959
183,Charazani,BOL-ADM3-33444609B50407902,2016,401.9325,401.31137,401.28574,401.28439
183,Charazani,BOL-ADM3-33444609B50407902,2017,403.46378,403.52557,403.53036,403.53094
183,Charazani,BOL-ADM3-33444609B50407902,2018,406.0148,405.74734,405.78757,405.79028
183,Charazani,BOL-ADM3-33444609B50407902,2019,406.79086,408.01517,408.06033,408.06284
183,Charazani,BOL-ADM3-33444609B50407902,2020,411.13431,410.41116,410.35361,410.3501
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2015,396.9342,397.68436,397.82889,397.83875
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2016,401.21912,400.2952,400.25531,400.25284
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2017,402.77835,402.80157,402.6875,402.67944
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2018,404.9769,405.22818,405.12579,405.11844
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2019,408.2634,407.59689,407.57202,407.57047
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2020,409.32706,409.88934,410.026,410.03558
185,Copacabana,BOL-ADM3-33444609B22177467,2015,398.38266,399.31378,399.50366,399.5166
185,Copacabana,BOL-ADM3-33444609B22177467,2016,403.09668,402.10037,402.0484,402.04535
185,Copacabana,BOL-ADM3-33444609B22177467,2017,404.95941,404.75543,404.59818,404.58716
185,Copacabana,BOL-ADM3-33444609B22177467,2018,407.19299,407.28488,407.15167,407.14197
185,Copacabana,BOL-ADM3-33444609B22177467,2019,410.02011,409.72855,409.71173,409.71036
185,Copacabana,BOL-ADM3-33444609B22177467,2020,411.64661,412.11237,412.28159,412.29358
186,Tarvita,BOL-ADM3-33444609B65808761,2015,398.62912,397.87045,397.76724,397.7608
186,Tarvita,BOL-ADM3-33444609B65808761,2016,399.60223,400.15189,400.21008,400.21332
186,Tarvita,BOL-ADM3-33444609B65808761,2017,401.20294,402.56885,402.67657,402.68329
186,Tarvita,BOL-ADM3-33444609B65808761,2018,405.74203,405.15845,405.16965,405.17117
186,Tarvita,BOL-ADM3-33444609B65808761,2019,409.08047,407.73627,407.67737,407.67447
186,Tarvita,BOL-ADM3-33444609B65808761,2020,409.44516,410.20825,410.19299,410.19125
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2015,397.4761,397.36157,397.28787,397.28256
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2016,400.02682,399.8736,399.87796,399.87836
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2017,402.23535,402.41992,402.48691,402.49152
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2018,404.65717,405.04486,405.11807,405.12308
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2019,407.89328,407.76331,407.77283,407.77341
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2020,410.70306,410.52798,410.44754,410.44186
188,Puna,BOL-ADM3-33444609B15997979,2015,397.69537,397.70883,397.66483,397.66162
188,Puna,BOL-ADM3-33444609B15997979,2016,400.5126,400.22879,400.22629,400.22629
188,Puna,BOL-ADM3-33444609B15997979,2017,402.55389,402.7626,402.80484,402.80774
188,Puna,BOL-ADM3-33444609B15997979,2018,405.1153,405.35379,405.40329,405.40659
188,Puna,BOL-ADM3-33444609B15997979,2019,408.04108,408.01382,408.02277,408.02335
188,Puna,BOL-ADM3-33444609B15997979,2020,410.86551,410.71539,410.66132,410.65762
189,Ckochas,BOL-ADM3-33444609B30593293,2015,398.07483,398.13425,398.09305,398.09021
189,Ckochas,BOL-ADM3-33444609B30593293,2016,401.19257,400.41873,400.42255,400.42291
189,Ckochas,BOL-ADM3-33444609B30593293,2017,401.27048,402.70651,402.76547,402.76913
189,Ckochas,BOL-ADM3-33444609B30593293,2018,405.71844,405.11322,405.12964,405.13101
