asdf_id,shapeName,ntl2012,ntl2013,ntl2014,ntl2015,ntl2016,ntl2017,ntl2018,ntl2019,ntl2020,tr100_ntl2012,tr100_ntl2013,tr100_ntl2014,tr100_ntl2015,tr100_ntl2016,tr100_ntl2017,tr100_ntl2018,tr100_ntl2019,tr100_ntl2020,tr400_ntl2012,tr400_ntl2013,tr400_ntl2014,tr400_ntl2015,tr400_ntl2016,tr400_ntl2017,tr400_ntl2018,tr400_ntl2019,tr400_ntl2020,tr6_ntl2012,tr6_ntl2013,tr6_ntl2014,tr6_ntl2015,tr6_ntl2016,tr6_ntl2017,tr6_ntl2018,tr6_ntl2019,tr6_ntl2020
183,Charazani,8.385679244995117,12.56916999816895,12.21052169799805,14.13104248046875,10.31335735321045,16.71789360046387,13.32965183258057,13.75187492370605,10.35375595092773,10.840556,11.265689,11.677476,12.055514,12.382878,12.661958,12.872816,13.031564,13.160654,11.002201,11.316212,11.631262,11.942001,12.244006,12.537784,12.818497,13.090431,13.35962,9.7844219,10.982786,12.027356,12.810431,13.261724,13.54567,13.311242,12.691844,11.843736
184,"Caiza ""D""",51.40694427490234,38.39509582519531,34.2586555480957,43.83138275146484,38.91169738769531,64.26210784912109,63.85623168945313,57.41655731201172,62.00657653808594,39.253525,41.216194,43.393871,45.901215,48.76318,51.98373,55.438126,59.086899,62.966095,38.869831,41.142914,43.579334,46.216682,49.06995,52.148384,55.428612,58.908428,62.605278,42.750862,41.408775,41.309616,43.190083,46.735611,51.811001,56.566277,60.515919,64.356964
185,Copacabana,262.1165466308594,300.524169921875,344.9272766113281,364.5403137207031,418.9321594238281,454.9262390136719,396.7390441894531,442.1600646972656,368.5272521972656,295.33142,314.05081,333.5589,353.27805,372.6232,391.02524,408.32101,425.01044,441.58197,298.97687,315.38223,332.57739,350.4379,368.83734,387.66122,406.9014,426.72028,447.28857,272.57953,305.11508,339.40155,371.93869,399.10352,415.43915,418.85165,414.35736,403.9382
186,Tarvita,34.82785797119141,36.38380432128906,32.56913757324219,28.20160293579102,34.18568420410156,41.00331878662109,40.69614410400391,38.34923553466797,43.72373580932617,32.3801,33.187069,34.038937,34.995811,36.108696,37.355236,38.688618,40.092297,41.567909,32.153191,33.119343,34.121361,35.176029,36.297829,37.482346,38.718513,40.002468,41.334759,34.138092,33.64539,33.266094,33.519333,34.84668,36.80901,38.787701,40.72871,42.897644
187,ChaquÃ­,59.58877944946289,65.84397125244141,86.49038696289063,97.20810699462891,89.20851898193359,131.384521484375,150.0416107177734,140.2739715576172,169.2949829101563,61.13147,69.883606,79.868217,91.178619,103.96969,118.48712,134.82628,153.19926,174.02748,61.331413,69.959892,79.796494,90.989426,103.71914,118.20925,134.66873,153.36182,174.63599,59.814651,69.382896,80.43293,92.35305,105.30506,120.54072,136.35834,152.14455,169.69455
188,Puna,83.22698211669922,91.50006866455078,73.49132537841797,76.77240753173828,56.90596389770508,97.58668518066406,92.20262145996094,84.57938385009766,97.53500366210938,77.996796,78.694191,79.449478,80.437225,81.77861,83.567017,85.597878,87.784691,90.098656,77.210976,78.429863,79.682884,81.017563,82.467812,84.058907,85.738564,87.483154,89.28299,83.686485,80.651688,77.65834,76.167191,76.896317,80.854851,85.379547,89.971062,95.180756
189,Ckochas,4.871544361114502,5.755950927734375,10.22281551361084,20.43292999267578,21.21196937561035,42.87783050537109,47.93750762939453,42.11905670166016,51.21813201904297,5.4082394,7.6138825,10.707845,14.985655,20.780537,28.518166,38.693268,52.063709,69.837372,5.547533,7.6875744,10.649714,14.732965,20.330387,27.974417,38.374069,52.521812,71.824966,4.6219039,7.0871253,10.959098,16.669914,24.060919,32.841366,41.401192,49.132603,57.274448
190,El Villar,7.825002193450928,7.04228401184082,8.952985763549805,11.0199499130249,6.736510753631592,13.13815975189209,11.93887424468994,11.91497898101807,12.55046367645264,7.4208574,7.9597096,8.5422258,9.1658602,9.8312263,10.557833,11.32757,12.142352,13.011074,7.4216714,7.9619188,8.5426254,9.1653013,9.8323889,10.551229,11.319924,12.14182,13.022197,7.4338765,7.9324741,8.5342379,9.1574726,9.7692795,10.639197,11.443839,12.166555,12.881191
191,Huacaya,12.44533252716064,18.70301055908203,37.90149688720703,24.50272750854492,114.2337341308594,244.6413421630859,889.5731811523438,1130.103637695313,1658.8984375,8.9656324,17.210821,33.147148,64.313278,126.39572,250.56325,498.41763,989.45007,1960.9561,8.7672195,17.110729,33.423824,65.418579,128.47435,252.90105,498.33591,981.55536,1932.599,10.71001,17.857687,30.499622,55.061394,112.26119,242.62042,523.16077,1060.7821,2075.1921
192,Tacacoma,5.541749000549316,7.657502174377441,4.258034706115723,10.27308654785156,8.294557571411133,23.7870922088623,26.03403091430664,27.15145874023438,28.40510940551758,4.7045755,5.9646349,7.5745707,9.6747465,12.408648,15.964901,20.500864,26.247023,33.547859,4.6681242,5.9589891,7.6100783,9.7330856,12.46192,15.969043,20.453917,26.179226,33.49332,5.0853505,5.9748597,7.1171503,9.0671482,12.00437,16.372202,21.49218,26.935595,32.963303
193,Huacareta,9.586487770080566,14.18243217468262,25.75652694702148,41.08681869506836,59.69202423095703,86.57682800292969,81.52360534667969,71.46255493164063,71.06763458251953,13.334468,18.021379,24.275454,32.407101,42.656952,55.211567,70.313057,88.559128,111.04329,13.88198,18.278206,24.044403,31.551142,41.24136,53.660374,69.512184,89.776154,115.80575,10.27176,16.317894,25.638033,38.526981,53.589493,67.464561,76.470695,80.799507,83.240738
194,Monteagudo,336.4688720703125,408.3822326660156,1116.308715820313,489.968994140625,1159.674682617188,1178.344116210938,590.7446899414063,556.997314453125,562.3323974609375,513.33557,555.86072,599.37109,638.87842,672.4491,696.29785,710.50256,719.44696,726.63892,533.80389,562.92065,592.93982,622.62115,651.5152,678.71667,704.23822,729.15594,754.40118,392.52649,511.40939,650.07031,758.75922,834.5094,827.53369,746.22961,653.06787,570.25726
195,PotosÃ­,5974.1083984375,6539.21044921875,7761.24853515625,9164.4755859375,10894.015625,11524.9833984375,11084.2236328125,11206.37109375,11199.0771484375,6474.4238,7119.354,7822.2432,8573.4238,9357.4287,10159.602,10977.672,11825.063,12721.649,6551.4424,7149.7817,7800.9517,8505.6182,9263.2588,10073.966,10941.341,11873.361,12880.277,6002.2598,6903.6978,7934.5518,9026.9385,10034.729,10785.444,11237.442,11500.902,11690.018
196,San Pedro de Tiquina,72.79319000244141,74.87194061279297,66.85990142822266,69.59973907470703,118.9000396728516,183.4415740966797,166.5408325195313,172.6466827392578,193.5623779296875,61.685364,71.485748,82.980293,96.687561,113.08018,132.30579,154.42526,179.88593,209.37979,61.407967,71.486015,83.253441,97.051727,113.2453,132.15674,154.13452,179.67847,209.41454,64.979729,71.079628,79.177628,92.225784,112.26527,136.4507,159.67072,181.86166,205.20943
197,Lagunillas,450.6703796386719,250.9802398681641,1741.79833984375,911.3369140625,5092.75830078125,1447.33984375,1389.900756835938,1385.171630859375,1199.919555664063,572.25665,700.16931,854.63007,1027.5963,1210.4211,1387.3842,1559.2711,1732.2615,1915.4648,605.96802,714.56201,841.99353,988.09406,1153.0308,1335.6117,1538.767,1767.108,2026.6796,392.27499,601.78583,943.92377,1345.702,1709.7109,1783.2825,1675.1206,1503.5057,1327.7834
198,AlcalÃ¡,6.534623146057129,11.79016590118408,40.46871185302734,43.78504943847656,65.72855377197266,51.78201293945313,44.47721099853516,65.23143005371094,72.99459838867188,12.230422,16.49803,22.115704,29.178701,37.754642,47.931328,60.065712,74.806755,92.940613,12.83812,16.735252,21.778605,28.221586,36.378506,46.650558,59.606915,76.024658,96.895622,8.583334,15.074639,25.344706,37.545025,48.61079,55.924751,60.99625,66.469185,72.510452
199,Sopachui,15.22247123718262,17.73542594909668,31.39711952209473,43.11337661743164,49.76893615722656,57.19953918457031,59.3253059387207,67.0887451171875,71.99954986572266,17.990952,22.315235,27.632742,34.024918,41.548252,50.297943,60.45512,72.344124,86.41349,18.37612,22.474604,27.474239,33.534615,40.839325,49.617794,60.164547,72.863983,88.199402,15.582051,21.226357,28.807312,37.705132,46.713421,54.930691,62.102562,68.822342,75.665604
200,Villa Ricardo Mugia - Icla,8.119070053100586,9.224919319152832,13.08549213409424,14.48775863647461,11.63904571533203,23.68233299255371,24.61771583557129,18.54218673706055,24.84511184692383,8.6602621,10.016472,11.577587,13.353761,15.366157,17.650246,20.192999,23.02689,26.24407,8.7257051,10.042813,11.556628,13.291022,15.275743,17.547663,20.135963,23.086126,26.464336,8.2522135,9.8429337,11.709749,13.715304,15.891986,18.465361,20.748734,22.626564,24.697792
201,Yotala,132.8106536865234,204.5148162841797,178.3946380615234,191.107177734375,187.9711761474609,382.1737365722656,410.3505249023438,361.7312622070313,437.8277587890625,141.02209,163.08598,188.48935,218.08087,252.86873,293.7836,340.90805,394.90247,457.24988,140.71472,162.96814,188.71382,218.58727,253.33217,293.74884,340.51422,394.55466,457.1217,143.7462,164.4921,185.86394,212.02252,248.02132,297.22452,348.71631,398.49652,452.92029
202,YamparÃ¡ez,47.35414123535156,62.64738082885742,72.86565399169922,89.76125335693359,77.71205139160156,116.0829010009766,148.6418304443359,155.01953125,168.0247192382813,50.814213,59.626701,69.918274,81.911148,95.892509,112.30553,131.45107,153.67043,179.52672,50.911907,59.647633,69.869484,81.823547,95.804207,112.18328,131.34154,153.72261,179.88628,50.040535,59.644333,70.466377,82.440445,95.928726,113.03813,132.78613,153.73199,176.57393
203,Tomina,41.31007766723633,53.83995819091797,77.85513305664063,70.41719818115234,66.888427734375,73.93070220947266,69.45547485351563,87.15414428710938,86.66688537597656,50.749802,54.996422,59.475975,64.042511,68.690811,73.48983,78.512032,83.855049,89.532646,51.218323,55.104153,59.253025,63.642132,68.284813,73.214485,78.467415,84.088249,90.103119,47.027565,54.57156,62.02597,67.488113,71.248894,74.477745,77.872673,82.177803,86.713493
204,OcurÃ­,9.055722236633301,7.943732261657715,6.89029598236084,9.903738021850586,10.66720390319824,17.76813125610352,33.30394744873047,36.50312042236328,43.44135284423828,6.0372696,7.5067925,9.3719368,11.802423,15.015869,19.296467,24.956009,32.3377,41.917751,5.8861227,7.4546208,9.4512625,12.010415,15.304673,19.555681,25.032,32.061329,41.070389,7.3064485,7.8207917,8.6638308,10.305827,13.165926,17.952868,25.10865,34.553745,46.962582
205,Tarabuco,86.67775726318359,87.71430969238281,79.22822570800781,92.28730773925781,83.30162811279297,106.3598403930664,106.5350570678711,98.85475921630859,97.49482727050781,83.58519,85.703735,87.908005,90.255348,92.713097,95.265572,97.790535,100.26302,102.7441,83.542793,85.726135,87.974762,90.304077,92.707085,95.180756,97.695641,100.24676,102.85057,84.409309,85.430046,86.830666,89.383179,92.611824,96.47995,99.251534,100.57982,101.30276
206,ZudaÃ±ez,28.47896385192871,30.30323791503906,73.35678863525391,108.548225402832,122.7247543334961,157.0567932128906,165.8577880859375,191.3479614257813,194.7100219726563,34.084805,45.077324,59.507858,77.966156,101.00796,129.34918,163.99025,206.56029,259.43576,35.076271,45.525074,59.055691,76.450279,98.666229,126.93448,162.85316,208.56151,266.88858,28.135056,41.984402,62.773037,89.43161,118.37418,146.40196,171.13707,193.42648,215.15405
207,Curva,.3277125954627991,2.124549388885498,3.286351680755615,1.829484462738037,5.630438804626465,8.610377311706543,10.91967487335205,7.070752620697021,5.382316589355469,.932172,1.3476354,1.9280068,2.7135735,3.7551274,5.0862575,6.7400408,8.7801895,11.352812,.98822451,1.371569,1.8983729,2.6159172,3.5877051,4.8915319,6.629518,8.9436512,12.041335,.62266535,1.2208298,2.1599984,3.4005241,5.0233107,6.6491847,7.6699629,7.815125,7.5442414
208,Pelechuco,33.79153442382813,43.0683479309082,30.66404724121094,33.25373077392578,30.6597785949707,72.35775756835938,66.87640380859375,59.1368293762207,62.29091262817383,31.297609,34.139656,37.268272,40.840805,44.979931,49.741165,54.969574,60.646374,66.862091,31.036345,34.06992,37.407997,41.114674,45.247971,49.850864,54.915501,60.471149,66.577667,33.599342,34.627968,35.720638,38.226215,42.923916,50.026318,56.720554,62.209259,67.377502
209,Palos Blancos,37.49056243896484,41.32221603393555,39.68631362915039,40.45566558837891,60.41025161743164,86.81995391845703,99.64131927490234,86.90206909179688,96.46726989746094,34.158283,39.312866,45.28743,52.293205,60.532078,70.069801,80.910698,93.167435,107.1682,34.098591,39.333569,45.382977,52.394043,60.525845,69.919876,80.721405,93.125511,107.40681,35.151215,39.041767,43.812195,50.647686,60.530231,72.405144,83.897446,93.826546,103.72072
210,Apolo,20.39220428466797,26.51461029052734,24.1229190826416,31.78486442565918,36.07888793945313,43.22282028198242,43.85459518432617,57.89575958251953,50.81366729736328,21.281693,24.171637,27.442293,31.157698,35.350704,40.055378,45.3092,51.184143,57.747005,21.342505,24.199314,27.435385,31.104259,35.256432,39.948486,45.244518,51.22448,57.975674,20.959024,23.989067,27.336922,31.378481,35.976498,40.941494,45.974464,51.085537,55.904167
211,Puerto Menor de Rurrenabaque,20.6394214630127,33.56669616699219,67.54299163818359,219.3456268310547,189.3296203613281,196.007568359375,244.7308959960938,270.2682495117188,372.2586669921875,31.277081,45.635048,66.307861,95.255035,134.34061,186.24577,255.02267,346.7048,470.24719,32.633064,46.260426,65.503487,92.464798,129.877,181.57607,252.9821,351.75781,488.76712,23.237656,41.560143,72.932671,119.08208,169.44647,217.02441,263.03467,312.03687,370.45612
212,San Buenaventura,4.382110595703125,19.98636436462402,18.24949645996094,73.9130859375,160.5144653320313,148.7118530273438,196.1259307861328,157.0045471191406,129.3335876464844,10.263574,16.679613,26.876835,42.654266,65.970413,98.930801,144.4005,206.77,293.66034,11.034102,17.092005,26.414715,40.650322,62.117252,94.125168,141.5762,211.83981,316.26712,6.362535,14.170473,29.732187,58.498295,99.357224,139.22557,166.09271,175.92479,177.18558
213,Santa Ana,148.7665557861328,170.9368133544922,112.9844741821289,143.3535308837891,152.360387802124,163.2064514160156,152.1752014160156,182.2509155273438,157.2648391723633,142.25969,144.29724,146.42932,148.97801,151.89548,155.07137,158.39249,161.81683,165.23358,141.60483,144.13577,146.72987,149.47125,152.35072,155.34164,158.41576,161.56149,164.75082,147.79327,145.28537,142.96992,144.70294,149.04536,154.35281,159.34639,164.04092,167.22307
214,San Borja,143.9946136474609,213.0978546142578,242.6446380615234,284.9134826660156,344.8963012695313,362.4034423828125,412.1216125488281,410.6441040039063,349.943603515625,181.26775,206.40749,234.49335,265.26205,298.29449,333.15005,369.73047,408.29767,449.75751,184.4615,207.58443,233.46111,262.25519,294.12167,329.24048,367.91409,410.5788,457.88348,161.19212,199.06165,241.43036,285.5296,327.19711,360.87784,383.75699,394.40793,397.2186
215,Reyes,20.70855522155762,23.80026817321777,43.88447570800781,152.474609375,170.4272308349609,167.1854095458984,155.4781799316406,160.3984375,161.3394775390625,27.785906,38.27298,52.563301,71.426048,95.123947,123.92335,158.54361,200.57585,252.61661,29.2076,38.960461,51.925362,69.000572,91.191315,119.7981,156.60033,204.07555,265.6124,20.058416,33.575191,56.488003,90.869415,127.6926,155.57085,170.80185,177.68477,181.4099
216,Puerto Gonzalo Moreno,17.15509414672852,28.35394477844238,18.77854537963867,19.34542274475098,18.44318008422852,24.93501281738281,20.8948974609375,13.97220325469971,15.00133800506592,21.913818,21.339777,20.729944,20.096212,19.430311,18.718515,17.940647,17.130713,16.343342,22.14356,21.407328,20.682392,19.970501,19.2687,18.572811,17.877522,17.190973,16.526815,20.442137,21.000641,20.977703,20.786482,20.477962,19.873188,18.511522,16.722363,15.091613
217,Puerto Siles,,,,,,,,,,51.738911,59.799362,69.115433,79.882843,92.32769,106.71151,123.33596,142.55032,164.75838,51.738911,59.799362,69.115433,79.882843,92.32769,106.71151,123.33596,142.55032,164.75838,51.738911,59.799362,69.115433,79.882843,92.32769,106.71151,123.33596,142.55032,164.75838
218,ExaltaciÃ³n,,,,,,1.066362142562866,2.239864587783813,2.850208044052124,,.030863186,.060339883,.11777068,.22886947,.44157499,.84386367,1.5958134,2.9904842,5.5799475,.031590085,.060866807,.11722016,.22547249,.43282443,.8286854,1.5820981,3.0131657,5.7321196,.026770147,.056738485,.1197544,.249253,.50338298,.96582955,1.7261243,2.8623245,4.5735192
219,Riberalta,687.2897033691406,763.8504333496094,794.0871276855469,848.3487548828125,1236.276977539063,2117.025634765625,1479.869873046875,1424.897583007813,1485.10693359375,691.04791,783.85034,889.06628,1008.0361,1140.8567,1284.7687,1436.2487,1598.0424,1774.8942,697.90668,787.39569,888.32556,1002.0399,1129.6921,1271.8804,1429.1819,1603.9237,1799.1691,658.21381,756.87439,876.36511,1030.3656,1221.0482,1403.4357,1508.4003,1561.0447,1596.8784
220,Porvenir,69.93923187255859,78.47193145751953,79.40895843505859,102.0654602050781,68.84107971191406,73.11459350585938,85.05449676513672,85.99488830566406,106.3211975097656,73.504547,75.600975,77.718498,79.845825,81.98774,84.357002,87.039101,90.00264,93.189827,73.329926,75.478508,77.681007,79.936493,82.248993,84.673759,87.234718,89.924393,92.728836,73.817436,76.681747,78.972206,80.2342,80.091393,81.30394,84.796913,90.251389,97.411324
221,Bella Flor,35.04272079467773,32.36980819702148,46.1382332444191,47.39874291419983,74.30632209777832,76.37734985351563,128.9442291259766,120.9408264160156,80.65374183654785,32.784477,38.857082,46.085171,54.630817,64.654831,76.196396,89.315353,104.01035,120.6364,33.076099,39.028217,46.058193,54.344604,64.090042,75.495499,88.801849,104.27493,122.31665,31.507843,37.494289,45.383759,55.513783,68.357788,82.300781,95.364288,103.4388,107.20316
222,San Pedro,11.3004903793335,7.683633327484131,12.82679653167725,6.742112636566162,22.26898956298828,26.02499771118164,20.3708610534668,10.51809215545654,12.73650932312012,10.048887,10.819012,11.661828,12.556786,13.488434,14.346674,15.07165,15.692466,16.298609,10.221922,10.909462,11.646157,12.427929,13.252141,14.093303,14.938653,15.797243,16.693872,9.2779036,10.101754,11.35134,13.00445,15.300791,16.766628,16.477871,15.005276,13.532396
223,Puerto Rico,,,11.57919311523438,17.44638824462891,12.11553478240967,18.03030014038086,24.7955493927002,20.52974700927734,29.42598152160645,6.5280943,8.0283756,9.8491125,12.018046,14.567293,17.582975,21.146305,25.361389,30.406746,6.6264272,8.0607281,9.7990637,11.895286,14.414203,17.445877,21.093737,25.484846,30.786537,5.8290486,7.8490582,10.345749,13.022321,15.548266,18.329422,21.338434,24.471029,28.24765
224,Santa Rosa,12.96245384216309,7.613614082336426,15.78370094299316,16.5980167388916,28.1292667388916,38.04085540771484,39.74771118164063,37.54711532592773,31.14808654785156,10.460496,12.676892,15.395904,18.682989,22.592323,27.118183,32.255829,38.083504,44.800983,10.605787,12.767768,15.378178,18.516924,22.273689,26.738728,32.020931,38.271446,45.698112,9.8278322,11.905023,15.074409,19.416048,24.938023,30.536236,34.742687,37.077759,38.28495
225,Ingavi,,,,,,,,.1356390565633774,,89.393578,76.616837,65.308121,54.926815,45.244949,36.370319,28.630766,22.388393,17.899973,94.172935,77.893913,64.332413,52.93819,43.317295,35.212212,28.462629,22.962505,18.626415,61.793465,68.238594,73.244797,72.722778,62.974503,45.523945,27.955109,17.005541,15.154119
226,GuayaramerÃ­n,240.7255936861038,352.2381153702736,299.8439890742302,258.747841835022,189.7698713541031,335.506591796875,397.6219787597656,472.427978515625,472.0548354387283,245.30437,260.55997,276.71207,294.6416,315.70541,341.19623,370.90369,404.37219,441.15936,241.52293,258.96213,277.65842,297.92886,320.22476,344.9838,372.25168,402.00516,434.22705,270.05417,273.93881,272.81409,272.62943,283.67096,316.23395,364.44434,422.93622,488.18481
227,Villa Nueva,,,3.361013650894165,,,5.765500545501709,8.781180381774902,5.507652282714844,5.634234428405762,2.5862029,2.9831808,3.4377353,3.9514205,4.5220556,5.1441517,5.8110318,6.5195208,7.2955103,2.6249263,3.0002253,3.4282148,3.9144049,4.4640727,5.0825191,5.7757001,6.5515261,7.4264293,2.3671935,2.8645391,3.4612598,4.1566029,4.9146218,5.6383128,6.1655512,6.335258,6.3812513
228,Santos Mercado,,,,,,,,,,51.738911,59.799362,69.115433,79.882843,92.32769,106.71151,123.33596,142.55032,164.75838,51.738911,59.799362,69.115433,79.882843,92.32769,106.71151,123.33596,142.55032,164.75838,51.738911,59.799362,69.115433,79.882843,92.32769,106.71151,123.33596,142.55032,164.75838
229,Nueva Esperanza,61.55467224121094,47.27072906494141,15.79130935668945,25.7697868347168,6.157341003417969,8.885169982910156,24.27956390380859,24.2713623046875,8.481838226318359,39.659008,32.153557,26.183321,21.592972,18.091707,15.476723,13.439615,11.712921,10.189375,37.965214,31.710598,26.518452,22.252245,18.753323,15.893351,13.52481,11.522293,9.8127174,53.930534,35.362572,23.683235,17.33334,13.901455,13.053381,13.45965,13.440795,12.598624
230,Santiago de Huata,97.7359619140625,124.8259429931641,134.7401123046875,121.2157745361328,137.6725616455078,169.3046417236328,161.6059722900391,162.24658203125,182.2028656005859,107.81032,115.56789,123.76225,132.3795,141.51897,151.16916,161.26593,171.91768,183.26216,108.13612,115.64418,123.6424,132.15245,141.22505,150.88686,161.15308,172.08499,183.75462,105.34464,115.40444,124.91721,133.67732,143.22894,153.19576,162.05405,170.67613,180.09225
231,Puerto PÃ©rez,13.84948348999023,21.59686851501465,21.97232818603516,28.54636192321777,49.56875610351563,66.38697052001953,92.13214111328125,103.7458419799805,113.9408874511719,14.363513,19.075439,25.323832,33.636211,44.6758,59.207386,78.20266,102.94595,135.28558,14.421491,19.112915,25.327888,33.567318,44.484909,58.91787,77.964073,103.077,136.21797,14.134679,18.812435,24.95677,33.627167,45.948952,61.927975,81.046768,102.53365,127.41719
232,Chuquihuta Ayllu Jucumani,7.978558540344238,13.39360904693604,9.322944641113281,11.29170322418213,10.02756690979004,18.88779830932617,20.65361976623535,23.55747985839844,29.0551643371582,8.1583824,9.3785887,10.778909,12.426981,14.398952,16.783234,19.626043,22.990465,26.951937,8.0638733,9.3380699,10.813318,12.532261,14.544111,16.905899,19.669138,22.895506,26.656845,8.8110237,9.7137613,10.540287,11.663963,13.374152,16.060373,19.496019,23.699459,28.842939
233,Bolpebra,8.352433204650879,9.506400108337402,7.891216278076172,7.733123779296875,10.5507984161377,19.59610557556152,21.53461456298828,16.2971305847168,23.283935546875,7.1871314,8.2180347,9.4109325,10.825184,12.522632,14.536928,16.868729,19.549564,22.662542,7.118474,8.200717,9.4512806,10.905281,12.601677,14.575743,16.858372,19.492895,22.54093,7.8030233,8.3158026,8.9592905,10.078506,11.980603,14.598864,17.333439,19.980217,23.065836
234,Filadelfia,8.46510910987854,12.0585606098175,12.38453245162964,17.02424240112305,21.87083911895752,22.7833309173584,30.5770378112793,25.6342945098877,20.27702283859253,10.204799,11.834274,13.698338,15.799805,18.110281,20.589464,23.215948,25.987539,28.986219,10.406268,11.918359,13.643085,15.601768,17.81078,20.287003,23.055807,26.151527,29.63475,9.0344687,11.272137,13.918302,17.013975,20.216932,22.930119,24.68503,25.055834,24.649837
235,Alto Beni,4.283973217010498,7.27497673034668,3.653873443603516,2.683000087738037,5.871190071105957,16.53133392333984,15.96811389923096,10.08389663696289,10.09085845947266,3.9162309,4.517159,5.2149749,6.0602169,7.1037579,8.3488665,9.7600975,11.336627,13.133145,3.884191,4.5139551,5.2471123,6.1096177,7.1296911,8.3258324,9.7098522,11.305727,13.155132,4.2966242,4.5355525,4.7855115,5.4406233,6.8813124,8.9279194,10.680961,11.689175,12.380729
236,Caranavi,114.1018753051758,112.6656951904297,148.6625366210938,152.3666381835938,255.1870880126953,280.8384094238281,281.1999816894531,273.7257080078125,228.2911987304688,115.91447,132.51237,151.46268,172.78818,196.34776,221.535,248.02794,276.03784,306.30984,117.61753,133.3239,151.1161,171.18506,193.70338,218.75993,246.5441,277.41489,311.90775,106.84796,126.42779,151.17607,181.2356,215.53398,244.69968,262.22067,268.07578,267.24057
237,Huarina,84.28466796875,95.82962036132813,105.8927688598633,120.2052917480469,142.2200622558594,155.9419403076172,145.4260559082031,150.0652770996094,155.7595062255859,90.694878,98.846489,107.6521,117.03391,126.85413,136.96019,147.32185,158.1163,169.55736,91.493942,99.155983,107.43733,116.35284,125.90463,136.09512,146.96207,158.60017,171.11977,85.731041,96.688301,108.7496,121.47779,133.6378,143.3317,149.85663,154.78561,159.30263
238,Bolivar,17.44373321533203,18.2394962310791,21.98628044128418,23.68367385864258,29.0053882598877,54.99870300292969,59.10375213623047,61.45116806030273,59.46781921386719,15.81853,19.094114,23.070501,27.916798,33.833103,41.00034,49.526459,59.621357,71.640121,15.821366,19.116854,23.104408,27.934055,33.7859,40.862156,49.379501,59.619877,71.949738,16.064571,18.868961,22.456949,27.292429,34.018623,42.698547,51.652733,60.021732,68.229485
239,Chua Cocani,15.41854286193848,20.95827865600586,58.81283950805664,101.8547973632813,113.0288619995117,129.3478546142578,137.9861450195313,153.53857421875,165.4247894287109,22.838587,31.770895,44.023453,60.272514,81.110947,107.29746,139.99513,181.10359,233.4767,23.84396,32.220535,43.492477,58.51704,78.365265,104.45469,138.70183,183.74025,243.16942,16.963621,28.8458,48.307072,74.553925,102.40095,127.06698,146.90714,163.66466,179.90274
240,Humanata,9.422031402587891,12.1335563659668,7.184233665466309,7.177459716796875,15.12588405609131,20.31136322021484,19.43848991394043,10.67008590698242,13.00213432312012,9.1138058,9.7509241,10.436064,11.201218,12.042162,12.89417,13.704479,14.474842,15.264005,9.1579266,9.7849064,10.455549,11.179746,11.958299,12.777195,13.625766,14.507042,15.438719,9.0881157,9.4778166,9.9414425,10.974116,12.664011,14.179152,14.707808,14.294858,13.767015
241,Villa Vaca GuzmÃ¡n,83.55128479003906,144.0860290527344,197.3418579101563,180.1234588623047,135.5488128662109,182.0425720214844,219.4054412841797,349.0728759765625,668.7138671875,97.25872,116.12868,138.44914,164.91463,197.08842,237.51738,289.02652,354.65463,437.03882,95.905861,115.27179,138.50038,166.38823,200.08409,241.14961,291.39563,352.88812,427.83514,103.13462,123.74998,143.56673,159.53981,177.02681,208.46924,265.34201,363.77969,519.32422
242,Batallas,114.2692565917969,198.0626220703125,247.7472839355469,359.1322021484375,430.2409973144531,535.1112670898438,514.5861206054688,524.5003051757813,530.7377319335938,159.80324,196.52798,240.88391,293.29929,353.69943,422.04254,498.77618,585.79272,686.22485,164.11259,198.22508,239.21182,288.15076,346.18939,414.71396,495.49915,591.00684,704.42499,133.32924,185.86713,252.79109,330.59528,408.41916,474.50162,520.42487,551.4256,576.57996
243,Padilla,50.34709930419922,55.18845367431641,60.38628768920898,63.43157196044922,86.09966278076172,106.1856994628906,102.092658996582,104.0210113525391,104.6248779296875,50.601727,56.535965,63.163006,70.542763,78.699295,87.545914,97.018234,107.2185,118.34506,50.888802,56.679569,63.127716,70.300858,78.263687,87.06002,96.74733,107.43344,119.26096,49.174511,55.440983,62.742271,71.490242,81.762077,91.796341,99.772354,105.96593,111.41711
244,Mojocoya,21.63008308410645,22.1395206451416,20.57212448120117,28.90352821350098,24.39181900024414,27.3353385925293,26.53148651123047,29.72751617431641,20.95211219787598,22.322727,22.928019,23.542313,24.149378,24.698029,25.178141,25.576639,25.901682,26.172636,22.499781,23.000071,23.509243,24.022583,24.527056,25.01997,25.498219,25.964205,26.423431,21.311346,22.39497,23.589643,24.920572,25.845472,26.377005,26.307869,25.612324,24.343706
245,PucarÃ¡,5.250601291656494,5.761476039886475,4.251592636108398,3.852330207824707,1.517711639404297,,9.984261512756348,8.555773735046387,10.74490070343018,3.7623289,3.9711328,4.2055149,4.5002351,4.9008756,5.462235,6.1925578,7.0737081,8.1030731,3.5895429,3.9063797,4.2552223,4.6485553,5.1026497,5.6361785,6.2545867,6.9558301,7.7420411,5.1353631,4.4753261,3.9139943,3.5896628,3.655683,4.4270821,5.9315414,8.0139484,10.81602
