asdf_id,worldpop_pop_count_1km_mosaic.2000.count,worldpop_pop_count_1km_mosaic.2000.sum,worldpop_pop_count_1km_mosaic.2001.count,worldpop_pop_count_1km_mosaic.2001.sum,worldpop_pop_count_1km_mosaic.2003.count,worldpop_pop_count_1km_mosaic.2003.sum,worldpop_pop_count_1km_mosaic.2002.count,worldpop_pop_count_1km_mosaic.2002.sum,worldpop_pop_count_1km_mosaic.2005.count,worldpop_pop_count_1km_mosaic.2005.sum,worldpop_pop_count_1km_mosaic.2004.count,worldpop_pop_count_1km_mosaic.2004.sum,worldpop_pop_count_1km_mosaic.2006.count,worldpop_pop_count_1km_mosaic.2006.sum,worldpop_pop_count_1km_mosaic.2008.count,worldpop_pop_count_1km_mosaic.2008.sum,worldpop_pop_count_1km_mosaic.2007.count,worldpop_pop_count_1km_mosaic.2007.sum,worldpop_pop_count_1km_mosaic.2009.count,worldpop_pop_count_1km_mosaic.2009.sum,worldpop_pop_count_1km_mosaic.2010.count,worldpop_pop_count_1km_mosaic.2010.sum,worldpop_pop_count_1km_mosaic.2011.count,worldpop_pop_count_1km_mosaic.2011.sum,worldpop_pop_count_1km_mosaic.2012.count,worldpop_pop_count_1km_mosaic.2012.sum,worldpop_pop_count_1km_mosaic.2013.count,worldpop_pop_count_1km_mosaic.2013.sum,worldpop_pop_count_1km_mosaic.2014.count,worldpop_pop_count_1km_mosaic.2014.sum,worldpop_pop_count_1km_mosaic.2015.count,worldpop_pop_count_1km_mosaic.2015.sum,worldpop_pop_count_1km_mosaic.2016.count,worldpop_pop_count_1km_mosaic.2016.sum,worldpop_pop_count_1km_mosaic.2017.count,worldpop_pop_count_1km_mosaic.2017.sum,worldpop_pop_count_1km_mosaic.2018.count,worldpop_pop_count_1km_mosaic.2018.sum,worldpop_pop_count_1km_mosaic.2019.count,worldpop_pop_count_1km_mosaic.2019.sum,worldpop_pop_count_1km_mosaic.2020.count,worldpop_pop_count_1km_mosaic.2020.sum,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
117,407.520019531,4546.59277344,407.520019531,4561.65332031,407.520019531,4588.07714844,407.520019531,4622.22167969,407.520019531,4789.31201172,407.520019531,4653.41943359,407.520019531,4829.64941406,407.520019531,4884.31152344,407.520019531,4825.35742188,407.520019531,5156.91845703,407.520019531,5076.76806641,407.520019531,5369.72070312,407.520019531,5301.89208984,407.520019531,5319.81591797,407.520019531,5363.91015625,407.520019531,5355.73388672,407.520019531,5468.30566406,407.520019531,5594.38476562,407.520019531,5643.18847656,407.520019531,5716.51367188,407.520019531,5786.03613281,ADM3,117,117,BOL,BOL-ADM3-33444609B61739549,Machacamarca,ADM3
118,482.369995117,4738.25585938,482.369995117,4653.81835938,482.369995117,4529.93359375,482.369995117,4605.69335938,482.369995117,4433.66455078,482.369995117,4527.54833984,482.369995117,4381.01660156,482.369995117,4287.50585938,482.369995117,4360.34619141,482.369995117,4206.90380859,482.369995117,4192.81103516,482.369995117,4131.28027344,482.369995117,4029.81103516,482.369995117,4012.42578125,482.369995117,3966.91699219,482.369995117,4002.14257812,482.369995117,3986.06591797,482.369995117,3885.25878906,482.369995117,3869.90917969,482.369995117,3813.10620117,482.369995117,3774.17041016,ADM3,118,118,BOL,BOL-ADM3-33444609B79352083,Arampampa,ADM3
119,246.100006104,4610.96582031,246.100006104,4596.10107422,246.100006104,4514.84716797,246.100006104,4554.24316406,246.100006104,4448.83691406,246.100006104,4486.22265625,246.100006104,4428.73828125,246.100006104,4378.67871094,246.100006104,4403.5234375,246.100006104,4398.26367188,246.100006104,4374.07226562,246.100006104,4363.94238281,246.100006104,4283.04394531,246.100006104,4290.60058594,246.100006104,4255.26611328,246.100006104,4229.98876953,246.100006104,4214.91455078,246.100006104,4137.671875,246.100006104,4143.36865234,246.100006104,4114.23583984,246.100006104,4097.29443359,ADM3,119,119,BOL,BOL-ADM3-33444609B67664908,Sacabamba,ADM3
120,832.369995117,9473.69726562,832.369995117,9373.84570312,832.369995117,8953.93164062,832.369995117,9092.46289062,832.369995117,8617.58789062,832.369995117,8720.51855469,832.369995117,8440.28808594,832.369995117,8087.10302734,832.369995117,8227.98730469,832.369995117,7924.609375,832.369995117,7684.77587891,832.369995117,7642.92675781,832.369995117,7577.39501953,832.369995117,7417.83984375,832.369995117,7187.86474609,832.369995117,6966.91503906,832.369995117,6859.24609375,832.369995117,6801.23046875,832.369995117,6618.98046875,832.369995117,6520.30859375,832.369995117,6396.9296875,ADM3,120,120,BOL,BOL-ADM3-33444609B24659770,Anzaldo,ADM3
121,78.9700012207,5775.87646484,78.9700012207,5713.81933594,78.9700012207,5614.50390625,78.9700012207,5768.63818359,78.9700012207,5863.67675781,78.9700012207,5744.92578125,78.9700012207,5841.3359375,78.9700012207,5870.88085938,78.9700012207,5852.41162109,78.9700012207,5935.84375,78.9700012207,5983.6875,78.9700012207,6004.66748047,78.9700012207,6015.71972656,78.9700012207,6030.88427734,78.9700012207,6035.57763672,78.9700012207,6000.36181641,78.9700012207,6188.69677734,78.9700012207,6224.72265625,78.9700012207,6242.86181641,78.9700012207,6277.27392578,78.9700012207,6321.29833984,ADM3,121,121,BOL,BOL-ADM3-33444609B17865743,Toco,ADM3
122,92.1999969482,2095.11572266,92.1999969482,2123.71044922,92.1999969482,2328.28735352,92.1999969482,2200.49707031,92.1999969482,2426.59008789,92.1999969482,2387.14355469,92.1999969482,2499.49169922,92.1999969482,2592.41113281,92.1999969482,2509.29443359,92.1999969482,2625.37890625,92.1999969482,2643.14648438,92.1999969482,2737.54638672,92.1999969482,2849.74707031,92.1999969482,2896.57861328,92.1999969482,3014.81396484,92.1999969482,3048.52783203,92.1999969482,3248.04394531,92.1999969482,3345.64477539,92.1999969482,3447.61108398,92.1999969482,3548.98144531,92.1999969482,3640.1237793,ADM3,122,122,BOL,BOL-ADM3-33444609B84509711,Villa Gualberto Villarroel,ADM3
123,26.3099994659,1390.83239746,26.3099994659,1430.80834961,26.3099994659,1510.45324707,26.3099994659,1474.04077148,26.3099994659,1588.6998291,26.3099994659,1505.22338867,26.3099994659,1564.93164062,26.3099994659,1663.7746582,26.3099994659,1703.99768066,26.3099994659,1682.16040039,26.3099994659,1831.91918945,26.3099994659,1796.49755859,26.3099994659,1725.89038086,26.3099994659,1781.16760254,26.3099994659,1748.50341797,26.3099994659,1856.17456055,26.3099994659,1786.96887207,26.3099994659,1859.77539062,26.3099994659,1847.59765625,26.3099994659,1900.32751465,26.3099994659,1931.08862305,ADM3,123,123,BOL,BOL-ADM3-33444609B63808862,Tacachi,ADM3
124,71.1100006104,18910.3789062,71.1100006104,19158.4296875,71.1100006104,19741.5585938,71.1100006104,19392.65625,71.1100006104,19742.9355469,71.1100006104,20110.71875,71.1100006104,20144.4824219,71.1100006104,20498.1757812,71.1100006104,20373.1503906,71.1100006104,20775.8789062,71.1100006104,20863.4453125,71.1100006104,21047.1875,71.1100006104,21223.46875,71.1100006104,21580.5332031,71.1100006104,21844.1933594,71.1100006104,22291.0390625,71.1100006104,21946.5,71.1100006104,22108.9140625,71.1100006104,22429.5839844,71.1100006104,22653.6601562,71.1100006104,22819.8632812,ADM3,124,124,BOL,BOL-ADM3-33444609B45712919,Cliza,ADM3
125,729.66003418,11814.9042969,729.66003418,11638.7255859,729.66003418,11415.2597656,729.66003418,11507.1015625,729.66003418,11098.8496094,729.66003418,11353.2832031,729.66003418,11057.2119141,729.66003418,10839.7792969,729.66003418,10933.7041016,729.66003418,10697.1533203,729.66003418,10585.1279297,729.66003418,10410.421875,729.66003418,10122.4707031,729.66003418,10007.6552734,729.66003418,9969.9765625,729.66003418,9871.34960938,729.66003418,9692.93359375,729.66003418,9611.19335938,729.66003418,9437.07226562,729.66003418,9330.52539062,729.66003418,9196.10839844,ADM3,125,125,BOL,BOL-ADM3-33444609B71410216,Tacopaya,ADM3
126,1300.35998535,inf,1208.22998047,5047.4296875,1208.22998047,5364.13964844,1208.22998047,5249.01464844,1208.22998047,5853.00878906,1208.22998047,5659.30126953,1208.22998047,5973.796875,1208.22998047,6373.18457031,1208.22998047,6234.51171875,1208.22998047,6948.61865234,1208.22998047,7131.12011719,1208.22998047,7415.32324219,1208.22998047,7638.14550781,1208.22998047,7861.18554688,1208.22998047,8018.03369141,1208.22998047,8274.65039062,1208.22998047,8548.34863281,1208.22998047,8896.12109375,1208.22998047,9205.31054688,1208.22998047,9550.83984375,1208.22998047,9932.65820312,ADM3,126,126,BOL,BOL-ADM3-33444609B34376575,El Choro,ADM3
127,3781.70019531,inf,3575.0,8941.54003906,3575.0,10092.328125,3575.0,9298.52636719,3575.0,10345.6347656,3575.0,11054.0839844,3575.0,11077.0146484,3575.0,11703.3945312,3575.0,11329.1953125,3575.0,11993.1357422,3575.0,12041.4980469,3575.0,11704.2324219,3575.0,11698.4892578,3575.0,12260.5664062,3575.0,12334.2070312,3575.0,12359.5761719,3575.0,12526.5664062,3575.0,12801.9091797,3575.0,13129.8447266,3575.0,13480.2998047,3575.0,13760.5996094,ADM3,127,127,BOL,BOL-ADM3-33444609B90107878,Toledo,ADM3
128,373.349975586,6966.87597656,373.349975586,6860.13183594,373.349975586,6633.71484375,373.349975586,6870.31738281,373.349975586,7075.85253906,373.349975586,6765.28613281,373.349975586,6981.23046875,373.349975586,6929.49755859,373.349975586,7104.71679688,373.349975586,7069.82763672,373.349975586,7026.39599609,373.349975586,7329.93066406,373.349975586,7043.47900391,373.349975586,6996.28173828,373.349975586,7001.79980469,373.349975586,6926.63916016,373.349975586,7054.38867188,373.349975586,7160.49755859,373.349975586,7186.26367188,373.349975586,7202.49658203,373.349975586,7218.12792969,ADM3,128,128,BOL,BOL-ADM3-33444609B16998103,Santivañez,ADM3
129,1809.83996582,17113.9570312,1809.83996582,16969.2792969,1809.83996582,16215.5556641,1809.83996582,17097.5390625,1809.83996582,16753.9765625,1809.83996582,16421.8007812,1809.83996582,16429.5429688,1809.83996582,15784.1162109,1809.83996582,16453.8691406,1809.83996582,15744.3066406,1809.83996582,15943.4541016,1809.83996582,15996.8339844,1809.83996582,15862.0664062,1809.83996582,15729.3261719,1809.83996582,15603.6181641,1809.83996582,15268.5957031,1809.83996582,15613.0429688,1809.83996582,15584.2402344,1809.83996582,15617.6611328,1809.83996582,15617.1035156,1809.83996582,15611.8564453,ADM3,129,129,BOL,BOL-ADM3-33444609B37510264,Paria,ADM3
130,134.11000061,2353.54833984,134.11000061,2540.19775391,134.11000061,2797.73681641,134.11000061,2653.88330078,134.11000061,3032.46435547,134.11000061,2942.29833984,134.11000061,3532.06884766,134.11000061,3653.5546875,134.11000061,3567.41210938,134.11000061,3830.49707031,134.11000061,4330.06835938,134.11000061,4359.94287109,134.11000061,4369.14404297,134.11000061,4691.68359375,134.11000061,4927.85449219,134.11000061,5263.65234375,134.11000061,5482.78515625,134.11000061,5664.31347656,134.11000061,6017.01171875,134.11000061,6325.29589844,134.11000061,6635.99316406,ADM3,130,130,BOL,BOL-ADM3-33444609B66068349,Collana,ADM3
131,90.5599975586,5514.90234375,90.5599975586,5443.20751953,90.5599975586,5540.07275391,90.5599975586,5524.31640625,90.5599975586,5619.45507812,90.5599975586,5454.48730469,90.5599975586,5608.27050781,90.5599975586,5834.88671875,90.5599975586,5752.54443359,90.5599975586,5826.66455078,90.5599975586,6042.73046875,90.5599975586,6034.52441406,90.5599975586,6308.92626953,90.5599975586,6396.60351562,90.5599975586,6398.46875,90.5599975586,6362.27392578,90.5599975586,6626.39990234,90.5599975586,6671.76171875,90.5599975586,6746.08837891,90.5599975586,6819.2734375,90.5599975586,6943.09472656,ADM3,131,131,BOL,BOL-ADM3-33444609B94491619,Tolata,ADM3
132,543.920043945,21689.8066406,543.920043945,23115.2421875,543.920043945,26103.8828125,543.920043945,24480.7460938,543.920043945,29791.0253906,543.920043945,27779.2207031,543.920043945,31636.328125,543.920043945,35770.8984375,543.920043945,33711.8476562,543.920043945,38276.5546875,543.920043945,40982.25,543.920043945,43598.0859375,543.920043945,46686.8789062,543.920043945,49575.96875,543.920043945,52996.3359375,543.920043945,56587.046875,543.920043945,60379.3867188,543.920043945,64507.3984375,543.920043945,68720.5546875,543.920043945,73333.328125,543.920043945,78216.859375,ADM3,132,132,BOL,BOL-ADM3-33444609B30727604,Cobija,ADM3
133,456.260009766,5642.41845703,456.260009766,5623.04394531,456.260009766,5580.59570312,456.260009766,5606.04394531,456.260009766,5606.20996094,456.260009766,5545.21777344,456.260009766,5596.95849609,456.260009766,5554.38623047,456.260009766,5555.82617188,456.260009766,5557.96289062,456.260009766,5598.02539062,456.260009766,5583.90332031,456.260009766,5525.47509766,456.260009766,5528.85546875,456.260009766,5525.32519531,456.260009766,5555.61816406,456.260009766,5535.00292969,456.260009766,5537.41210938,456.260009766,5550.93164062,456.260009766,5527.33105469,456.260009766,5534.4375,ADM3,133,133,BOL,BOL-ADM3-33444609B21077453,Eucaliptus,ADM3
134,1471.85009766,7966.26220703,1471.85009766,7917.16992188,1471.85009766,7774.76904297,1471.85009766,7836.00683594,1471.85009766,7625.16748047,1471.85009766,7674.15820312,1471.85009766,7541.30126953,1471.85009766,7387.79101562,1471.85009766,7479.67871094,1471.85009766,7316.20019531,1471.85009766,7241.70703125,1471.85009766,7172.06835938,1471.85009766,7135.25585938,1471.85009766,7079.34863281,1471.85009766,7021.62109375,1471.85009766,6952.78125,1471.85009766,6885.45410156,1471.85009766,6810.31152344,1471.85009766,6758.24511719,1471.85009766,6700.61328125,1471.85009766,6647.05957031,ADM3,134,134,BOL,BOL-ADM3-33444609B28630051,Santiago de Callapa,ADM3
135,358.239990234,489248.25,358.239990234,498659.34375,358.239990234,517318.5625,358.239990234,508115.125,358.239990234,537242.625,358.239990234,526920.3125,358.239990234,546625.625,358.239990234,567725.75,358.239990234,556320.5,358.239990234,577859.25,358.239990234,589562.375,358.239990234,599886.375,358.239990234,614411.0,358.239990234,626420.5,358.239990234,637494.5,358.239990234,650430.625,358.239990234,661788.375,358.239990234,673213.6875,358.239990234,685848.8125,358.239990234,698673.0,358.239990234,711325.125,ADM3,135,135,BOL,BOL-ADM3-33444609B41741681,Cochabamba,ADM3
136,2936.07983398,22948.1328125,2936.07983398,22748.9140625,2936.07983398,21950.3652344,2936.07983398,22747.2226562,2936.07983398,23560.3164062,2936.07983398,21765.6386719,2936.07983398,23598.5605469,2936.07983398,23229.8769531,2936.07983398,23833.5625,2936.07983398,23231.8535156,2936.07983398,24251.453125,2936.07983398,24823.6425781,2936.07983398,25121.7070312,2936.07983398,24917.4570312,2936.07983398,25516.8457031,2936.07983398,25699.3359375,2936.07983398,26977.1347656,2936.07983398,27313.0976562,2936.07983398,27758.9492188,2936.07983398,28007.7695312,2936.07983398,28510.2832031,ADM3,136,136,BOL,BOL-ADM3-33444609B22900187,Caracollo,ADM3
137,649.819946289,1699.68640137,649.819946289,1793.79052734,649.819946289,1961.01806641,649.819946289,1873.43994141,649.819946289,2139.50341797,649.819946289,2044.10375977,649.819946289,2230.55712891,649.819946289,2430.10229492,649.819946289,2325.20922852,649.819946289,2545.97998047,649.819946289,2645.98193359,649.819946289,2773.86669922,649.819946289,2911.20776367,649.819946289,3030.71289062,649.819946289,3175.91333008,649.819946289,3325.74243164,649.819946289,3462.64648438,649.819946289,3622.78515625,649.819946289,3794.35742188,649.819946289,3975.60888672,649.819946289,4155.9765625,ADM3,137,137,BOL,BOL-ADM3-33444609B21007182,Catacora,ADM3
138,738.020019531,7855.49707031,738.020019531,7813.81689453,738.020019531,7710.38623047,738.020019531,7759.40332031,738.020019531,7623.41699219,738.020019531,7651.53662109,738.020019531,7555.296875,738.020019531,7488.70849609,738.020019531,7523.12988281,738.020019531,7426.51464844,738.020019531,7364.828125,738.020019531,7329.15576172,738.020019531,7309.17822266,738.020019531,7240.23632812,738.020019531,7218.390625,738.020019531,7138.98144531,738.020019531,7106.60058594,738.020019531,7071.62255859,738.020019531,7023.85742188,738.020019531,6983.41357422,738.020019531,6939.04150391,ADM3,138,138,BOL,BOL-ADM3-33444609B25632649,Yaco,ADM3
139,4815.77050781,8586.09667969,4815.77050781,8682.52636719,4815.77050781,8846.95996094,4815.77050781,8753.078125,4815.77050781,9036.4609375,4815.77050781,8945.18847656,4815.77050781,9127.56835938,4815.77050781,9312.20507812,4815.77050781,9216.11816406,4815.77050781,9404.77734375,4815.77050781,9502.03417969,4815.77050781,9593.6015625,4815.77050781,9674.30761719,4815.77050781,9768.7421875,4815.77050781,9879.22753906,4815.77050781,9988.88183594,4815.77050781,10085.4335938,4815.77050781,10186.7470703,4815.77050781,10281.7236328,4815.77050781,10389.7402344,4815.77050781,10488.4785156,ADM3,139,139,BOL,BOL-ADM3-33444609B93045845,Calacoto,ADM3
140,256.730010986,11587.3691406,256.730010986,11365.1582031,256.730010986,11079.7998047,256.730010986,11291.2451172,256.730010986,10604.7587891,256.730010986,10843.1269531,256.730010986,10471.8359375,256.730010986,10190.984375,256.730010986,10316.9345703,256.730010986,10078.9755859,256.730010986,9893.82226562,256.730010986,9755.42578125,256.730010986,9494.06640625,256.730010986,9332.82617188,256.730010986,9251.37304688,256.730010986,9072.60839844,256.730010986,8981.95117188,256.730010986,8828.70996094,256.730010986,8702.23730469,256.730010986,8566.22070312,256.730010986,8459.00585938,ADM3,140,140,BOL,BOL-ADM3-33444609B26131324,Arani,ADM3
141,108.669998169,24601.875,108.669998169,24815.5078125,108.669998169,25618.9609375,108.669998169,25147.1308594,108.669998169,25584.0546875,108.669998169,25954.8554688,108.669998169,26070.6171875,108.669998169,26736.3476562,108.669998169,26377.1054688,108.669998169,27091.0644531,108.669998169,27244.1914062,108.669998169,27481.8984375,108.669998169,27142.09375,108.669998169,27539.6015625,108.669998169,28000.9785156,108.669998169,28585.7167969,108.669998169,28574.3632812,108.669998169,28682.9570312,108.669998169,29033.5703125,108.669998169,29251.1054688,108.669998169,29564.2539062,ADM3,141,141,BOL,BOL-ADM3-33444609B3757470,Punata,ADM3
142,2144.76000977,26275.6738281,2144.76000977,26482.8359375,2144.76000977,27160.0742188,2144.76000977,26808.3496094,2144.76000977,28231.4140625,2144.76000977,27842.6757812,2144.76000977,28767.2109375,2144.76000977,29522.5273438,2144.76000977,29284.4257812,2144.76000977,29781.5976562,2144.76000977,30439.9121094,2144.76000977,30684.1132812,2144.76000977,30730.8632812,2144.76000977,31298.53125,2144.76000977,31869.7265625,2144.76000977,32448.6210938,2144.76000977,32729.2890625,2144.76000977,33048.84375,2144.76000977,33590.0976562,2144.76000977,34044.8671875,2144.76000977,34551.109375,ADM3,142,142,BOL,BOL-ADM3-33444609B21151286,Sicasica,ADM3
143,691.170043945,19466.3867188,691.170043945,19613.7519531,691.170043945,20050.4921875,691.170043945,19897.1953125,691.170043945,20389.0859375,691.170043945,19986.5800781,691.170043945,20641.3671875,691.170043945,21053.2949219,691.170043945,20685.0957031,691.170043945,21536.6171875,691.170043945,21552.359375,691.170043945,22128.8085938,691.170043945,22455.6484375,691.170043945,22650.3046875,691.170043945,22959.1875,691.170043945,23315.5351562,691.170043945,23667.9804688,691.170043945,23985.8515625,691.170043945,24283.796875,691.170043945,24568.9003906,691.170043945,24856.25,ADM3,143,143,BOL,BOL-ADM3-33444609B32005482,Patacamaya,ADM3
144,423.420043945,7926.40673828,423.420043945,8048.09570312,423.420043945,8347.515625,423.420043945,8211.5234375,423.420043945,8738.20898438,423.420043945,8572.15039062,423.420043945,8686.5,423.420043945,9206.37011719,423.420043945,8959.66308594,423.420043945,9389.58496094,423.420043945,9357.06054688,423.420043945,9616.01269531,423.420043945,10003.0800781,423.420043945,10195.7373047,423.420043945,10395.5605469,423.420043945,10618.5263672,423.420043945,10814.7871094,423.420043945,11092.1601562,423.420043945,11307.6621094,423.420043945,11553.4111328,423.420043945,11800.4736328,ADM3,144,144,BOL,BOL-ADM3-33444609B19082627,Colquencha,ADM3
145,1609.44006348,4504.00976562,1609.44006348,4503.00830078,1609.44006348,4537.17236328,1609.44006348,4529.14160156,1609.44006348,4573.58984375,1609.44006348,4567.03271484,1609.44006348,4598.50439453,1609.44006348,4649.15185547,1609.44006348,4632.15673828,1609.44006348,4665.265625,1609.44006348,4712.81982422,1609.44006348,4709.68066406,1609.44006348,4694.31054688,1609.44006348,4732.12109375,1609.44006348,4789.16503906,1609.44006348,4839.17236328,1609.44006348,4844.04541016,1609.44006348,4841.79101562,1609.44006348,4864.84472656,1609.44006348,4901.13183594,1609.44006348,4935.73925781,ADM3,145,145,BOL,BOL-ADM3-33444609B96911206,Santiago de Machaca,ADM3
146,9034.4296875,1974.10021973,9034.4296875,2221.2824707,9034.4296875,2816.92822266,9034.4296875,2499.64770508,9034.4296875,3572.69995117,9034.4296875,3173.95874023,9034.4296875,4022.39794922,9034.4296875,5097.83154297,9034.4296875,4524.85888672,9034.4296875,5738.59228516,9034.4296875,6463.609375,9034.4296875,7276.33496094,9034.4296875,8187.16210938,9034.4296875,9219.21386719,9034.4296875,10380.7138672,9034.4296875,11689.2636719,9034.4296875,13158.3564453,9034.4296875,14812.4394531,9034.4296875,16678.0996094,9034.4296875,18780.9296875,9034.4296875,21145.7636719,ADM3,146,146,BOL,BOL-ADM3-33444609B58600296,Sena,ADM3
147,3807.95019531,3221.46289062,3807.95019531,3455.06860352,3807.95019531,4000.46386719,3807.95019531,3722.71386719,3807.95019531,4611.90283203,3807.95019531,4290.76513672,3807.95019531,4957.29589844,3807.95019531,5719.02929688,3807.95019531,5323.50634766,3807.95019531,6144.91015625,3807.95019531,6603.49072266,3807.95019531,7093.67480469,3807.95019531,7612.42626953,3807.95019531,8185.00537109,3807.95019531,8793.47949219,3807.95019531,9447.52734375,3807.95019531,10154.0947266,3807.95019531,10909.5625,3807.95019531,11726.3417969,3807.95019531,12598.9912109,3807.95019531,13538.1210938,ADM3,147,147,BOL,BOL-ADM3-33444609B26946399,San Lorenzo,ADM3
